timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-24 00:29:01,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,0,30,0.8333333134651184,0.4500676095485687,leader,30,
2026-04-24 00:29:03,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,0,60,0.7666666507720947,0.627053365111351,leader,,2
2026-04-24 00:29:56,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,1,30,1.0,0.1434548795223236,leader,30,
2026-04-24 00:29:59,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,1,60,1.0,0.10786087065935135,leader,,2
2026-04-24 00:30:58,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,2,30,1.0,0.034998420625925064,leader,30,
2026-04-24 00:30:58,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,2,60,1.0,0.03781208582222462,leader,,2
2026-04-24 00:31:57,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,3,30,0.9666666388511658,0.051421068608760834,leader,30,
2026-04-24 00:31:57,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,3,60,0.9833333194255829,0.03479255735874176,leader,,2
2026-04-24 00:32:55,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,4,30,1.0,0.018179547041654587,leader,30,
2026-04-24 00:33:09,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,4,60,1.0,0.015812004450708628,leader,,2
2026-04-24 00:33:57,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,5,30,0.7333333492279053,0.6676241159439087,leader,30,
2026-04-24 00:34:08,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,5,60,0.8666666746139526,0.3374176991637796,leader,,2
2026-04-24 00:34:57,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,6,30,0.8333333134651184,0.28595414757728577,leader,30,
2026-04-24 00:35:07,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,6,60,0.9166666567325592,0.14975563390180469,leader,,2
2026-04-24 00:35:56,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,7,30,0.8999999761581421,0.1844208687543869,leader,30,
2026-04-24 00:36:06,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,7,60,0.9333333075046539,0.11629483476281166,leader,,2
2026-04-24 00:36:55,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,8,30,0.800000011920929,0.38814741373062134,leader,30,
2026-04-24 00:37:05,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,8,60,0.9000000059604645,0.20193095784634352,leader,,2
2026-04-24 00:37:54,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,9,30,0.8666666746139526,0.20041309297084808,leader,30,
2026-04-24 00:38:04,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,9,60,0.9333333373069763,0.10435625771060586,leader,,2
2026-04-24 00:38:53,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,10,30,0.9333333373069763,0.301443487405777,leader,30,
2026-04-24 00:39:03,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,10,60,0.9666666686534882,0.1575461565516889,leader,,2
2026-04-24 00:39:52,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,11,30,0.9666666388511658,0.17139789462089539,leader,30,
2026-04-24 00:40:02,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,11,60,0.9833333194255829,0.08804846415296197,leader,,2
2026-04-24 00:40:52,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,12,30,1.0,0.015556574799120426,leader,30,
2026-04-24 00:41:02,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,12,60,1.0,0.01016785460524261,leader,,2
2026-04-24 00:41:50,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,13,30,0.9666666388511658,0.10865869373083115,leader,30,
2026-04-24 00:42:00,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,13,60,0.9833333194255829,0.06689053867012262,leader,,2
2026-04-24 00:42:50,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,14,30,0.8999999761581421,0.28885313868522644,leader,30,
2026-04-24 00:43:00,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,14,60,0.949999988079071,0.14725226419977844,leader,,2
2026-04-24 00:43:48,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,15,30,0.9333333373069763,0.22044533491134644,leader,30,
2026-04-24 00:43:58,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,15,60,0.9666666686534882,0.11304205586202443,leader,,2
2026-04-24 00:44:47,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,16,30,0.8999999761581421,0.15302859246730804,leader,30,
2026-04-24 00:44:59,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,16,60,0.949999988079071,0.07938056765124202,leader,,2
2026-04-24 00:45:47,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,17,30,0.8999999761581421,0.17031441628932953,leader,30,
2026-04-24 00:45:59,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,17,60,0.949999988079071,0.08796098036691546,leader,,2
2026-04-24 00:46:48,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,18,30,0.8999999761581421,0.20524819195270538,leader,30,
2026-04-24 00:46:58,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,18,60,0.949999988079071,0.10433754860423505,leader,,2
2026-04-24 00:47:47,gateway,gateway_A,raspberrypi,RN_FOG_4,local_train,19,30,0.9333333373069763,0.2051539123058319,leader,30,
2026-04-24 00:47:57,gateway,gateway_A,raspberrypi,RN_FOG_4,fog_fedavg,19,60,0.9666666686534882,0.10437291383277625,leader,,2
