timestamp,uptime_s,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round
10:09:48.907,79.9,ESP32->RPi,decrypt,121,241,120,1.534,1
10:09:48.909,79.9,ESP32->RPi,decrypt,119,237,118,1.402,1
10:09:48.910,79.9,ESP32->RPi,decrypt,108,221,113,1.322,1
10:10:01.691,92.7,ESP32->RPi,decrypt,81,185,104,3.463,1
10:10:01.735,92.8,ESP32->RPi,decrypt,121,241,120,4.833,1
10:10:01.756,92.8,ESP32->RPi,decrypt,111,225,114,3.862,1
10:10:06.755,97.8,ESP32->RPi,decrypt,124,245,121,4.909,1
10:10:06.760,97.8,ESP32->RPi,decrypt,115,233,118,4.24,1
10:10:06.765,97.8,ESP32->RPi,decrypt,124,245,121,4.105,1
10:10:11.771,102.8,ESP32->RPi,decrypt,81,185,104,3.382,1
10:10:11.776,102.8,ESP32->RPi,decrypt,121,241,120,4.175,1
10:10:11.781,102.8,ESP32->RPi,decrypt,107,221,114,3.693,1
10:10:16.789,107.8,ESP32->RPi,decrypt,108,221,113,3.738,1
10:10:16.794,107.8,ESP32->RPi,decrypt,121,241,120,3.998,1
10:10:16.798,107.8,ESP32->RPi,decrypt,113,229,116,3.276,1
10:10:21.704,112.7,ESP32->RPi,decrypt,117,233,116,4.31,1
10:10:21.734,112.8,ESP32->RPi,decrypt,120,237,117,4.535,1
10:10:21.741,112.8,ESP32->RPi,decrypt,105,217,112,4.297,1
10:10:26.723,117.8,ESP32->RPi,decrypt,109,225,116,3.938,1
10:10:26.733,117.8,ESP32->RPi,decrypt,114,229,115,3.763,1
10:10:26.748,117.8,ESP32->RPi,decrypt,119,237,118,4.088,1
10:10:31.687,122.7,ESP32->RPi,decrypt,123,241,118,4.302,1
10:10:31.734,122.8,ESP32->RPi,decrypt,124,245,121,4.659,1
10:10:31.740,122.8,ESP32->RPi,decrypt,116,233,117,4.371,1
10:10:36.759,127.8,ESP32->RPi,decrypt,107,221,114,4.654,1
10:10:36.765,127.8,ESP32->RPi,decrypt,120,237,117,4.324,1
10:10:36.770,127.8,ESP32->RPi,decrypt,123,241,118,4.512,1
10:10:41.776,132.8,ESP32->RPi,decrypt,81,185,104,3.214,1
10:10:42.728,133.8,RPi->PC,encrypt,3629,4922,1293,36.4,1
10:10:42.768,133.8,ESP32->RPi,decrypt,119,237,118,1.458,1
10:10:42.770,133.8,ESP32->RPi,decrypt,120,237,117,1.557,1
10:10:42.881,133.9,PC->RPi,decrypt,3529,4790,1261,35.064,1
10:10:42.924,134.0,RPi->ESP32,encrypt,3529,4790,1261,36.213,2
10:10:55.804,146.8,ESP32->RPi,decrypt,114,229,115,4.63,2
10:10:55.809,146.8,ESP32->RPi,decrypt,111,225,114,4.027,2
10:10:55.825,146.9,ESP32->RPi,decrypt,116,233,117,4.317,2
10:11:00.760,151.8,ESP32->RPi,decrypt,118,237,119,4.364,2
10:11:00.789,151.8,ESP32->RPi,decrypt,115,233,118,4.55,2
10:11:00.827,151.9,ESP32->RPi,decrypt,113,229,116,5.071,2
10:11:05.766,156.8,ESP32->RPi,decrypt,81,185,104,3.584,2
10:11:05.796,156.8,ESP32->RPi,decrypt,104,217,113,4.086,2
10:11:05.823,156.9,ESP32->RPi,decrypt,115,233,118,4.131,2
10:11:10.859,161.9,ESP32->RPi,decrypt,101,213,112,3.571,2
10:11:10.864,161.9,ESP32->RPi,decrypt,106,221,115,3.697,2
10:11:10.870,161.9,ESP32->RPi,decrypt,116,233,117,4.273,2
10:11:15.768,166.8,ESP32->RPi,decrypt,106,221,115,4.124,2
10:11:15.785,166.8,ESP32->RPi,decrypt,120,237,117,3.901,2
10:11:15.823,166.9,ESP32->RPi,decrypt,116,233,117,3.949,2
10:11:20.791,171.8,ESP32->RPi,decrypt,108,221,113,4.745,2
10:11:20.797,171.8,ESP32->RPi,decrypt,106,221,115,3.928,2
10:11:20.824,171.9,ESP32->RPi,decrypt,116,233,117,4.271,2
10:11:25.767,176.8,ESP32->RPi,decrypt,119,237,118,4.568,2
10:11:25.773,176.8,ESP32->RPi,decrypt,120,237,117,4.145,2
10:11:25.830,176.9,ESP32->RPi,decrypt,116,233,117,7.002,2
10:11:30.827,181.9,ESP32->RPi,decrypt,114,229,115,4.941,2
10:11:30.832,181.9,ESP32->RPi,decrypt,101,213,112,3.728,2
10:11:30.837,181.9,ESP32->RPi,decrypt,121,241,120,4.354,2
10:11:35.760,186.8,ESP32->RPi,decrypt,119,237,118,4.294,2
10:11:35.779,186.8,ESP32->RPi,decrypt,110,225,115,3.816,2
10:11:35.824,186.9,ESP32->RPi,decrypt,115,233,118,4.192,2
10:11:40.773,191.8,ESP32->RPi,decrypt,81,185,104,3.245,2
10:11:41.722,192.8,RPi->PC,encrypt,3642,4938,1296,38.48,2
10:11:41.763,192.8,ESP32->RPi,decrypt,81,185,104,1.266,2
10:11:41.765,192.8,ESP32->RPi,decrypt,117,233,116,1.57,2
10:11:42.004,193.0,PC->RPi,decrypt,3527,4786,1259,36.51,2
10:11:42.046,193.1,RPi->ESP32,encrypt,3527,4786,1259,35.758,3
10:11:53.456,204.5,ESP32->RPi,decrypt,120,237,117,4.539,3
10:11:55.915,206.9,ESP32->RPi,decrypt,123,241,118,5.038,3
10:11:55.921,207.0,ESP32->RPi,decrypt,120,237,117,4.51,3
10:11:58.372,209.4,ESP32->RPi,decrypt,122,241,119,4.571,3
10:12:00.879,211.9,ESP32->RPi,decrypt,117,233,116,4.386,3
10:12:00.913,211.9,ESP32->RPi,decrypt,115,233,118,4.311,3
10:12:03.389,214.4,ESP32->RPi,decrypt,106,221,115,4.029,3
10:12:05.949,217.0,ESP32->RPi,decrypt,116,233,117,4.612,3
10:12:05.955,217.0,ESP32->RPi,decrypt,117,233,116,4.088,3
10:12:08.407,219.4,ESP32->RPi,decrypt,120,237,117,4.372,3
10:12:10.967,222.0,ESP32->RPi,decrypt,113,229,116,4.359,3
10:12:10.972,222.0,ESP32->RPi,decrypt,118,237,119,4.582,3
10:12:13.424,224.5,ESP32->RPi,decrypt,111,225,114,4.433,3
10:12:15.909,226.9,ESP32->RPi,decrypt,113,229,116,4.549,3
10:12:15.915,226.9,ESP32->RPi,decrypt,117,233,116,4.406,3
10:12:18.442,229.5,ESP32->RPi,decrypt,118,237,119,4.175,3
10:12:21.002,232.0,ESP32->RPi,decrypt,112,229,117,4.606,3
10:12:21.008,232.0,ESP32->RPi,decrypt,116,233,117,3.975,3
10:12:23.356,234.4,ESP32->RPi,decrypt,104,217,113,3.707,3
10:12:25.917,237.0,ESP32->RPi,decrypt,121,241,120,4.148,3
10:12:25.922,237.0,ESP32->RPi,decrypt,121,241,120,4.043,3
10:12:28.355,239.4,ESP32->RPi,decrypt,114,229,115,3.831,3
10:12:30.889,241.9,ESP32->RPi,decrypt,114,229,115,3.9,3
10:12:30.910,241.9,ESP32->RPi,decrypt,119,237,118,4.061,3
10:12:33.391,244.4,ESP32->RPi,decrypt,111,225,114,3.749,3
10:12:35.882,246.9,ESP32->RPi,decrypt,117,233,116,4.187,3
10:12:35.931,247.0,ESP32->RPi,decrypt,119,237,118,4.053,3
10:12:38.361,249.4,ESP32->RPi,decrypt,81,185,104,3.285,3
10:12:39.484,250.5,RPi->PC,encrypt,3627,4918,1291,37.756,3
10:12:40.875,251.9,ESP32->RPi,decrypt,118,237,119,1.536,3
10:12:40.922,252.0,ESP32->RPi,decrypt,116,233,117,1.73,3
10:12:42.760,253.8,PC->RPi,decrypt,3528,4786,1258,35.33,3
10:12:42.801,253.8,RPi->ESP32,encrypt,3528,4786,1258,34.073,4
10:12:55.693,266.7,ESP32->RPi,decrypt,81,185,104,3.31,4
10:12:55.728,266.8,ESP32->RPi,decrypt,111,225,114,4.289,4
10:12:55.747,266.8,ESP32->RPi,decrypt,119,237,118,4.179,4
10:13:00.733,271.8,ESP32->RPi,decrypt,112,229,117,4.059,4
10:13:00.738,271.8,ESP32->RPi,decrypt,108,221,113,3.619,4
10:13:00.745,271.8,ESP32->RPi,decrypt,117,233,116,3.837,4
10:13:05.750,276.8,ESP32->RPi,decrypt,81,185,104,3.109,4
10:13:05.755,276.8,ESP32->RPi,decrypt,105,217,112,3.642,4
10:13:05.760,276.8,ESP32->RPi,decrypt,117,233,116,3.92,4
10:13:10.769,281.8,ESP32->RPi,decrypt,120,237,117,4.18,4
10:13:10.773,281.8,ESP32->RPi,decrypt,81,185,104,3.166,4
10:13:10.778,281.8,ESP32->RPi,decrypt,114,229,115,4.25,4
10:13:15.694,286.7,ESP32->RPi,decrypt,121,241,120,4.566,4
10:13:15.701,286.7,ESP32->RPi,decrypt,107,221,114,4.036,4
10:13:15.751,286.8,ESP32->RPi,decrypt,120,237,117,4.609,4
10:13:20.690,291.7,ESP32->RPi,decrypt,120,237,117,5.145,4
10:13:20.696,291.7,ESP32->RPi,decrypt,124,245,121,4.442,4
10:13:20.748,291.8,ESP32->RPi,decrypt,116,233,117,4.805,4
10:13:25.687,296.7,ESP32->RPi,decrypt,123,241,118,4.51,4
10:13:25.702,296.7,ESP32->RPi,decrypt,110,225,115,3.746,4
10:13:25.747,296.8,ESP32->RPi,decrypt,119,237,118,3.662,4
10:13:30.689,301.7,ESP32->RPi,decrypt,116,233,117,4.002,4
10:13:30.695,301.7,ESP32->RPi,decrypt,123,241,118,4.099,4
10:13:30.749,301.8,ESP32->RPi,decrypt,112,229,117,4.167,4
10:13:35.688,306.7,ESP32->RPi,decrypt,119,237,118,3.876,4
10:13:35.697,306.7,ESP32->RPi,decrypt,81,185,104,2.968,4
10:13:35.744,306.8,ESP32->RPi,decrypt,121,241,120,4.061,4
10:13:40.684,311.7,ESP32->RPi,decrypt,122,241,119,1.383,4
10:13:41.662,312.7,RPi->PC,encrypt,3637,4934,1297,36.607,4
10:13:41.699,312.7,ESP32->RPi,decrypt,118,237,119,1.525,4
10:13:41.701,312.7,ESP32->RPi,decrypt,112,229,117,1.433,4
10:13:41.856,312.9,PC->RPi,decrypt,3532,4794,1262,34.384,4
10:13:41.898,312.9,RPi->ESP32,encrypt,3532,4794,1262,35.273,5
10:13:53.470,324.5,ESP32->RPi,decrypt,124,245,121,4.459,5
10:13:55.825,326.9,ESP32->RPi,decrypt,117,233,116,4.069,5
10:13:55.839,326.9,ESP32->RPi,decrypt,119,237,118,4.252,5
10:13:58.486,329.5,ESP32->RPi,decrypt,81,185,104,3.514,5
10:14:00.823,331.9,ESP32->RPi,decrypt,108,221,113,4.287,5
10:14:00.839,331.9,ESP32->RPi,decrypt,114,229,115,4.426,5
10:14:03.300,334.3,ESP32->RPi,decrypt,81,185,104,3.291,5
10:14:05.805,336.8,ESP32->RPi,decrypt,118,237,119,3.941,5
10:14:05.842,336.9,ESP32->RPi,decrypt,119,237,118,4.06,5
10:14:08.279,339.3,ESP32->RPi,decrypt,81,185,104,3.025,5
10:14:10.875,341.9,ESP32->RPi,decrypt,108,221,113,1.246,5
10:14:10.878,341.9,ESP32->RPi,decrypt,120,237,117,1.469,5
10:14:13.332,344.4,ESP32->RPi,decrypt,107,221,114,1.353,5
10:14:15.813,346.8,ESP32->RPi,decrypt,105,217,112,3.941,5
10:14:15.842,346.9,ESP32->RPi,decrypt,114,229,115,4.787,5
10:14:18.354,349.4,ESP32->RPi,decrypt,120,237,117,4.504,5
10:14:20.807,351.8,ESP32->RPi,decrypt,120,237,117,4.375,5
10:14:20.843,351.9,ESP32->RPi,decrypt,120,237,117,4.894,5
10:14:23.280,354.3,ESP32->RPi,decrypt,107,221,114,3.905,5
10:14:25.829,356.9,ESP32->RPi,decrypt,114,229,115,3.949,5
10:14:25.846,356.9,ESP32->RPi,decrypt,117,233,116,3.885,5
10:14:28.398,359.4,ESP32->RPi,decrypt,102,213,111,3.509,5
10:14:30.846,361.9,ESP32->RPi,decrypt,114,229,115,3.872,5
10:14:30.851,361.9,ESP32->RPi,decrypt,116,233,117,3.738,5
10:14:33.407,364.4,ESP32->RPi,decrypt,118,237,119,3.86,5
10:14:35.813,366.8,ESP32->RPi,decrypt,113,229,116,4.069,5
10:14:35.838,366.9,ESP32->RPi,decrypt,116,233,117,4.223,5
10:14:38.272,369.3,ESP32->RPi,decrypt,117,233,116,4.195,5
10:14:39.267,370.3,RPi->PC,encrypt,3638,4934,1296,44.178,5
10:14:40.808,371.8,ESP32->RPi,decrypt,107,221,114,1.329,5
10:14:40.834,371.9,ESP32->RPi,decrypt,115,233,118,1.46,5
10:14:42.568,373.6,PC->RPi,decrypt,3537,4798,1261,33.605,5
10:14:42.609,373.6,RPi->ESP32,encrypt,3537,4798,1261,34.58,6
10:14:54.603,385.6,ESP32->RPi,decrypt,122,241,119,4.55,6
10:14:54.610,385.6,ESP32->RPi,decrypt,119,237,118,4.098,6
10:14:54.615,385.6,ESP32->RPi,decrypt,117,233,116,4.13,6
10:14:59.621,390.7,ESP32->RPi,decrypt,108,221,113,4.227,6
10:14:59.626,390.7,ESP32->RPi,decrypt,107,221,114,3.529,6
10:14:59.631,390.7,ESP32->RPi,decrypt,117,233,116,3.799,6
10:15:04.638,395.7,ESP32->RPi,decrypt,112,229,117,3.938,6
10:15:04.643,395.7,ESP32->RPi,decrypt,81,185,104,2.967,6
10:15:04.648,395.7,ESP32->RPi,decrypt,115,233,118,3.813,6
10:15:09.652,400.7,ESP32->RPi,decrypt,106,221,115,1.204,6
10:15:09.655,400.7,ESP32->RPi,decrypt,81,185,104,0.991,6
10:15:09.657,400.7,ESP32->RPi,decrypt,116,233,117,1.326,6
10:15:14.573,405.6,ESP32->RPi,decrypt,112,229,117,4.245,6
10:15:14.578,405.6,ESP32->RPi,decrypt,102,213,111,3.725,6
10:15:14.583,405.6,ESP32->RPi,decrypt,112,229,117,4.046,6
10:15:19.508,410.5,ESP32->RPi,decrypt,123,241,118,5.101,6
10:15:19.513,410.5,ESP32->RPi,decrypt,115,233,118,4.037,6
10:15:19.564,410.6,ESP32->RPi,decrypt,120,237,117,4.971,6
10:15:24.509,415.5,ESP32->RPi,decrypt,120,237,117,4.494,6
10:15:24.518,415.6,ESP32->RPi,decrypt,108,221,113,3.922,6
10:15:24.559,415.6,ESP32->RPi,decrypt,117,233,116,6.118,6
10:15:29.496,420.5,ESP32->RPi,decrypt,119,237,118,4.178,6
10:15:29.502,420.5,ESP32->RPi,decrypt,124,245,121,4.11,6
10:15:29.559,420.6,ESP32->RPi,decrypt,112,229,117,4.733,6
10:15:34.541,425.6,ESP32->RPi,decrypt,110,225,115,4.345,6
10:15:34.546,425.6,ESP32->RPi,decrypt,108,221,113,3.649,6
10:15:34.561,425.6,ESP32->RPi,decrypt,120,237,117,4.139,6
10:15:39.558,430.6,ESP32->RPi,decrypt,123,241,118,4.162,6
10:15:40.512,431.5,RPi->PC,encrypt,3640,4938,1298,36.392,6
10:15:40.545,431.6,ESP32->RPi,decrypt,81,185,104,1.167,6
10:15:40.547,431.6,ESP32->RPi,decrypt,114,229,115,1.425,6
10:15:41.338,432.4,PC->RPi,decrypt,3534,4794,1260,33.308,6
10:15:41.377,432.4,RPi->ESP32,encrypt,3534,4794,1260,32.928,7
10:15:53.276,444.3,ESP32->RPi,decrypt,108,221,113,1.323,7
10:15:53.279,444.3,ESP32->RPi,decrypt,116,233,117,1.391,7
10:15:53.281,444.3,ESP32->RPi,decrypt,105,217,112,1.327,7
10:15:58.195,449.2,ESP32->RPi,decrypt,114,229,115,4.206,7
10:15:58.211,449.2,ESP32->RPi,decrypt,116,233,117,7.796,7
10:15:58.270,449.3,ESP32->RPi,decrypt,119,237,118,4.452,7
10:16:03.209,454.2,ESP32->RPi,decrypt,113,229,116,1.328,7
10:16:03.212,454.2,ESP32->RPi,decrypt,115,233,118,1.297,7
10:16:03.292,454.3,ESP32->RPi,decrypt,102,213,111,2.09,7
10:16:08.231,459.3,ESP32->RPi,decrypt,119,237,118,4.595,7
10:16:08.236,459.3,ESP32->RPi,decrypt,115,233,118,4.028,7
10:16:08.266,459.3,ESP32->RPi,decrypt,121,241,120,4.035,7
10:16:13.244,464.3,ESP32->RPi,decrypt,116,233,117,1.397,7
10:16:13.248,464.3,ESP32->RPi,decrypt,121,241,120,1.378,7
10:16:13.272,464.3,ESP32->RPi,decrypt,81,185,104,1.086,7
10:16:18.266,469.3,ESP32->RPi,decrypt,113,229,116,4.526,7
10:16:18.272,469.3,ESP32->RPi,decrypt,116,233,117,4.606,7
10:16:18.277,469.3,ESP32->RPi,decrypt,109,225,116,3.973,7
10:16:23.181,474.2,ESP32->RPi,decrypt,124,245,121,4.496,7
10:16:23.201,474.2,ESP32->RPi,decrypt,116,233,117,4.378,7
10:16:23.274,474.3,ESP32->RPi,decrypt,107,221,114,2.738,7
10:16:28.199,479.2,ESP32->RPi,decrypt,81,185,104,3.86,7
10:16:28.205,479.2,ESP32->RPi,decrypt,117,233,116,4.009,7
10:16:28.272,479.3,ESP32->RPi,decrypt,81,185,104,3.012,7
10:16:33.217,484.3,ESP32->RPi,decrypt,123,241,118,4.623,7
10:16:33.222,484.3,ESP32->RPi,decrypt,117,233,116,4.235,7
10:16:33.278,484.3,ESP32->RPi,decrypt,114,229,115,6.065,7
10:16:38.234,489.3,ESP32->RPi,decrypt,112,229,117,4.358,7
10:16:39.411,490.4,RPi->PC,encrypt,3647,4946,1299,36.78,7
10:16:39.448,490.5,ESP32->RPi,decrypt,119,237,118,1.449,7
10:16:39.450,490.5,ESP32->RPi,decrypt,101,213,112,1.293,7
10:16:42.369,493.4,PC->RPi,decrypt,3528,4786,1258,34.95,7
10:16:42.414,493.4,RPi->ESP32,encrypt,3528,4786,1258,38.643,8
10:16:54.824,505.9,ESP32->RPi,decrypt,121,241,120,5.464,8
10:16:54.829,505.9,ESP32->RPi,decrypt,111,225,114,4.406,8
10:16:54.862,505.9,ESP32->RPi,decrypt,111,225,114,4.425,8
10:16:59.813,510.8,ESP32->RPi,decrypt,114,229,115,5.009,8
10:16:59.818,510.9,ESP32->RPi,decrypt,81,185,104,3.349,8
10:16:59.862,510.9,ESP32->RPi,decrypt,117,233,116,4.857,8
10:17:04.860,515.9,ESP32->RPi,decrypt,120,237,117,5.359,8
10:17:04.865,515.9,ESP32->RPi,decrypt,108,221,113,4.05,8
10:17:04.870,515.9,ESP32->RPi,decrypt,116,233,117,4.016,8
10:17:09.871,520.9,ESP32->RPi,decrypt,123,241,118,1.452,8
10:17:09.874,520.9,ESP32->RPi,decrypt,112,229,117,1.372,8
10:17:11.107,522.1,ESP32->RPi,decrypt,120,237,117,4.107,8
10:17:14.894,525.9,ESP32->RPi,decrypt,119,237,118,4.651,8
10:17:14.899,525.9,ESP32->RPi,decrypt,103,217,114,3.508,8
10:17:14.904,525.9,ESP32->RPi,decrypt,115,233,118,4.116,8
10:17:19.912,530.9,ESP32->RPi,decrypt,121,241,120,5.037,8
10:17:19.917,531.0,ESP32->RPi,decrypt,81,185,104,3.111,8
10:17:19.922,531.0,ESP32->RPi,decrypt,117,233,116,4.052,8
10:17:24.931,536.0,ESP32->RPi,decrypt,118,237,119,4.103,8
10:17:24.936,536.0,ESP32->RPi,decrypt,107,221,114,3.746,8
10:17:24.941,536.0,ESP32->RPi,decrypt,116,233,117,3.807,8
10:17:29.811,540.8,ESP32->RPi,decrypt,108,221,113,4.158,8
10:17:29.815,540.8,ESP32->RPi,decrypt,98,209,111,3.394,8
10:17:29.866,540.9,ESP32->RPi,decrypt,118,237,119,2.955,8
10:17:34.861,545.9,ESP32->RPi,decrypt,117,233,116,4.622,8
10:17:34.867,545.9,ESP32->RPi,decrypt,111,225,114,4.029,8
10:17:34.874,545.9,ESP32->RPi,decrypt,112,229,117,4.527,8
10:17:39.809,550.8,ESP32->RPi,decrypt,124,245,121,5.239,8
10:17:40.773,551.8,RPi->PC,encrypt,3655,4958,1303,37.255,8
10:17:40.824,551.9,ESP32->RPi,decrypt,110,225,115,1.635,8
10:17:40.826,551.9,ESP32->RPi,decrypt,120,237,117,1.569,8
10:17:41.054,552.1,PC->RPi,decrypt,3536,4798,1262,36.58,8
10:17:41.097,552.1,RPi->ESP32,encrypt,3536,4798,1262,36.0,9
10:17:53.484,564.5,ESP32->RPi,decrypt,120,237,117,4.413,9
10:17:53.498,564.5,ESP32->RPi,decrypt,101,213,112,3.814,9
10:17:54.049,565.1,ESP32->RPi,decrypt,121,241,120,4.616,9
10:17:58.516,569.6,ESP32->RPi,decrypt,107,221,114,4.065,9
10:17:58.521,569.6,ESP32->RPi,decrypt,81,185,104,3.174,9
10:17:59.045,570.1,ESP32->RPi,decrypt,116,233,117,4.289,9
10:18:03.534,574.6,ESP32->RPi,decrypt,101,213,112,3.746,9
10:18:03.539,574.6,ESP32->RPi,decrypt,108,221,113,4.156,9
10:18:04.039,575.1,ESP32->RPi,decrypt,118,237,119,4.662,9
10:18:08.551,579.6,ESP32->RPi,decrypt,81,185,104,3.682,9
10:18:08.557,579.6,ESP32->RPi,decrypt,110,225,115,3.989,9
10:18:09.040,580.1,ESP32->RPi,decrypt,120,237,117,4.143,9
10:18:13.570,584.6,ESP32->RPi,decrypt,113,229,116,4.327,9
10:18:13.574,584.6,ESP32->RPi,decrypt,81,185,104,3.094,9
10:18:14.044,585.1,ESP32->RPi,decrypt,118,237,119,3.835,9
10:18:18.588,589.6,ESP32->RPi,decrypt,123,241,118,4.499,9
10:18:18.593,589.6,ESP32->RPi,decrypt,110,225,115,3.542,9
10:18:19.042,590.1,ESP32->RPi,decrypt,120,237,117,4.02,9
10:18:23.503,594.5,ESP32->RPi,decrypt,121,241,120,4.139,9
10:18:23.508,594.5,ESP32->RPi,decrypt,109,225,116,3.838,9
10:18:24.040,595.1,ESP32->RPi,decrypt,120,237,117,4.572,9
10:18:28.521,599.6,ESP32->RPi,decrypt,103,217,114,4.387,9
10:18:28.525,599.6,ESP32->RPi,decrypt,81,185,104,3.149,9
10:18:29.044,600.1,ESP32->RPi,decrypt,120,237,117,4.044,9
10:18:33.538,604.6,ESP32->RPi,decrypt,121,241,120,4.735,9
10:18:33.544,604.6,ESP32->RPi,decrypt,113,229,116,4.179,9
10:18:34.052,605.1,ESP32->RPi,decrypt,115,233,118,4.267,9
10:18:38.555,609.6,ESP32->RPi,decrypt,107,221,114,4.091,9
10:18:39.674,610.7,RPi->PC,encrypt,3644,4942,1298,37.482,9
10:18:39.781,610.8,PC->RPi,decrypt,3537,4798,1261,36.867,9
10:18:39.822,610.9,RPi->ESP32,encrypt,3537,4798,1261,34.366,10
10:18:39.936,611.0,ESP32->RPi,decrypt,110,225,115,1.442,10
10:18:39.938,611.0,ESP32->RPi,decrypt,121,241,120,1.649,10
10:18:52.790,623.8,ESP32->RPi,decrypt,120,237,117,4.767,10
10:18:52.798,623.8,ESP32->RPi,decrypt,113,229,116,4.469,10
10:18:52.857,623.9,ESP32->RPi,decrypt,116,233,117,3.09,10
10:18:57.807,628.8,ESP32->RPi,decrypt,107,221,114,4.209,10
10:18:57.813,628.8,ESP32->RPi,decrypt,124,245,121,4.466,10
10:18:57.846,628.9,ESP32->RPi,decrypt,113,229,116,4.552,10
10:19:02.834,633.9,ESP32->RPi,decrypt,118,237,119,4.219,10
10:19:02.840,633.9,ESP32->RPi,decrypt,107,221,114,3.926,10
10:19:02.850,633.9,ESP32->RPi,decrypt,121,241,120,8.992,10
10:19:07.842,638.9,ESP32->RPi,decrypt,112,229,117,4.089,10
10:19:07.847,638.9,ESP32->RPi,decrypt,109,225,116,3.828,10
10:19:07.861,638.9,ESP32->RPi,decrypt,119,237,118,3.914,10
10:19:12.860,643.9,ESP32->RPi,decrypt,112,229,117,3.834,10
10:19:12.865,643.9,ESP32->RPi,decrypt,112,229,117,3.876,10
10:19:12.871,643.9,ESP32->RPi,decrypt,119,237,118,4.126,10
10:19:17.879,648.9,ESP32->RPi,decrypt,120,237,117,5.025,10
10:19:17.885,648.9,ESP32->RPi,decrypt,121,241,120,4.299,10
10:19:17.889,648.9,ESP32->RPi,decrypt,119,237,118,3.77,10
10:19:22.793,653.8,ESP32->RPi,decrypt,109,225,116,4.059,10
10:19:22.798,653.8,ESP32->RPi,decrypt,113,229,116,3.798,10
10:19:22.852,653.9,ESP32->RPi,decrypt,113,229,116,4.301,10
10:19:27.811,658.8,ESP32->RPi,decrypt,118,237,119,4.342,10
10:19:27.817,658.9,ESP32->RPi,decrypt,121,241,120,4.092,10
10:19:27.849,658.9,ESP32->RPi,decrypt,117,233,116,4.143,10
10:19:32.830,663.9,ESP32->RPi,decrypt,113,229,116,4.178,10
10:19:32.835,663.9,ESP32->RPi,decrypt,112,229,117,3.987,10
10:19:32.857,663.9,ESP32->RPi,decrypt,118,237,119,4.058,10
10:19:37.765,668.8,ESP32->RPi,decrypt,121,241,120,4.248,10
10:19:38.734,669.8,RPi->PC,encrypt,3641,4938,1297,37.86,10
10:19:38.778,669.8,ESP32->RPi,decrypt,121,241,120,1.736,10
10:19:38.780,669.8,ESP32->RPi,decrypt,119,237,118,1.475,10
10:19:39.451,670.5,PC->RPi,decrypt,3545,4810,1265,34.725,10
