timestamp,uptime_s,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round
12:12:02.017,4954.7,RPi->PC,decrypt,3610,4914,1304,10.137,26
12:12:04.105,4956.8,RPi->PC,decrypt,3626,4934,1308,10.822,26
12:12:04.116,4956.8,PC->RPi,encrypt,3535,4798,1263,9.773,27
12:13:02.622,5015.3,RPi->PC,decrypt,3632,4942,1310,11.304,27
12:13:02.747,5015.4,RPi->PC,decrypt,3629,4938,1309,12.325,27
12:13:02.759,5015.4,PC->RPi,encrypt,3530,4790,1260,11.398,28
12:14:01.627,5074.3,RPi->PC,decrypt,3625,4934,1309,22.171,28
12:14:02.044,5074.7,RPi->PC,decrypt,3626,4934,1308,11.139,28
12:14:02.059,5074.7,PC->RPi,encrypt,3529,4790,1261,13.156,29
12:15:00.882,5133.5,RPi->PC,decrypt,3624,4930,1306,10.441,29
12:15:00.977,5133.6,RPi->PC,decrypt,3629,4938,1309,10.479,29
12:15:00.990,5133.6,PC->RPi,encrypt,3536,4798,1262,11.368,30
