timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,payload_bytes,elapsed_ms,fl_round
13:54:27.659,137.5,server,Asus,Asus,1,RPi->PC,deserialize,3638,0.0,0
13:54:29.420,139.3,server,Asus,Asus,1,RPi->PC,deserialize,3652,0.0,0
13:54:29.423,139.3,server,Asus,Asus,1,PC->RPi,serialize,3534,0.219,1
13:55:11.551,181.4,server,Asus,Asus,1,RPi->PC,deserialize,3641,0.0,1
13:55:13.123,183.0,server,Asus,Asus,1,RPi->PC,deserialize,3613,0.0,1
13:55:13.126,183.0,server,Asus,Asus,1,PC->RPi,serialize,3531,0.217,2
13:56:01.572,231.4,server,Asus,Asus,1,RPi->PC,deserialize,3627,0.0,2
13:56:03.124,233.0,server,Asus,Asus,1,RPi->PC,deserialize,3650,0.0,2
13:56:03.127,233.0,server,Asus,Asus,1,PC->RPi,serialize,3529,0.218,3
13:56:51.506,281.3,server,Asus,Asus,1,RPi->PC,deserialize,3629,0.0,3
13:56:53.141,283.0,server,Asus,Asus,1,RPi->PC,deserialize,3622,0.0,3
13:56:53.143,283.0,server,Asus,Asus,1,PC->RPi,serialize,3527,0.215,4
13:57:44.295,334.1,server,Asus,Asus,1,RPi->PC,deserialize,3613,0.0,4
13:57:46.543,336.4,server,Asus,Asus,1,RPi->PC,deserialize,3628,0.0,4
13:57:46.546,336.4,server,Asus,Asus,1,PC->RPi,serialize,3527,0.218,5
13:58:41.552,391.4,server,Asus,Asus,1,RPi->PC,deserialize,3641,0.0,5
13:58:44.277,394.1,server,Asus,Asus,1,RPi->PC,deserialize,3639,0.0,5
13:58:44.279,394.1,server,Asus,Asus,1,PC->RPi,serialize,3547,0.226,6
13:59:31.781,441.6,server,Asus,Asus,1,RPi->PC,deserialize,3632,0.0,6
13:59:33.960,443.8,server,Asus,Asus,1,RPi->PC,deserialize,3651,0.0,6
13:59:33.964,443.8,server,Asus,Asus,1,PC->RPi,serialize,3525,0.527,7
14:00:21.580,491.4,server,Asus,Asus,1,RPi->PC,deserialize,3637,0.0,7
14:00:24.144,494.0,server,Asus,Asus,1,RPi->PC,deserialize,3651,0.0,7
14:00:24.147,494.0,server,Asus,Asus,1,PC->RPi,serialize,3536,0.228,8
14:01:11.915,541.7,server,Asus,Asus,1,RPi->PC,deserialize,3648,0.0,8
14:01:13.953,543.8,server,Asus,Asus,1,RPi->PC,deserialize,3636,0.0,8
14:01:13.955,543.8,server,Asus,Asus,1,PC->RPi,serialize,3541,0.182,9
14:02:01.528,591.4,server,Asus,Asus,1,RPi->PC,deserialize,3650,0.0,9
14:02:04.002,593.8,server,Asus,Asus,1,RPi->PC,deserialize,3625,0.0,9
14:02:04.005,593.8,server,Asus,Asus,1,PC->RPi,serialize,3532,0.161,10
14:02:51.571,641.4,server,Asus,Asus,1,RPi->PC,deserialize,3648,0.0,10
14:02:53.973,643.8,server,Asus,Asus,1,RPi->PC,deserialize,3642,0.0,10
14:02:53.976,643.8,server,Asus,Asus,1,PC->RPi,serialize,3545,0.2,11
14:03:41.675,691.5,server,Asus,Asus,1,RPi->PC,deserialize,3655,0.0,11
14:03:43.971,693.8,server,Asus,Asus,1,RPi->PC,deserialize,3656,0.0,11
14:03:43.973,693.8,server,Asus,Asus,1,PC->RPi,serialize,3549,0.186,12
14:04:31.537,741.4,server,Asus,Asus,1,RPi->PC,deserialize,3654,0.0,12
14:04:33.951,743.8,server,Asus,Asus,1,RPi->PC,deserialize,3641,0.0,12
14:04:33.953,743.8,server,Asus,Asus,1,PC->RPi,serialize,3546,0.206,13
14:05:21.714,791.5,server,Asus,Asus,1,RPi->PC,deserialize,3642,0.0,13
14:05:24.039,793.9,server,Asus,Asus,1,RPi->PC,deserialize,3635,0.0,13
14:05:24.042,793.9,server,Asus,Asus,1,PC->RPi,serialize,3526,0.227,14
14:06:11.580,841.4,server,Asus,Asus,1,RPi->PC,deserialize,3640,0.0,14
14:06:13.956,843.8,server,Asus,Asus,1,RPi->PC,deserialize,3648,0.0,14
14:06:13.960,843.8,server,Asus,Asus,1,PC->RPi,serialize,3538,0.301,15
14:07:01.576,891.4,server,Asus,Asus,1,RPi->PC,deserialize,3644,0.0,15
14:07:03.927,893.8,server,Asus,Asus,1,RPi->PC,deserialize,3641,0.0,15
14:07:03.929,893.8,server,Asus,Asus,1,PC->RPi,serialize,3538,0.147,16
14:07:51.595,941.4,server,Asus,Asus,1,RPi->PC,deserialize,3636,0.0,16
14:07:53.927,943.8,server,Asus,Asus,1,RPi->PC,deserialize,3656,0.0,16
14:07:53.930,943.8,server,Asus,Asus,1,PC->RPi,serialize,3529,0.187,17
14:08:41.546,991.4,server,Asus,Asus,1,RPi->PC,deserialize,3640,0.0,17
14:08:44.256,994.1,server,Asus,Asus,1,RPi->PC,deserialize,3651,0.0,17
14:08:44.258,994.1,server,Asus,Asus,1,PC->RPi,serialize,3533,0.226,18
14:09:31.534,1041.4,server,Asus,Asus,1,RPi->PC,deserialize,3660,0.0,18
14:09:34.473,1044.3,server,Asus,Asus,1,RPi->PC,deserialize,3639,0.0,18
14:09:34.476,1044.3,server,Asus,Asus,1,PC->RPi,serialize,3542,0.166,19
14:10:21.547,1091.4,server,Asus,Asus,1,RPi->PC,deserialize,3633,0.0,19
14:10:24.019,1093.9,server,Asus,Asus,1,RPi->PC,deserialize,3647,0.0,19
14:10:24.021,1093.9,server,Asus,Asus,1,PC->RPi,serialize,3540,0.187,20
