timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-22 18:06:56,gateway,gateway_A,raspberrypi,15,local_train,0,30,1.0,0.39935147762298584,leader,30,
2026-04-22 18:06:56,gateway,gateway_A,raspberrypi,15,fog_fedavg,0,60,1.0,0.33531804382801056,leader,,2
2026-04-22 18:07:49,gateway,gateway_A,raspberrypi,15,local_train,1,30,1.0,0.2108054906129837,leader,30,
2026-04-22 18:07:49,gateway,gateway_A,raspberrypi,15,fog_fedavg,1,60,1.0,0.24398944526910782,leader,,2
2026-04-22 18:08:53,gateway,gateway_A,raspberrypi,15,local_train,2,30,0.9666666388511658,0.154484361410141,leader,30,
2026-04-22 18:08:53,gateway,gateway_A,raspberrypi,15,fog_fedavg,2,60,0.9833333194255829,0.10565643385052681,leader,,2
2026-04-22 18:09:51,gateway,gateway_A,raspberrypi,15,local_train,3,30,0.800000011920929,0.4706498384475708,leader,30,
2026-04-22 18:09:51,gateway,gateway_A,raspberrypi,15,fog_fedavg,3,60,0.8333333432674408,0.4836815446615219,leader,,2
2026-04-22 18:10:50,gateway,gateway_A,raspberrypi,15,local_train,4,30,0.7333333492279053,0.6056469082832336,leader,30,
2026-04-22 18:10:50,gateway,gateway_A,raspberrypi,15,fog_fedavg,4,60,0.7333333492279053,0.6700199544429779,leader,,2
2026-04-22 18:11:49,gateway,gateway_A,raspberrypi,15,local_train,5,30,0.9333333373069763,0.3142556846141815,leader,30,
2026-04-22 18:11:49,gateway,gateway_A,raspberrypi,15,fog_fedavg,5,60,0.9000000059604645,0.37419071793556213,leader,,2
2026-04-22 18:12:47,gateway,gateway_A,raspberrypi,15,local_train,6,30,0.9666666388511658,0.17707499861717224,leader,30,
2026-04-22 18:12:48,gateway,gateway_A,raspberrypi,15,fog_fedavg,6,60,0.9333333075046539,0.27005942165851593,leader,,2
2026-04-22 18:13:47,gateway,gateway_A,raspberrypi,15,local_train,7,30,0.9333333373069763,0.22517715394496918,leader,30,
2026-04-22 18:13:47,gateway,gateway_A,raspberrypi,15,fog_fedavg,7,60,0.9333333373069763,0.22463197261095047,leader,,2
2026-04-22 18:14:45,gateway,gateway_A,raspberrypi,15,local_train,8,30,0.800000011920929,0.5245373845100403,leader,30,
2026-04-22 18:14:45,gateway,gateway_A,raspberrypi,15,fog_fedavg,8,60,0.8333333432674408,0.4617736041545868,leader,,2
2026-04-22 18:15:44,gateway,gateway_A,raspberrypi,15,local_train,9,30,0.9333333373069763,0.2717945873737335,leader,30,
2026-04-22 18:15:44,gateway,gateway_A,raspberrypi,15,fog_fedavg,9,60,0.9166666567325592,0.29753920435905457,leader,,2
2026-04-22 18:16:43,gateway,gateway_A,raspberrypi,15,local_train,10,30,0.9333333373069763,0.17495077848434448,leader,30,
2026-04-22 18:16:43,gateway,gateway_A,raspberrypi,15,fog_fedavg,10,60,0.9333333373069763,0.1402728371322155,leader,,2
2026-04-22 18:17:41,gateway,gateway_A,raspberrypi,15,local_train,11,30,0.9666666388511658,0.23137669265270233,leader,30,
2026-04-22 18:17:41,gateway,gateway_A,raspberrypi,15,fog_fedavg,11,60,0.949999988079071,0.2458038255572319,leader,,2
2026-04-22 18:18:40,gateway,gateway_A,raspberrypi,15,local_train,12,30,0.9333333373069763,0.11077594757080078,leader,30,
2026-04-22 18:18:40,gateway,gateway_A,raspberrypi,15,fog_fedavg,12,60,0.9000000059604645,0.22589895129203796,leader,,2
2026-04-22 18:19:38,gateway,gateway_A,raspberrypi,15,local_train,13,30,0.9666666388511658,0.1246628537774086,leader,30,
2026-04-22 18:19:38,gateway,gateway_A,raspberrypi,15,fog_fedavg,13,60,0.9833333194255829,0.0947815515100956,leader,,2
2026-04-22 18:20:37,gateway,gateway_A,raspberrypi,15,local_train,14,30,0.9333333373069763,0.16790732741355896,leader,30,
2026-04-22 18:20:37,gateway,gateway_A,raspberrypi,15,fog_fedavg,14,60,0.949999988079071,0.11766145378351212,leader,,2
2026-04-22 18:21:35,gateway,gateway_A,raspberrypi,15,local_train,15,30,0.8666666746139526,0.25303468108177185,leader,30,
2026-04-22 18:21:35,gateway,gateway_A,raspberrypi,15,fog_fedavg,15,60,0.9000000059604645,0.22328535467386246,leader,,2
2026-04-22 18:22:34,gateway,gateway_A,raspberrypi,15,local_train,16,30,1.0,0.04536249116063118,leader,30,
2026-04-22 18:22:34,gateway,gateway_A,raspberrypi,15,fog_fedavg,16,60,0.9666666686534882,0.11975129134953022,leader,,2
2026-04-22 18:23:32,gateway,gateway_A,raspberrypi,15,local_train,17,30,1.0,0.07503417134284973,leader,30,
2026-04-22 18:23:32,gateway,gateway_A,raspberrypi,15,fog_fedavg,17,60,0.9666666686534882,0.1487812027335167,leader,,2
2026-04-22 18:24:30,gateway,gateway_A,raspberrypi,15,local_train,18,30,0.9666666388511658,0.08371177315711975,leader,30,
2026-04-22 18:24:31,gateway,gateway_A,raspberrypi,15,fog_fedavg,18,60,0.9333333075046539,0.15299707651138306,leader,,2
2026-04-22 18:25:35,gateway,gateway_A,raspberrypi,15,local_train,19,30,1.0,0.04152999073266983,leader,30,
2026-04-22 18:25:36,gateway,gateway_A,raspberrypi,15,fog_fedavg,19,60,0.949999988079071,0.14071935787796974,leader,,2
