timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,buffer_target
2026-04-15 13:31:06,gateway,gateway_A,raspberrypi,1,local_train,0,30,0.800000011920929,0.6607889533042908,30
2026-04-15 13:32:00,gateway,gateway_A,raspberrypi,1,local_train,1,30,1.0,0.09777958691120148,30
2026-04-15 13:32:58,gateway,gateway_A,raspberrypi,1,local_train,2,30,0.9666666388511658,0.06588564813137054,30
2026-04-15 13:34:00,gateway,gateway_A,raspberrypi,1,local_train,3,30,0.9666666388511658,0.03866206854581833,30
2026-04-15 13:34:59,gateway,gateway_A,raspberrypi,1,local_train,4,30,1.0,0.020090119913220406,30
2026-04-15 13:38:58,gateway,gateway_A,raspberrypi,1,local_train,5,30,0.8666666746139526,0.3961636424064636,30
2026-04-15 13:39:57,gateway,gateway_A,raspberrypi,1,local_train,6,30,0.8999999761581421,0.310750275850296,30
2026-04-15 13:40:55,gateway,gateway_A,raspberrypi,1,local_train,7,30,0.9333333373069763,0.1919773668050766,30
2026-04-15 13:41:55,gateway,gateway_A,raspberrypi,1,local_train,8,30,0.800000011920929,0.3366148769855499,30
2026-04-15 13:42:54,gateway,gateway_A,raspberrypi,1,local_train,9,30,0.8666666746139526,0.33054161071777344,30
2026-04-15 13:43:52,gateway,gateway_A,raspberrypi,1,local_train,10,30,0.8666666746139526,0.3338451683521271,30
2026-04-15 13:44:51,gateway,gateway_A,raspberrypi,1,local_train,11,30,1.0,0.029428618028759956,30
2026-04-15 13:45:51,gateway,gateway_A,raspberrypi,1,local_train,12,30,0.7666666507720947,0.5469943881034851,30
2026-04-15 13:46:50,gateway,gateway_A,raspberrypi,1,local_train,13,30,0.8666666746139526,0.25523969531059265,30
2026-04-15 13:47:49,gateway,gateway_A,raspberrypi,1,local_train,14,30,0.8333333134651184,0.42828401923179626,30
2026-04-15 13:48:48,gateway,gateway_A,raspberrypi,1,local_train,15,30,0.8333333134651184,0.3670010268688202,30
2026-04-15 13:49:47,gateway,gateway_A,raspberrypi,1,local_train,16,30,0.9333333373069763,0.22887244820594788,30
2026-04-15 13:50:45,gateway,gateway_A,raspberrypi,1,local_train,17,30,0.8999999761581421,0.20675896108150482,30
2026-04-15 13:51:43,gateway,gateway_A,raspberrypi,1,local_train,18,30,0.8333333134651184,0.3577796518802643,30
2026-04-15 13:52:43,gateway,gateway_A,raspberrypi,1,local_train,19,30,0.7333333492279053,0.3876812756061554,30
2026-04-15 13:53:42,gateway,gateway_A,raspberrypi,1,local_train,20,30,0.8999999761581421,0.18825669586658478,30
2026-04-15 13:54:41,gateway,gateway_A,raspberrypi,1,local_train,21,30,0.8333333134651184,0.2701002359390259,30
2026-04-15 13:55:40,gateway,gateway_A,raspberrypi,1,local_train,22,30,0.8666666746139526,0.18677888810634613,30
2026-04-15 13:56:39,gateway,gateway_A,raspberrypi,1,local_train,23,30,0.8999999761581421,0.16885636746883392,30
2026-04-15 13:57:38,gateway,gateway_A,raspberrypi,1,local_train,24,30,0.8999999761581421,0.16504792869091034,30
2026-04-15 13:58:37,gateway,gateway_A,raspberrypi,1,local_train,25,30,0.9666666388511658,0.1786053329706192,30
2026-04-15 13:59:36,gateway,gateway_A,raspberrypi,1,local_train,26,30,0.9333333373069763,0.19835186004638672,30
2026-04-15 14:00:35,gateway,gateway_A,raspberrypi,1,local_train,27,30,0.9333333373069763,0.14719897508621216,30
2026-04-15 14:01:34,gateway,gateway_A,raspberrypi,1,local_train,28,30,0.9333333373069763,0.10010882467031479,30
2026-04-15 14:02:34,gateway,gateway_A,raspberrypi,1,local_train,29,30,0.9333333373069763,0.17771367728710175,30
