timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,buffer_target
2026-04-19 11:01:28,gateway,gateway_A,raspberrypi,17,local_train,0,30,0.7666666507720947,0.48890405893325806,30
2026-04-19 11:02:12,gateway,gateway_A,raspberrypi,17,local_train,1,30,0.8999999761581421,0.28065767884254456,30
2026-04-19 11:03:03,gateway,gateway_A,raspberrypi,17,local_train,2,30,1.0,0.03240049257874489,30
2026-04-19 11:03:53,gateway,gateway_A,raspberrypi,17,local_train,3,30,1.0,0.027724614366889,30
2026-04-19 11:04:47,gateway,gateway_A,raspberrypi,17,local_train,4,30,1.0,0.012311485596001148,30
2026-04-19 11:05:40,gateway,gateway_A,raspberrypi,17,local_train,5,30,0.8999999761581421,0.3980083465576172,30
2026-04-19 11:06:30,gateway,gateway_A,raspberrypi,17,local_train,6,30,0.8333333134651184,0.322422057390213,30
2026-04-19 11:07:20,gateway,gateway_A,raspberrypi,17,local_train,7,30,0.9666666388511658,0.09652336686849594,30
2026-04-19 11:08:10,gateway,gateway_A,raspberrypi,17,local_train,8,30,0.9333333373069763,0.2627422511577606,30
2026-04-19 11:09:00,gateway,gateway_A,raspberrypi,17,local_train,9,30,0.8333333134651184,0.40333646535873413,30
2026-04-19 11:09:50,gateway,gateway_A,raspberrypi,17,local_train,10,30,0.8333333134651184,0.3697628676891327,30
2026-04-19 11:10:40,gateway,gateway_A,raspberrypi,17,local_train,11,30,0.9666666388511658,0.08864379674196243,30
2026-04-19 11:11:30,gateway,gateway_A,raspberrypi,17,local_train,12,30,1.0,0.08524978160858154,30
2026-04-19 11:12:20,gateway,gateway_A,raspberrypi,17,local_train,13,30,0.7333333492279053,0.5030373334884644,30
2026-04-19 11:13:10,gateway,gateway_A,raspberrypi,17,local_train,14,30,0.8666666746139526,0.3822803199291229,30
2026-04-19 11:14:00,gateway,gateway_A,raspberrypi,17,local_train,15,30,0.8333333134651184,0.4419727325439453,30
2026-04-19 11:14:50,gateway,gateway_A,raspberrypi,17,local_train,16,30,0.8333333134651184,0.4764190912246704,30
2026-04-19 11:15:40,gateway,gateway_A,raspberrypi,17,local_train,17,30,0.800000011920929,0.43766722083091736,30
2026-04-19 11:16:30,gateway,gateway_A,raspberrypi,17,local_train,18,30,0.8666666746139526,0.27199652791023254,30
2026-04-19 11:17:20,gateway,gateway_A,raspberrypi,17,local_train,19,30,0.8999999761581421,0.2131444364786148,30
2026-04-19 11:18:10,gateway,gateway_A,raspberrypi,17,local_train,20,30,1.0,0.09030743688344955,30
2026-04-19 11:19:00,gateway,gateway_A,raspberrypi,17,local_train,21,30,0.9333333373069763,0.13994784653186798,30
2026-04-19 11:19:50,gateway,gateway_A,raspberrypi,17,local_train,22,30,0.9666666388511658,0.08658134192228317,30
2026-04-19 11:20:40,gateway,gateway_A,raspberrypi,17,local_train,23,30,0.9333333373069763,0.13991525769233704,30
2026-04-19 11:21:30,gateway,gateway_A,raspberrypi,17,local_train,24,30,0.9666666388511658,0.05239270627498627,30
2026-04-19 11:22:20,gateway,gateway_A,raspberrypi,17,local_train,25,30,1.0,0.04289979487657547,30
2026-04-19 11:23:10,gateway,gateway_A,raspberrypi,17,local_train,26,30,1.0,0.09682121127843857,30
2026-04-19 11:24:00,gateway,gateway_A,raspberrypi,17,local_train,27,30,1.0,0.07119086384773254,30
2026-04-19 11:24:50,gateway,gateway_A,raspberrypi,17,local_train,28,30,0.8999999761581421,0.29021671414375305,30
2026-04-19 11:25:40,gateway,gateway_A,raspberrypi,17,local_train,29,30,0.800000011920929,0.36362239718437195,30
