timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target
2026-04-22 16:49:13,gateway,gateway_B,gatewayB,41,local_train,0,30,1.0,0.22478750348091125,peer,30
2026-04-22 16:50:07,gateway,gateway_B,gatewayB,41,local_train,1,30,1.0,0.06548141688108444,peer,30
2026-04-22 16:51:07,gateway,gateway_B,gatewayB,41,local_train,2,30,1.0,0.012746557593345642,peer,30
2026-04-22 16:52:05,gateway,gateway_B,gatewayB,41,local_train,3,30,1.0,0.0052713388577103615,peer,30
2026-04-22 16:53:03,gateway,gateway_B,gatewayB,41,local_train,4,30,1.0,0.00586338434368372,peer,30
2026-04-22 16:54:01,gateway,gateway_B,gatewayB,41,local_train,5,30,1.0,0.004851778503507376,peer,30
2026-04-22 16:55:00,gateway,gateway_B,gatewayB,41,local_train,6,30,1.0,0.0037744781002402306,peer,30
2026-04-22 16:56:00,gateway,gateway_B,gatewayB,41,local_train,7,30,1.0,0.0035981684923171997,peer,30
2026-04-22 16:56:58,gateway,gateway_B,gatewayB,41,local_train,8,30,1.0,0.0019839985761791468,peer,30
2026-04-22 16:57:57,gateway,gateway_B,gatewayB,41,local_train,9,30,1.0,0.0016067158430814743,peer,30
2026-04-22 16:58:55,gateway,gateway_B,gatewayB,41,local_train,10,30,1.0,0.0013755521504208446,peer,30
2026-04-22 16:59:53,gateway,gateway_B,gatewayB,41,local_train,11,30,1.0,0.0011514939833432436,peer,30
2026-04-22 17:00:52,gateway,gateway_B,gatewayB,41,local_train,12,30,1.0,0.0011236671125516295,peer,30
2026-04-22 17:01:50,gateway,gateway_B,gatewayB,41,local_train,13,30,1.0,0.0009271802264265716,peer,30
2026-04-22 17:02:49,gateway,gateway_B,gatewayB,41,local_train,14,30,1.0,0.0007396623259410262,peer,30
2026-04-22 17:03:47,gateway,gateway_B,gatewayB,41,local_train,15,30,1.0,0.000656347896438092,peer,30
2026-04-22 17:04:46,gateway,gateway_B,gatewayB,41,local_train,16,30,1.0,0.0004943270469084382,peer,30
2026-04-22 17:05:44,gateway,gateway_B,gatewayB,41,local_train,17,30,1.0,0.00048368796706199646,peer,30
2026-04-22 17:06:43,gateway,gateway_B,gatewayB,41,local_train,18,30,1.0,0.0004867479729000479,peer,30
2026-04-22 17:07:41,gateway,gateway_B,gatewayB,41,local_train,19,30,1.0,0.0005586215411312878,peer,30
