timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round
13:08:22.943,0.5,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,119,237,118,1.303,0
13:08:26.608,4.2,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,115,233,118,3.906,0
13:08:27.008,4.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,118,237,119,3.962,0
13:08:27.073,4.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,120,237,117,3.015,0
13:08:31.611,9.2,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,119,237,118,3.915,0
13:08:32.009,9.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,120,237,117,4.1,0
13:08:32.072,9.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,114,229,115,2.597,0
13:08:36.610,14.2,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,107,221,114,3.711,0
13:08:37.009,14.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,119,237,118,3.919,0
13:08:37.073,14.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,114,229,115,3.267,0
13:08:41.606,19.2,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,116,233,117,4.155,0
13:08:42.009,19.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,118,237,119,4.581,0
13:08:42.076,19.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,120,237,117,4.178,0
13:08:46.694,24.2,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,116,233,117,4.471,0
13:08:47.008,24.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,117,233,116,4.42,0
13:08:47.074,24.6,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,115,233,118,4.193,0
13:08:51.610,29.2,CNN,gateway_B,gatewayB,3,ESP32->RPi,decrypt,112,229,117,4.0,0
