round,time,accuracy,loss,w3_mag,w4_normal,w4_brute,w4_scan
1,12:37:10,0.7,0.777873,0.287822,0.290407,0.534927,0.391693
2,12:38:05,0.8,0.54423,0.28944,0.290859,0.543471,0.40253
3,12:39:04,0.883333,0.245084,0.291173,0.292562,0.548892,0.409233
4,12:40:02,0.933333,0.142698,0.292794,0.297732,0.554261,0.416448
