timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,buffer_target
2026-04-19 12:50:50,gateway,gateway_B,gatewayB,20,local_train,0,30,0.8333333134651184,0.5907720923423767,30
2026-04-19 12:51:34,gateway,gateway_B,gatewayB,20,local_train,1,30,0.9333333373069763,0.3702499568462372,30
2026-04-19 12:52:24,gateway,gateway_B,gatewayB,20,local_train,2,30,0.9666666388511658,0.1711474508047104,30
2026-04-19 12:53:14,gateway,gateway_B,gatewayB,20,local_train,3,30,1.0,0.014881893992424011,30
2026-04-19 12:54:04,gateway,gateway_B,gatewayB,20,local_train,4,30,0.9666666388511658,0.047941114753484726,30
2026-04-19 12:54:54,gateway,gateway_B,gatewayB,20,local_train,5,30,1.0,0.02274039387702942,30
2026-04-19 12:55:44,gateway,gateway_B,gatewayB,20,local_train,6,30,1.0,0.015595883131027222,30
2026-04-19 12:56:34,gateway,gateway_B,gatewayB,20,local_train,7,30,1.0,0.02091127261519432,30
2026-04-19 12:57:24,gateway,gateway_B,gatewayB,20,local_train,8,30,1.0,0.009350010193884373,30
2026-04-19 12:58:14,gateway,gateway_B,gatewayB,20,local_train,9,30,1.0,0.01971512846648693,30
2026-04-19 12:59:04,gateway,gateway_B,gatewayB,20,local_train,10,30,1.0,0.013330231420695782,30
2026-04-19 12:59:54,gateway,gateway_B,gatewayB,20,local_train,11,30,1.0,0.006833284627646208,30
2026-04-19 13:00:44,gateway,gateway_B,gatewayB,20,local_train,12,30,1.0,0.011233343742787838,30
2026-04-19 13:01:34,gateway,gateway_B,gatewayB,20,local_train,13,30,1.0,0.005186713766306639,30
2026-04-19 13:02:24,gateway,gateway_B,gatewayB,20,local_train,14,30,1.0,0.013635599985718727,30
2026-04-19 13:03:14,gateway,gateway_B,gatewayB,20,local_train,15,30,1.0,0.006116420961916447,30
2026-04-19 13:04:04,gateway,gateway_B,gatewayB,20,local_train,16,30,1.0,0.01298496127128601,30
2026-04-19 13:04:54,gateway,gateway_B,gatewayB,20,local_train,17,30,1.0,0.0034718348179012537,30
2026-04-19 13:05:44,gateway,gateway_B,gatewayB,20,local_train,18,30,1.0,0.01328383106738329,30
2026-04-19 13:06:34,gateway,gateway_B,gatewayB,20,local_train,19,30,1.0,0.0069315931759774685,30
