timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,payload_bytes,elapsed_ms,fl_round
20:01:16.924,169.5,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3735,0.0,0
20:01:16.929,169.5,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3608,0.539,1
20:02:00.292,212.8,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3733,0.0,1
20:02:00.296,212.8,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3607,0.275,2
20:02:50.327,262.9,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3734,0.0,2
20:02:50.330,262.9,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3607,0.316,3
20:03:40.492,313.0,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3724,0.0,3
20:03:40.495,313.0,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3596,0.439,4
20:04:30.297,362.8,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3727,0.0,4
20:04:30.300,362.8,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3600,0.275,5
20:05:20.625,413.2,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3717,0.0,5
20:05:20.630,413.2,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3590,0.548,6
20:06:10.413,462.9,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3716,0.0,6
20:06:10.416,462.9,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3588,0.398,7
20:07:00.355,512.9,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3716,0.0,7
20:07:00.359,512.9,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3588,0.422,8
20:07:50.354,562.9,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3719,0.0,8
20:07:50.358,562.9,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3592,0.438,9
20:08:40.527,613.1,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3706,0.0,9
20:08:40.530,613.1,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3579,0.365,10
20:09:30.493,663.0,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3702,0.0,10
20:09:30.497,663.0,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3589,0.425,11
20:10:20.368,712.9,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3698,0.0,11
20:10:20.372,712.9,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3570,0.389,12
20:11:10.334,762.9,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3719,0.0,12
20:11:10.338,762.9,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3592,0.38,13
20:13:40.493,913.0,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3704,0.0,13
20:13:40.497,913.0,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3576,0.335,14
20:14:30.575,963.1,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3705,0.0,14
20:14:30.580,963.1,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3577,0.427,15
20:15:20.333,1012.9,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3711,0.0,15
20:15:20.337,1012.9,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3583,0.452,16
20:16:10.435,1063.0,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3708,0.0,16
20:16:10.439,1063.0,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3580,0.301,17
20:17:00.306,1112.8,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3706,0.0,17
20:17:00.310,1112.8,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3579,0.268,18
20:17:50.351,1162.9,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3711,0.0,18
20:17:50.356,1162.9,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3583,0.399,19
20:18:40.724,1213.3,server_fog,AcerNico,AcerNico,1,RPi_leader->PC,deserialize,3717,0.0,19
20:18:40.728,1213.3,server_fog,AcerNico,AcerNico,1,PC->RPi_leader,serialize,3590,0.242,20
