timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-23 14:42:44,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,0,30,0.699999988079071,1.0635058879852295,leader,30,
2026-04-23 14:42:44,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,0,60,0.6666666567325592,0.9806914329528809,leader,,2
2026-04-23 14:43:37,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,1,30,0.9333333373069763,0.25186067819595337,leader,30,
2026-04-23 14:43:37,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,1,60,0.9333333373069763,0.21231187880039215,leader,,2
2026-04-23 14:44:35,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,2,30,1.0,0.02554725855588913,leader,30,
2026-04-23 14:44:36,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,2,60,0.9833333194255829,0.0772022046148777,leader,,2
2026-04-23 14:45:34,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,3,30,1.0,0.014511559158563614,leader,30,
2026-04-23 14:45:35,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,3,60,1.0,0.014513814821839333,leader,,2
2026-04-23 14:46:33,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,4,30,1.0,0.012621474452316761,leader,30,
2026-04-23 14:46:36,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,4,60,1.0,0.01100266445428133,leader,,2
2026-04-23 14:50:43,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,5,30,0.8999999761581421,0.6630741953849792,leader,30,
2026-04-23 14:50:45,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,5,60,0.8499999940395355,0.7458279728889465,leader,,2
2026-04-23 14:51:43,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,6,30,0.8333333134651184,0.2786481976509094,leader,30,
2026-04-23 14:51:44,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,6,60,0.8499999940395355,0.2993227392435074,leader,,2
2026-04-23 14:52:44,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,7,30,0.8333333134651184,0.3630543649196625,leader,30,
2026-04-23 14:52:44,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,7,60,0.8666666448116302,0.34991462528705597,leader,,2
2026-04-23 14:53:42,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,8,30,0.800000011920929,0.4656539261341095,leader,30,
2026-04-23 14:53:45,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,8,60,0.8499999940395355,0.3982432633638382,leader,,2
2026-04-23 14:54:43,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,9,30,0.8666666746139526,0.28358060121536255,leader,30,
2026-04-23 14:54:44,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,9,60,0.800000011920929,0.4218822121620178,leader,,2
2026-04-23 14:55:44,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,10,30,0.9666666388511658,0.12914985418319702,leader,30,
2026-04-23 14:55:44,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,10,60,0.8833333253860474,0.268227756023407,leader,,2
2026-04-23 14:56:42,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,11,30,0.9333333373069763,0.1720428466796875,leader,30,
2026-04-23 14:56:43,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,11,60,0.949999988079071,0.2276865690946579,leader,,2
2026-04-23 14:57:42,gateway,gateway_A,raspberrypi,RN_FOG_2,local_train,12,30,0.9666666388511658,0.21575602889060974,leader,30,
2026-04-23 14:57:43,gateway,gateway_A,raspberrypi,RN_FOG_2,fog_fedavg,12,60,0.949999988079071,0.28349877893924713,leader,,2
