timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,payload_bytes,elapsed_ms,fl_round
13:11:20.254,123.6,server,Asus,Asus,1,RPi->PC,deserialize,3629,0.0,0
13:11:22.866,126.2,server,Asus,Asus,1,RPi->PC,deserialize,3631,0.0,0
13:11:22.868,126.2,server,Asus,Asus,1,PC->RPi,serialize,3536,0.196,1
13:12:04.094,167.5,server,Asus,Asus,1,RPi->PC,deserialize,3634,0.0,1
13:12:06.667,170.0,server,Asus,Asus,1,RPi->PC,deserialize,3622,0.0,1
13:12:06.669,170.0,server,Asus,Asus,1,PC->RPi,serialize,3529,0.156,2
13:12:54.152,217.5,server,Asus,Asus,1,RPi->PC,deserialize,3631,0.0,2
13:12:56.663,220.0,server,Asus,Asus,1,RPi->PC,deserialize,3630,0.0,2
13:12:56.665,220.0,server,Asus,Asus,1,PC->RPi,serialize,3528,0.221,3
13:13:44.017,267.4,server,Asus,Asus,1,RPi->PC,deserialize,3616,0.0,3
13:13:47.270,270.6,server,Asus,Asus,1,RPi->PC,deserialize,3634,0.0,3
13:13:47.272,270.6,server,Asus,Asus,1,PC->RPi,serialize,3528,0.216,4
13:14:34.044,317.4,server,Asus,Asus,1,RPi->PC,deserialize,3636,0.0,4
13:14:43.893,327.3,server,Asus,Asus,1,RPi->PC,deserialize,3636,0.0,4
13:14:43.896,327.3,server,Asus,Asus,1,PC->RPi,serialize,3530,0.145,5
13:15:24.193,367.6,server,Asus,Asus,1,RPi->PC,deserialize,3622,0.0,5
13:15:33.882,377.2,server,Asus,Asus,1,RPi->PC,deserialize,3641,0.0,5
13:15:33.884,377.2,server,Asus,Asus,1,PC->RPi,serialize,3527,0.153,6
13:16:14.231,417.6,server,Asus,Asus,1,RPi->PC,deserialize,3625,0.0,6
13:16:23.892,427.3,server,Asus,Asus,1,RPi->PC,deserialize,3636,0.0,6
13:16:23.894,427.3,server,Asus,Asus,1,PC->RPi,serialize,3538,0.16,7
13:17:04.059,467.4,server,Asus,Asus,1,RPi->PC,deserialize,3623,0.0,7
13:17:13.872,477.2,server,Asus,Asus,1,RPi->PC,deserialize,3634,0.0,7
13:17:13.875,477.2,server,Asus,Asus,1,PC->RPi,serialize,3536,0.171,8
13:17:54.036,517.4,server,Asus,Asus,1,RPi->PC,deserialize,3630,0.0,8
13:18:04.051,527.4,server,Asus,Asus,1,RPi->PC,deserialize,3652,0.0,8
13:18:04.053,527.4,server,Asus,Asus,1,PC->RPi,serialize,3537,0.141,9
13:18:44.045,567.4,server,Asus,Asus,1,RPi->PC,deserialize,3616,0.0,9
13:18:53.910,577.3,server,Asus,Asus,1,RPi->PC,deserialize,3632,0.0,9
13:18:53.913,577.3,server,Asus,Asus,1,PC->RPi,serialize,3532,0.124,10
13:19:34.060,617.4,server,Asus,Asus,1,RPi->PC,deserialize,3625,0.0,10
13:19:43.855,627.2,server,Asus,Asus,1,RPi->PC,deserialize,3628,0.0,10
13:19:43.857,627.2,server,Asus,Asus,1,PC->RPi,serialize,3536,0.162,11
13:20:24.440,667.8,server,Asus,Asus,1,RPi->PC,deserialize,3628,0.0,11
13:20:34.024,677.4,server,Asus,Asus,1,RPi->PC,deserialize,3640,0.0,11
13:20:34.026,677.4,server,Asus,Asus,1,PC->RPi,serialize,3515,0.141,12
13:21:14.041,717.4,server,Asus,Asus,1,RPi->PC,deserialize,3630,0.0,12
13:21:23.876,727.2,server,Asus,Asus,1,RPi->PC,deserialize,3639,0.0,12
13:21:23.878,727.2,server,Asus,Asus,1,PC->RPi,serialize,3528,0.297,13
13:22:04.286,767.7,server,Asus,Asus,1,RPi->PC,deserialize,3621,0.0,13
13:22:14.005,777.4,server,Asus,Asus,1,RPi->PC,deserialize,3638,0.0,13
13:22:14.007,777.4,server,Asus,Asus,1,PC->RPi,serialize,3536,0.211,14
13:22:54.024,817.4,server,Asus,Asus,1,RPi->PC,deserialize,3621,0.0,14
13:23:03.998,827.4,server,Asus,Asus,1,RPi->PC,deserialize,3635,0.0,14
13:23:04.000,827.4,server,Asus,Asus,1,PC->RPi,serialize,3541,0.21,15
13:23:44.018,867.4,server,Asus,Asus,1,RPi->PC,deserialize,3630,0.0,15
13:23:54.014,877.4,server,Asus,Asus,1,RPi->PC,deserialize,3634,0.0,15
13:23:54.016,877.4,server,Asus,Asus,1,PC->RPi,serialize,3535,0.217,16
13:24:34.187,917.6,server,Asus,Asus,1,RPi->PC,deserialize,3621,0.0,16
13:24:44.028,927.4,server,Asus,Asus,1,RPi->PC,deserialize,3629,0.0,16
13:24:44.030,927.4,server,Asus,Asus,1,PC->RPi,serialize,3538,0.199,17
13:25:24.411,967.8,server,Asus,Asus,1,RPi->PC,deserialize,3629,0.0,17
13:25:33.857,977.2,server,Asus,Asus,1,RPi->PC,deserialize,3642,0.0,17
13:25:33.859,977.2,server,Asus,Asus,1,PC->RPi,serialize,3528,0.134,18
13:26:14.200,1017.6,server,Asus,Asus,1,RPi->PC,deserialize,3626,0.0,18
13:26:23.934,1027.3,server,Asus,Asus,1,RPi->PC,deserialize,3641,0.0,18
13:26:23.935,1027.3,server,Asus,Asus,1,PC->RPi,serialize,3531,0.222,19
13:27:13.897,1077.3,server,Asus,Asus,1,RPi->PC,deserialize,3635,0.0,19
