timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round
13:53:24.820,116.6,server,Asus,Asus,5,RPi->PC,decrypt,3669,4990,1321,12.693,0
13:53:25.145,117.0,server,Asus,Asus,5,RPi->PC,decrypt,3675,4998,1323,11.199,0
13:53:25.159,117.0,server,Asus,Asus,5,PC->RPi,encrypt,3579,4854,1275,11.304,1
13:54:18.311,170.1,server,Asus,Asus,5,RPi->PC,decrypt,3674,4998,1324,10.671,1
13:54:18.347,170.2,server,Asus,Asus,5,RPi->PC,decrypt,3646,4962,1316,10.187,1
13:54:18.361,170.2,server,Asus,Asus,5,PC->RPi,encrypt,3561,4830,1269,10.791,2
13:55:16.946,228.8,server,Asus,Asus,5,RPi->PC,decrypt,3660,4978,1318,11.659,2
13:55:21.572,233.4,server,Asus,Asus,5,RPi->PC,decrypt,3664,4986,1322,12.257,2
13:55:21.589,233.4,server,Asus,Asus,5,PC->RPi,encrypt,3558,4826,1268,14.259,3
13:56:15.446,287.3,server,Asus,Asus,5,RPi->PC,decrypt,3651,4966,1315,10.552,3
13:56:21.678,293.5,server,Asus,Asus,5,RPi->PC,decrypt,3673,4998,1325,12.025,3
13:56:21.692,293.5,server,Asus,Asus,5,PC->RPi,encrypt,3569,4842,1273,12.395,4
13:57:15.779,347.6,server,Asus,Asus,5,RPi->PC,decrypt,3649,4966,1317,11.299,4
13:57:20.363,352.2,server,Asus,Asus,5,RPi->PC,decrypt,3651,4966,1315,10.227,4
13:57:20.379,352.2,server,Asus,Asus,5,PC->RPi,encrypt,3577,4854,1277,12.778,5
13:58:13.844,405.7,server,Asus,Asus,5,RPi->PC,decrypt,3650,4966,1316,10.8,5
13:58:19.489,411.3,server,Asus,Asus,5,RPi->PC,decrypt,3668,4990,1322,12.501,5
13:58:19.505,411.3,server,Asus,Asus,5,PC->RPi,encrypt,3572,4846,1274,12.795,6
13:59:13.273,465.1,server,Asus,Asus,5,RPi->PC,decrypt,3646,4962,1316,10.272,6
13:59:18.919,470.7,server,Asus,Asus,5,RPi->PC,decrypt,3658,4978,1320,11.156,6
13:59:18.934,470.7,server,Asus,Asus,5,PC->RPi,encrypt,3556,4826,1270,12.339,7
14:00:12.457,524.3,server,Asus,Asus,5,RPi->PC,decrypt,3656,4974,1318,11.666,7
14:00:17.958,529.8,server,Asus,Asus,5,RPi->PC,decrypt,3650,4966,1316,10.248,7
14:00:17.975,529.8,server,Asus,Asus,5,PC->RPi,encrypt,3566,4838,1272,13.457,8
14:01:11.874,583.7,server,Asus,Asus,5,RPi->PC,decrypt,3652,4970,1318,12.378,8
14:01:16.737,588.6,server,Asus,Asus,5,RPi->PC,decrypt,3661,4982,1321,11.446,8
14:01:16.752,588.6,server,Asus,Asus,5,PC->RPi,encrypt,3545,4810,1265,12.686,9
14:02:10.289,642.1,server,Asus,Asus,5,RPi->PC,decrypt,3647,4962,1315,10.301,9
14:02:15.518,647.3,server,Asus,Asus,5,RPi->PC,decrypt,3628,4938,1310,10.441,9
14:02:15.535,647.3,server,Asus,Asus,5,PC->RPi,encrypt,3554,4822,1268,13.894,10
14:03:09.569,701.4,server,Asus,Asus,5,RPi->PC,decrypt,3649,4966,1317,10.546,10
14:03:14.333,706.1,server,Asus,Asus,5,RPi->PC,decrypt,3640,4954,1314,11.322,10
14:03:14.347,706.2,server,Asus,Asus,5,PC->RPi,encrypt,3559,4830,1271,12.229,11
14:04:08.050,759.9,server,Asus,Asus,5,RPi->PC,decrypt,3638,4950,1312,10.172,11
14:04:13.098,764.9,server,Asus,Asus,5,RPi->PC,decrypt,3656,4974,1318,12.68,11
14:04:13.116,764.9,server,Asus,Asus,5,PC->RPi,encrypt,3528,4786,1258,14.271,12
14:05:07.735,819.5,server,Asus,Asus,5,RPi->PC,decrypt,3634,4946,1312,13.361,12
14:05:11.811,823.6,server,Asus,Asus,5,RPi->PC,decrypt,3644,4958,1314,14.706,12
14:05:11.825,823.6,server,Asus,Asus,5,PC->RPi,encrypt,3552,4818,1266,11.503,13
