timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-22 16:01:17,gateway,gateway_A,raspberrypi,10,local_train,0,30,0.6666666865348816,0.7785906195640564,leader,30,
2026-04-22 16:01:18,gateway,gateway_A,raspberrypi,10,fog_fedavg,0,60,0.7666666805744171,0.7752238512039185,leader,,2
2026-04-22 16:02:11,gateway,gateway_A,raspberrypi,10,local_train,1,30,0.699999988079071,0.8189403414726257,leader,30,
2026-04-22 16:02:11,gateway,gateway_A,raspberrypi,10,fog_fedavg,1,60,0.75,0.7762842774391174,leader,,2
2026-04-22 16:03:09,gateway,gateway_A,raspberrypi,10,local_train,2,30,0.7333333492279053,0.6045657992362976,leader,30,
2026-04-22 16:03:09,gateway,gateway_A,raspberrypi,10,fog_fedavg,2,60,0.800000011920929,0.551995649933815,leader,,2
2026-04-22 16:04:08,gateway,gateway_A,raspberrypi,10,local_train,3,30,0.8333333134651184,0.3697461485862732,leader,30,
2026-04-22 16:04:08,gateway,gateway_A,raspberrypi,10,fog_fedavg,3,60,0.8499999940395355,0.34465597569942474,leader,,2
2026-04-22 16:05:06,gateway,gateway_A,raspberrypi,10,local_train,4,30,0.7666666507720947,0.4447455108165741,leader,30,
2026-04-22 16:05:06,gateway,gateway_A,raspberrypi,10,fog_fedavg,4,60,0.8499999940395355,0.41265885531902313,leader,,2
2026-04-22 16:06:04,gateway,gateway_A,raspberrypi,10,local_train,5,30,0.8666666746139526,0.3005591034889221,leader,30,
2026-04-22 16:06:05,gateway,gateway_A,raspberrypi,10,fog_fedavg,5,60,0.9000000059604645,0.2461334839463234,leader,,2
2026-04-22 16:07:03,gateway,gateway_A,raspberrypi,10,local_train,6,30,0.9333333373069763,0.31606167554855347,leader,30,
2026-04-22 16:07:03,gateway,gateway_A,raspberrypi,10,fog_fedavg,6,60,0.9000000059604645,0.29754142463207245,leader,,2
2026-04-22 16:08:01,gateway,gateway_A,raspberrypi,10,local_train,7,30,0.8999999761581421,0.25063520669937134,leader,30,
2026-04-22 16:08:02,gateway,gateway_A,raspberrypi,10,fog_fedavg,7,60,0.9166666567325592,0.21183892339468002,leader,,2
2026-04-22 16:09:00,gateway,gateway_A,raspberrypi,10,local_train,8,30,0.9333333373069763,0.16791445016860962,leader,30,
2026-04-22 16:09:00,gateway,gateway_A,raspberrypi,10,fog_fedavg,8,60,0.949999988079071,0.15326784551143646,leader,,2
2026-04-22 16:09:58,gateway,gateway_A,raspberrypi,10,local_train,9,30,0.9666666388511658,0.1670842468738556,leader,30,
2026-04-22 16:09:58,gateway,gateway_A,raspberrypi,10,fog_fedavg,9,60,0.8833333253860474,0.28855930268764496,leader,,2
2026-04-22 16:10:56,gateway,gateway_A,raspberrypi,10,local_train,10,30,0.8666666746139526,0.2501606047153473,leader,30,
2026-04-22 16:10:57,gateway,gateway_A,raspberrypi,10,fog_fedavg,10,60,0.8833333253860474,0.2370620295405388,leader,,2
2026-04-22 16:11:55,gateway,gateway_A,raspberrypi,10,local_train,11,30,0.9666666388511658,0.1308925300836563,leader,30,
2026-04-22 16:11:56,gateway,gateway_A,raspberrypi,10,fog_fedavg,11,60,0.9666666388511658,0.11896737292408943,leader,,2
2026-04-22 16:12:54,gateway,gateway_A,raspberrypi,10,local_train,12,30,0.9666666388511658,0.10272098332643509,leader,30,
2026-04-22 16:12:54,gateway,gateway_A,raspberrypi,10,fog_fedavg,12,60,0.949999988079071,0.1352086029946804,leader,,2
2026-04-22 16:13:53,gateway,gateway_A,raspberrypi,10,local_train,13,30,0.9666666388511658,0.20985473692417145,leader,30,
2026-04-22 16:13:53,gateway,gateway_A,raspberrypi,10,fog_fedavg,13,60,0.9833333194255829,0.14329099282622337,leader,,2
2026-04-22 16:14:51,gateway,gateway_A,raspberrypi,10,local_train,14,30,0.9333333373069763,0.13112522661685944,leader,30,
2026-04-22 16:14:52,gateway,gateway_A,raspberrypi,10,fog_fedavg,14,60,0.7833333313465118,0.4516778662800789,leader,,2
2026-04-22 16:15:50,gateway,gateway_A,raspberrypi,10,local_train,15,30,0.8666666746139526,0.1941836029291153,leader,30,
2026-04-22 16:15:51,gateway,gateway_A,raspberrypi,10,fog_fedavg,15,60,0.9000000059604645,0.19590891152620316,leader,,2
2026-04-22 16:16:50,gateway,gateway_A,raspberrypi,10,local_train,16,30,0.8999999761581421,0.23494157195091248,leader,30,
2026-04-22 16:16:50,gateway,gateway_A,raspberrypi,10,fog_fedavg,16,60,0.9333333075046539,0.17515848949551582,leader,,2
2026-04-22 16:17:48,gateway,gateway_A,raspberrypi,10,local_train,17,30,1.0,0.1029457375407219,leader,30,
2026-04-22 16:17:48,gateway,gateway_A,raspberrypi,10,fog_fedavg,17,60,0.9333333373069763,0.15336273983120918,leader,,2
2026-04-22 16:18:47,gateway,gateway_A,raspberrypi,10,local_train,18,30,0.8666666746139526,0.17041511833667755,leader,30,
2026-04-22 16:18:47,gateway,gateway_A,raspberrypi,10,fog_fedavg,18,60,0.9166666567325592,0.13441643863916397,leader,,2
2026-04-22 16:19:45,gateway,gateway_A,raspberrypi,10,local_train,19,30,0.9666666388511658,0.11461450159549713,leader,30,
2026-04-22 16:19:45,gateway,gateway_A,raspberrypi,10,fog_fedavg,19,60,0.949999988079071,0.15057826042175293,leader,,2
