timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,payload_bytes,elapsed_ms,fl_round
15:43:51.203,73.0,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3629,0.0,0
15:43:51.207,73.0,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3525,0.384,1
15:44:35.049,116.9,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3656,0.0,1
15:44:35.052,116.9,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3537,0.355,2
15:45:25.104,166.9,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3639,0.0,2
15:45:25.107,166.9,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3536,0.363,3
15:46:15.023,216.8,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3646,0.0,3
15:46:15.026,216.8,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3541,0.307,4
15:47:05.019,266.8,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3644,0.0,4
15:47:05.022,266.8,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3524,0.306,5
15:55:37.857,779.7,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3657,0.0,5
15:55:37.860,779.7,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3540,0.282,6
15:56:30.862,832.7,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3667,0.0,6
15:56:30.867,832.7,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3549,0.561,7
15:57:20.961,882.8,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3664,0.0,7
15:57:20.965,882.8,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3546,0.269,8
15:58:10.942,932.8,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3649,0.0,8
15:58:10.946,932.8,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3531,0.397,9
15:59:01.134,982.9,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3661,0.0,9
15:59:01.138,983.0,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3543,0.402,10
15:59:50.814,1032.6,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3661,0.0,10
15:59:50.817,1032.6,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3543,0.357,11
16:00:40.973,1082.8,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3657,0.0,11
16:00:40.977,1082.8,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3539,0.287,12
16:01:30.834,1132.6,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3650,0.0,12
16:01:30.838,1132.7,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3531,0.409,13
16:02:20.992,1182.8,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3653,0.0,13
16:02:20.995,1182.8,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3534,0.384,14
16:03:10.676,1232.5,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3643,0.0,14
16:03:10.681,1232.5,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3525,0.489,15
16:04:00.637,1282.5,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3658,0.0,15
16:04:00.641,1282.5,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3539,0.406,16
16:04:51.040,1332.9,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3656,0.0,16
16:04:51.044,1332.9,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3537,0.444,17
16:05:40.859,1382.7,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3648,0.0,17
16:05:40.863,1382.7,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3529,0.393,18
16:06:30.647,1432.5,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3667,0.0,18
16:06:30.651,1432.5,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3549,0.407,19
16:07:20.719,1482.5,server_fog,AcerNico,AcerNico,2,RPi_leader->PC,deserialize,3653,0.0,19
16:07:20.727,1482.5,server_fog,AcerNico,AcerNico,2,PC->RPi_leader,serialize,3534,0.781,20
