timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name
18:38:52.547,0.8,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,106,221,115,1.295,0,esp32_edge_simulator_1,2,scan_A
18:39:50.684,58.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,117,233,116,3.967,0,esp32_edge_normal_2,0,normal
18:39:50.700,58.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,120,237,117,3.848,0,esp32_edge_normal_1,0,normal
18:39:50.768,59.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,119,237,118,3.587,0,esp32_edge_normal_3,0,normal
18:39:55.677,63.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,119,237,118,1.297,0,esp32_edge_normal_2,0,normal
18:39:55.698,63.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,119,237,118,1.384,0,esp32_edge_normal_1,0,normal
18:39:55.782,64.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,114,229,115,1.358,0,esp32_edge_normal_3,0,normal
18:40:00.691,68.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,114,229,115,4.167,0,esp32_edge_normal_2,0,normal
18:40:00.706,68.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,117,233,116,3.07,0,esp32_edge_normal_1,0,normal
18:40:00.762,69.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,115,233,118,3.431,0,esp32_edge_normal_3,0,normal
18:40:05.685,73.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,118,237,119,1.295,0,esp32_edge_normal_2,0,normal
18:40:05.708,73.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,116,233,117,1.34,0,esp32_edge_normal_1,0,normal
18:40:05.778,74.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,120,237,117,1.407,0,esp32_edge_normal_3,0,normal
18:40:10.681,78.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,115,233,118,3.905,0,esp32_edge_normal_2,0,normal
18:40:10.699,78.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,120,237,117,3.572,0,esp32_edge_normal_1,0,normal
18:40:10.767,79.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,114,229,115,3.385,0,esp32_edge_normal_3,0,normal
18:40:15.684,83.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,121,241,120,1.521,0,esp32_edge_normal_2,0,normal
18:40:15.695,83.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,121,241,120,1.53,0,esp32_edge_normal_1,0,normal
18:40:15.779,84.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,116,233,117,1.376,0,esp32_edge_normal_3,0,normal
18:40:20.707,88.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,121,241,120,2.918,0,esp32_edge_normal_1,0,normal
18:40:20.716,88.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,121,241,120,2.735,0,esp32_edge_normal_2,0,normal
18:40:20.766,89.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,116,233,117,2.725,0,esp32_edge_normal_3,0,normal
18:40:25.696,93.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,119,237,118,4.076,0,esp32_edge_normal_2,0,normal
18:40:25.709,93.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,118,237,119,4.053,0,esp32_edge_normal_1,0,normal
18:40:25.762,94.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,119,237,118,4.35,0,esp32_edge_normal_3,0,normal
18:40:30.712,98.9,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,115,233,118,3.973,0,esp32_edge_normal_1,0,normal
18:40:30.730,99.0,gateway,gateway_B,gatewayB,10,ESP32->RPi,decrypt,116,233,117,4.071,0,esp32_edge_normal_2,0,normal
