timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,payload_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name,attempt_id,attempt_dir,source_file,source_scope,timestamp_dt,event_type,round_ref,gateway_id,node_id,event_name,status,trace_id,stage,num_samples,accuracy,loss,buffer_target,round,time,w3_mag,w4_normal,w4_brute,w4_scan
10:25:30.098,28.2,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,112.0,0.19,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:30.098,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:30.953,29.0,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,118.0,0.147,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:30.953,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:31.960,29.9,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,114.0,0.136,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:31.960,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:32.105,30.0,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,121.0,0.063,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:32.105,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:32.251,30.1,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,121.0,0.062,0.0,esp32_edge_normal_1,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:32.251,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:32.941,31.0,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,118.0,0.14,0.0,esp32_edge_normal_1,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:32.941,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:35.114,33.2,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,116.0,0.147,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:35.114,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:35.953,34.0,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,117.0,0.142,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:35.953,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:36.958,34.9,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,107.0,0.063,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:36.958,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:37.104,35.0,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,116.0,0.064,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:37.104,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:37.258,35.2,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,115.0,0.099,0.0,esp32_edge_normal_1,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:37.258,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:37.938,36.0,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,115.0,0.139,0.0,esp32_edge_normal_1,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:37.938,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:40.130,38.2,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,114.0,0.145,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:40.130,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:40.956,39.0,gateway,gateway_B,gatewayB,1.0,ESP32->RPi,deserialize,114.0,0.146,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_B_1.csv,gateway_transport,2026-04-19 10:25:40.956,transport.plain,1,gateway_B,gateway_B,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:41.957,39.9,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,111.0,0.065,0.0,esp32_edge_normal_3,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:41.957,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:42.108,40.0,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,116.0,0.063,0.0,esp32_edge_normal_2,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:42.108,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
10:25:42.246,40.1,gateway,gateway_A,raspberrypi,1.0,ESP32->RPi,deserialize,112.0,0.063,0.0,esp32_edge_normal_1,0.0,normal,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,plain_metrics_gateway_gateway_A_1.csv,gateway_transport,2026-04-19 10:25:42.246,transport.plain,1,gateway_A,gateway_A,transport.plain.gateway,reconstructed_from_csv,attempt:16:round:1,,,,,,,,,,,
