round,time,accuracy,loss,w3_mag,w4_normal,w4_brute,w4_scan,attempt_id,attempt_dir,source_file,source_scope,timestamp_dt,event_type,round_ref,gateway_id,node_id,round_duration_sec,w3_drift_abs,w4_normal_drift_abs,w4_brute_drift_abs,w4_scan_drift_abs,weight_drift_total_abs
11,10:38:20,0.966667,0.097234,0.296689,0.290899,0.573165,0.453295,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:38:20,model.global_round,11,aggregate,server,50.0,0.0023819999999999952,0.0020910000000000095,0.0020919999999999828,0.0025330000000000075,0.009097999999999995
12,10:39:10,0.883333,0.192207,0.298856,0.293894,0.576798,0.456547,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:39:10,model.global_round,12,aggregate,server,50.0,0.00216700000000003,0.00299499999999997,0.0036329999999999973,0.003251999999999977,0.012046999999999974
13,10:40:00,0.85,0.275077,0.298229,0.29303,0.579614,0.455841,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:40:00,model.global_round,13,aggregate,server,50.0,0.0006269999999999887,0.0008639999999999759,0.0028159999999999297,0.0007059999999999844,0.005012999999999879
14,10:40:50,0.883333,0.28154,0.298664,0.293943,0.581967,0.461149,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:40:50,model.global_round,14,aggregate,server,50.0,0.0004349999999999632,0.0009129999999999971,0.0023530000000000495,0.005307999999999979,0.00900899999999999
15,10:41:40,0.833333,0.285894,0.299344,0.293101,0.582428,0.465037,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:41:40,model.global_round,15,aggregate,server,50.0,0.0006800000000000139,0.0008420000000000094,0.0004609999999999337,0.0038880000000000026,0.00587099999999996
16,10:42:30,0.95,0.110643,0.301561,0.294291,0.583836,0.470031,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:42:30,model.global_round,16,aggregate,server,50.0,0.0022170000000000245,0.0011900000000000244,0.0014080000000000759,0.0049939999999999984,0.009809000000000123
17,10:43:20,0.933333,0.167332,0.300485,0.292606,0.583012,0.463189,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:43:20,model.global_round,17,aggregate,server,50.0,0.0010760000000000214,0.0016850000000000476,0.0008240000000000469,0.006841999999999959,0.010427000000000075
18,10:44:10,0.983333,0.141058,0.302085,0.294584,0.584392,0.466904,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:44:10,model.global_round,18,aggregate,server,50.0,0.0015999999999999903,0.0019780000000000353,0.0013800000000000479,0.0037149999999999683,0.008673000000000042
19,10:45:00,1.0,0.03993,0.304154,0.298982,0.58676,0.474241,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:45:00,model.global_round,19,aggregate,server,50.0,0.0020689999999999875,0.004398000000000013,0.0023679999999999257,0.007337000000000038,0.016171999999999964
20,10:45:50,0.933333,0.155369,0.303437,0.306238,0.586917,0.480253,16,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#16,global_weights_history_2.csv,global_round,2026-04-19 10:45:50,model.global_round,20,aggregate,server,50.0,0.0007169999999999677,0.007255999999999985,0.00015700000000007375,0.006011999999999962,0.014141999999999988
1,11:01:32,0.766667,0.75793,0.289021,0.292063,0.541493,0.408308,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:01:32,model.global_round,1,aggregate,server,,,,,,0.0
2,11:02:15,0.916667,0.216451,0.293653,0.297098,0.557252,0.425032,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:02:15,model.global_round,2,aggregate,server,43.0,0.004632000000000025,0.005034999999999956,0.015758999999999967,0.016724000000000017,0.042149999999999965
3,11:03:05,1.0,0.034624,0.297053,0.308189,0.566097,0.441603,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:03:05,model.global_round,3,aggregate,server,50.0,0.003400000000000014,0.011091000000000018,0.008844999999999992,0.016571000000000002,0.039907000000000026
4,11:03:55,0.983333,0.049312,0.299833,0.31302,0.571743,0.450171,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:03:55,model.global_round,4,aggregate,server,50.0,0.0027800000000000047,0.00483100000000003,0.00564600000000004,0.008567999999999965,0.02182500000000004
5,11:04:47,1.0,0.017993,0.30161,0.318605,0.5759,0.455632,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:04:47,model.global_round,5,aggregate,server,52.0,0.001776999999999973,0.005585000000000007,0.004156999999999966,0.005460999999999994,0.01697999999999994
6,11:05:45,0.916667,0.267355,0.300705,0.316133,0.562138,0.457309,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:05:45,model.global_round,6,aggregate,server,58.0,0.0009049999999999891,0.0024720000000000297,0.013761999999999941,0.0016770000000000396,0.018816
7,11:06:35,0.85,0.30032,0.295175,0.308529,0.534002,0.449747,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:06:35,model.global_round,7,aggregate,server,50.0,0.005529999999999979,0.007604,0.02813600000000005,0.007562000000000013,0.04883200000000004
8,11:07:25,0.916667,0.218731,0.294836,0.306865,0.526026,0.448929,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:07:25,model.global_round,8,aggregate,server,50.0,0.0003390000000000337,0.0016639999999999988,0.007975999999999983,0.0008179999999999854,0.010797000000000001
9,11:08:15,0.866667,0.332709,0.294721,0.309135,0.52307,0.45122,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:08:15,model.global_round,9,aggregate,server,50.0,0.00011499999999997623,0.0022699999999999942,0.0029559999999999587,0.0022909999999999875,0.007631999999999917
10,11:09:05,0.883333,0.391117,0.294705,0.303266,0.522385,0.454961,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:09:05,model.global_round,10,aggregate,server,50.0,1.6000000000016e-05,0.005869000000000013,0.0006850000000000467,0.0037409999999999943,0.01031100000000007
11,11:09:55,0.833333,0.334581,0.294652,0.299231,0.517261,0.459821,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:09:55,model.global_round,11,aggregate,server,50.0,5.299999999996974e-05,0.004034999999999955,0.005124000000000017,0.0048599999999999755,0.014071999999999918
12,11:10:45,0.916667,0.177451,0.296102,0.30039,0.519273,0.463742,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:10:45,model.global_round,12,aggregate,server,50.0,0.0014499999999999513,0.0011589999999999656,0.0020120000000000138,0.003921000000000008,0.008541999999999939
13,11:11:35,0.933333,0.14689,0.297157,0.301446,0.521595,0.468885,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:11:35,model.global_round,13,aggregate,server,50.0,0.0010550000000000281,0.0010560000000000014,0.0023220000000000462,0.005143000000000009,0.009576000000000084
14,11:12:25,0.833333,0.374572,0.297633,0.298329,0.521363,0.473221,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:12:25,model.global_round,14,aggregate,server,50.0,0.00047599999999997644,0.003116999999999981,0.00023200000000000998,0.0043360000000000065,0.008160999999999974
15,11:13:15,0.9,0.259023,0.296821,0.298555,0.519489,0.474167,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:13:15,model.global_round,15,aggregate,server,50.0,0.0008119999999999794,0.00022600000000000398,0.0018740000000000423,0.0009460000000000024,0.003858000000000028
16,11:14:05,0.883333,0.280932,0.296813,0.302727,0.521902,0.478052,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:14:05,model.global_round,16,aggregate,server,50.0,8.000000000008e-06,0.004172000000000009,0.0024129999999999985,0.003884999999999972,0.010477999999999987
17,11:14:55,0.883333,0.300799,0.29744,0.300866,0.523293,0.480639,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:14:55,model.global_round,17,aggregate,server,50.0,0.0006269999999999887,0.0018610000000000015,0.001391000000000031,0.002587000000000006,0.006466000000000027
18,11:15:45,0.85,0.346945,0.29591,0.28828,0.525174,0.477415,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:15:45,model.global_round,18,aggregate,server,50.0,0.0015299999999999758,0.012586000000000042,0.0018810000000000215,0.0032240000000000046,0.019221000000000044
19,11:16:35,0.866667,0.267339,0.295934,0.285316,0.534162,0.477942,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:16:35,model.global_round,19,aggregate,server,50.0,2.399999999996849e-05,0.0029639999999999667,0.008987999999999996,0.0005269999999999997,0.01250299999999993
20,11:17:25,0.916667,0.172423,0.295019,0.29382,0.530794,0.483395,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:17:25,model.global_round,20,aggregate,server,50.0,0.0009149999999999991,0.008504000000000012,0.0033680000000000376,0.005453000000000041,0.01824000000000009
21,11:18:15,0.983333,0.091127,0.295801,0.300609,0.530026,0.487704,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:18:15,model.global_round,21,aggregate,server,50.0,0.0007820000000000049,0.0067889999999999895,0.0007679999999999909,0.004309000000000007,0.012647999999999993
22,11:19:05,0.966667,0.088333,0.296986,0.303696,0.531532,0.493125,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:19:05,model.global_round,22,aggregate,server,50.0,0.0011850000000000471,0.0030870000000000064,0.0015060000000000073,0.005420999999999954,0.011199000000000014
23,11:19:55,0.9,0.282086,0.295752,0.298132,0.533404,0.490088,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:19:55,model.global_round,23,aggregate,server,50.0,0.0012340000000000129,0.005564000000000013,0.0018719999999999848,0.0030369999999999564,0.011706999999999967
24,11:20:44,0.966667,0.146367,0.295896,0.293842,0.535936,0.487461,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:20:44,model.global_round,24,aggregate,server,49.0,0.00014399999999997748,0.004290000000000016,0.0025319999999999787,0.002627000000000046,0.009593000000000018
25,11:21:35,0.9,0.2324,0.296405,0.287352,0.541005,0.486886,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:21:35,model.global_round,25,aggregate,server,51.0,0.0005089999999999817,0.006489999999999996,0.00506899999999999,0.0005749999999999922,0.01264299999999996
26,11:22:25,0.933333,0.106287,0.296518,0.282164,0.544352,0.487326,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:22:25,model.global_round,26,aggregate,server,50.0,0.00011300000000002974,0.00518799999999997,0.003346999999999989,0.00043999999999999595,0.009087999999999985
27,11:23:15,0.95,0.137908,0.29722,0.286273,0.54132,0.487521,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:23:15,model.global_round,27,aggregate,server,50.0,0.0007019999999999804,0.004108999999999974,0.0030319999999999236,0.00019500000000000073,0.008037999999999879
28,11:24:05,0.933333,0.143343,0.297701,0.287198,0.54568,0.492665,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:24:05,model.global_round,28,aggregate,server,50.0,0.0004810000000000092,0.0009250000000000091,0.0043600000000000305,0.005144000000000037,0.010910000000000086
29,11:24:55,0.933333,0.221245,0.298474,0.289595,0.550262,0.496461,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:24:55,model.global_round,29,aggregate,server,50.0,0.0007730000000000237,0.0023969999999999825,0.004581999999999975,0.003795999999999966,0.011547999999999947
30,11:25:45,0.866667,0.261434,0.297602,0.28501,0.553651,0.493408,17,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#17,global_weights_history_1.csv,global_round,2026-04-19 11:25:45,model.global_round,30,aggregate,server,50.0,0.0008720000000000394,0.004585000000000006,0.0033889999999999754,0.0030529999999999724,0.011898999999999993
1,12:00:39,0.833333,0.662626,0.286291,0.292619,0.541326,0.409798,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:00:39,model.global_round,1,aggregate,server,,,,,,0.0
2,12:01:23,0.983333,0.088242,0.291606,0.296135,0.557025,0.426221,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:01:23,model.global_round,2,aggregate,server,44.0,0.005314999999999959,0.0035159999999999636,0.01569900000000002,0.01642300000000002,0.04095299999999996
3,12:02:13,1.0,0.048471,0.296226,0.306338,0.568339,0.439202,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:02:13,model.global_round,3,aggregate,server,50.0,0.004620000000000013,0.010203000000000018,0.011314000000000046,0.012980999999999965,0.03911800000000004
4,12:03:05,1.0,0.01996,0.299248,0.311311,0.575911,0.447273,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:03:05,model.global_round,4,aggregate,server,52.0,0.0030220000000000247,0.004973000000000005,0.007571999999999912,0.008070999999999995,0.023637999999999937
5,12:03:59,1.0,0.0196,0.301018,0.316004,0.581132,0.452494,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:03:59,model.global_round,5,aggregate,server,54.0,0.0017699999999999938,0.004693000000000003,0.005221000000000031,0.005221000000000031,0.01690500000000006
6,12:04:51,0.933333,0.233403,0.298089,0.312799,0.575447,0.452474,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:04:51,model.global_round,6,aggregate,server,52.0,0.002929000000000015,0.0032050000000000134,0.00568499999999994,2.0000000000020002e-05,0.011838999999999988
7,12:05:41,0.916667,0.348831,0.295477,0.306643,0.566791,0.454319,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:05:41,model.global_round,7,aggregate,server,50.0,0.002612000000000003,0.006155999999999995,0.008655999999999997,0.0018449999999999855,0.01926899999999998
8,12:06:31,0.9,0.308938,0.294409,0.296375,0.55871,0.453709,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:06:31,model.global_round,8,aggregate,server,50.0,0.0010680000000000134,0.010268,0.008081000000000005,0.0006099999999999994,0.020027000000000017
9,12:07:21,0.966667,0.099089,0.295179,0.295398,0.558146,0.455589,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:07:21,model.global_round,9,aggregate,server,50.0,0.0007700000000000484,0.0009770000000000056,0.0005640000000000089,0.0018800000000000483,0.004191000000000111
10,12:08:11,0.95,0.175661,0.296777,0.2968,0.563467,0.459997,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:08:11,model.global_round,10,aggregate,server,50.0,0.0015979999999999883,0.0014020000000000143,0.00532100000000002,0.0044079999999999675,0.01272899999999999
11,12:09:01,0.983333,0.049506,0.298213,0.302349,0.568353,0.463709,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:09:01,model.global_round,11,aggregate,server,50.0,0.0014359999999999928,0.005548999999999971,0.004885999999999946,0.003711999999999993,0.015582999999999902
12,12:09:51,1.0,0.035382,0.299181,0.305118,0.567202,0.46797,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:09:51,model.global_round,12,aggregate,server,50.0,0.0009679999999999689,0.0027690000000000214,0.0011510000000000131,0.004261000000000015,0.009149000000000018
13,12:10:41,1.0,0.032181,0.300635,0.309627,0.568484,0.472529,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:10:41,model.global_round,13,aggregate,server,50.0,0.0014540000000000108,0.004508999999999985,0.0012820000000000054,0.00455899999999998,0.011803999999999981
14,12:11:31,0.933333,0.303297,0.301355,0.312811,0.570911,0.475892,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:11:31,model.global_round,14,aggregate,server,50.0,0.0007199999999999984,0.00318400000000002,0.002426999999999957,0.003363000000000005,0.00969399999999998
15,12:12:22,0.95,0.154626,0.301686,0.308736,0.574231,0.473799,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:12:22,model.global_round,15,aggregate,server,51.0,0.0003310000000000257,0.004074999999999995,0.0033200000000001006,0.002092999999999956,0.009819000000000078
16,12:13:11,0.95,0.118637,0.302709,0.304268,0.577948,0.473054,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:13:11,model.global_round,16,aggregate,server,49.0,0.0010229999999999961,0.0044680000000000275,0.0037169999999999703,0.0007450000000000512,0.009953000000000045
17,12:14:01,0.95,0.165827,0.30225,0.303309,0.576626,0.473375,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:14:01,model.global_round,17,aggregate,server,50.0,0.0004589999999999872,0.0009589999999999876,0.0013220000000000454,0.0003210000000000157,0.003061000000000036
18,12:14:51,0.983333,0.081051,0.302557,0.302897,0.577067,0.474108,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:14:51,model.global_round,18,aggregate,server,50.0,0.0003070000000000017,0.00041199999999996795,0.0004410000000000247,0.0007329999999999837,0.001892999999999978
19,12:15:41,0.966667,0.096473,0.303015,0.304032,0.579044,0.476918,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:15:41,model.global_round,19,aggregate,server,50.0,0.00045799999999995844,0.0011349999999999971,0.0019770000000000065,0.0028100000000000347,0.006379999999999997
20,12:16:31,0.933333,0.089868,0.303741,0.300075,0.581102,0.479136,18,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#18,global_weights_history_1.csv,global_round,2026-04-19 12:16:31,model.global_round,20,aggregate,server,50.0,0.0007260000000000044,0.003957000000000044,0.0020580000000000043,0.0022179999999999978,0.00895900000000005
1,12:24:15,0.75,0.943313,0.28723,0.290831,0.539495,0.412302,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:24:15,model.global_round,1,aggregate,server,,,,,,0.0
2,12:24:59,0.983333,0.088724,0.29175,0.296146,0.55591,0.432271,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:24:59,model.global_round,2,aggregate,server,44.0,0.004520000000000024,0.005315000000000014,0.01641500000000007,0.019969000000000015,0.04621900000000012
3,12:25:49,1.0,0.030921,0.295746,0.304916,0.563657,0.443603,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:25:49,model.global_round,3,aggregate,server,50.0,0.0039959999999999996,0.00877,0.007746999999999948,0.011332000000000009,0.03184499999999996
4,12:26:39,0.983333,0.029891,0.297998,0.30886,0.568261,0.451314,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:26:39,model.global_round,4,aggregate,server,50.0,0.0022519999999999762,0.003944000000000003,0.0046040000000000525,0.007710999999999968,0.018511
5,12:27:36,1.0,0.012719,0.299601,0.31389,0.571768,0.455808,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:27:36,model.global_round,5,aggregate,server,57.0,0.001603000000000021,0.005029999999999979,0.003507000000000038,0.004493999999999998,0.014634000000000036
6,12:28:26,0.933333,0.18337,0.295985,0.31198,0.565446,0.454858,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:28:26,model.global_round,6,aggregate,server,50.0,0.003616000000000008,0.0019100000000000228,0.00632200000000005,0.0009500000000000064,0.012798000000000087
7,12:29:17,0.9,0.212391,0.294829,0.30952,0.565626,0.45011,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:29:17,model.global_round,7,aggregate,server,51.0,0.0011559999999999904,0.0024599999999999622,0.00017999999999995797,0.0047479999999999745,0.008543999999999885
8,12:30:06,0.933333,0.154594,0.294731,0.30808,0.565187,0.453238,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:30:06,model.global_round,8,aggregate,server,49.0,9.799999999998699e-05,0.0014399999999999968,0.0004389999999999672,0.003127999999999964,0.005104999999999915
9,12:30:56,0.95,0.156005,0.295506,0.307088,0.565261,0.460922,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:30:56,model.global_round,9,aggregate,server,50.0,0.0007749999999999702,0.0009919999999999929,7.40000000000185e-05,0.007684000000000024,0.009525000000000006
10,12:31:46,0.916667,0.222751,0.296138,0.308084,0.565704,0.463432,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:31:46,model.global_round,10,aggregate,server,50.0,0.0006320000000000214,0.0009959999999999969,0.0004429999999999712,0.0025100000000000122,0.004581000000000002
11,12:32:37,0.983333,0.085714,0.296709,0.311082,0.567136,0.462187,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:32:37,model.global_round,11,aggregate,server,51.0,0.0005709999999999882,0.0029980000000000007,0.0014319999999999888,0.0012449999999999961,0.006245999999999974
12,12:33:27,0.933333,0.160071,0.296989,0.311458,0.57003,0.463141,19,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-no-ascon\Results\#19,global_weights_history_1.csv,global_round,2026-04-19 12:33:27,model.global_round,12,aggregate,server,50.0,0.00028000000000000247,0.00037599999999998746,0.002894000000000063,0.0009540000000000104,0.0045040000000000635
