timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,buffer_target
2026-04-19 15:38:15,gateway,gateway_B,gatewayB,27,local_train,0,30,0.6333333253860474,0.6103499531745911,30
2026-04-19 15:38:59,gateway,gateway_B,gatewayB,27,local_train,1,30,1.0,0.07651747763156891,30
2026-04-19 15:39:49,gateway,gateway_B,gatewayB,27,local_train,2,30,0.9333333373069763,0.1566520780324936,30
2026-04-19 15:40:39,gateway,gateway_B,gatewayB,27,local_train,3,30,1.0,0.01893126405775547,30
2026-04-19 15:41:29,gateway,gateway_B,gatewayB,27,local_train,4,30,1.0,0.02419343963265419,30
2026-04-19 15:42:28,gateway,gateway_B,gatewayB,27,local_train,5,30,0.8999999761581421,0.22079281508922577,30
2026-04-19 15:43:18,gateway,gateway_B,gatewayB,27,local_train,6,30,0.800000011920929,0.5532532930374146,30
2026-04-19 15:44:08,gateway,gateway_B,gatewayB,27,local_train,7,30,0.7666666507720947,0.37675127387046814,30
2026-04-19 15:44:58,gateway,gateway_B,gatewayB,27,local_train,8,30,0.8666666746139526,0.3427375257015228,30
2026-04-19 15:45:49,gateway,gateway_B,gatewayB,27,local_train,9,30,0.8333333134651184,0.31992724537849426,30
2026-04-19 15:46:38,gateway,gateway_B,gatewayB,27,local_train,10,30,0.8666666746139526,0.29493483901023865,30
2026-04-19 15:47:28,gateway,gateway_B,gatewayB,27,local_train,11,30,0.7666666507720947,0.40024879574775696,30
2026-04-19 15:48:19,gateway,gateway_B,gatewayB,27,local_train,12,30,0.800000011920929,0.41785818338394165,30
2026-04-19 15:49:09,gateway,gateway_B,gatewayB,27,local_train,13,30,0.8999999761581421,0.20224696397781372,30
2026-04-19 15:49:59,gateway,gateway_B,gatewayB,27,local_train,14,30,0.8999999761581421,0.22514194250106812,30
2026-04-19 15:50:49,gateway,gateway_B,gatewayB,27,local_train,15,30,0.9666666388511658,0.07337304949760437,30
2026-04-19 15:51:39,gateway,gateway_B,gatewayB,27,local_train,16,30,0.9333333373069763,0.16716645658016205,30
2026-04-19 15:52:28,gateway,gateway_B,gatewayB,27,local_train,17,30,0.8333333134651184,0.4717053771018982,30
2026-04-19 15:53:19,gateway,gateway_B,gatewayB,27,local_train,18,30,0.9666666388511658,0.13471299409866333,30
2026-04-19 15:54:08,gateway,gateway_B,gatewayB,27,local_train,19,30,0.9333333373069763,0.16527597606182098,30
