attempt_id,global_round,accuracy_gateway_A,accuracy_gateway_B,loss_gateway_A,loss_gateway_B,timestamp_dt_gateway_A,timestamp_dt_gateway_B,accuracy_skew_abs,loss_skew_abs,gateway_train_skew_sec,global_accuracy,global_loss
3,15,0.9333333373069764,0.9666666388511658,0.1679073274135589,0.0674155801534652,2026-04-22 18:20:37,2026-04-22 18:20:36,0.03333330154418934,0.1004917472600937,1.0,0.95,0.117661
3,16,0.8666666746139526,0.9333333373069764,0.2530346810817718,0.193536028265953,2026-04-22 18:21:35,2026-04-22 18:21:35,0.06666666269302379,0.05949865281581879,0.0,0.9,0.223285
3,17,1.0,0.9333333373069764,0.0453624911606311,0.1941400915384292,2026-04-22 18:22:34,2026-04-22 18:22:34,0.06666666269302357,0.1487776003777981,0.0,0.966667,0.119751
3,18,1.0,0.9333333373069764,0.0750341713428497,0.2225282341241836,2026-04-22 18:23:32,2026-04-22 18:23:32,0.06666666269302357,0.1474940627813339,0.0,0.966667,0.148781
3,19,0.9666666388511658,0.8999999761581421,0.0837117731571197,0.2222823798656463,2026-04-22 18:24:30,2026-04-22 18:24:31,0.06666666269302368,0.1385706067085266,1.0,0.933333,0.152997
3,20,1.0,0.8999999761581421,0.0415299907326698,0.2399087250232696,2026-04-22 18:25:35,2026-04-22 18:25:29,0.10000002384185791,0.1983787342905998,6.0,0.95,0.140719
4,1,1.0,1.0,0.3151843249797821,0.2247875034809112,2026-04-22 16:49:13,2026-04-22 16:49:13,0.0,0.0903968214988709,0.0,1.0,0.269986
4,2,1.0,1.0,0.0924166962504386,0.0654814168810844,2026-04-22 16:50:07,2026-04-22 16:50:07,0.0,0.026935279369354206,0.0,1.0,0.078949
4,3,1.0,1.0,0.0154309570789337,0.0127465575933456,2026-04-22 16:51:11,2026-04-22 16:51:07,0.0,0.0026843994855880998,4.0,1.0,0.014089
4,4,0.8666666746139526,1.0,0.2056837230920791,0.0052713388577103,2026-04-22 16:52:10,2026-04-22 16:52:05,0.13333332538604736,0.2004123842343688,5.0,0.933333,0.105478
4,5,0.800000011920929,1.0,0.4214311838150024,0.0058633843436837,2026-04-22 16:53:08,2026-04-22 16:53:03,0.19999998807907104,0.41556779947131867,5.0,0.9,0.213647
4,6,0.8666666746139526,1.0,0.3018900454044342,0.0048517785035073,2026-04-22 16:54:06,2026-04-22 16:54:01,0.13333332538604736,0.2970382669009269,5.0,0.933333,0.153371
4,7,0.7666666507720947,1.0,0.4415440857410431,0.0037744781002402,2026-04-22 16:55:04,2026-04-22 16:55:00,0.23333334922790527,0.4377696076408029,4.0,0.883333,0.222659
