timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round
17:21:22.993,75.7,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3703,5038,1335,11.406,0
17:21:23.014,75.7,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3600,4882,1282,19.074,1
17:22:16.247,128.9,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3697,5030,1333,13.407,1
17:22:16.262,129.0,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3593,4874,1281,11.983,2
17:23:19.362,192.1,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3679,5006,1327,12.769,2
17:23:19.377,192.1,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3574,4850,1276,12.534,3
17:24:17.758,250.4,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3680,5006,1326,16.329,3
17:24:17.780,250.5,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3562,4834,1272,19.948,4
17:25:16.041,308.7,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3681,5006,1325,26.989,4
17:25:16.071,308.8,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3562,4834,1272,27.389,5
17:26:14.625,367.3,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3677,5002,1325,11.054,5
17:26:14.637,367.3,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3559,4830,1271,10.456,6
17:27:14.677,427.4,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3669,4990,1321,11.37,6
17:27:14.694,427.4,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3550,4818,1268,13.572,7
17:28:12.844,485.5,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3676,5002,1326,77.712,7
17:28:13.091,485.8,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3557,4826,1269,107.268,8
17:29:11.907,544.6,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3670,4994,1324,10.826,8
17:29:11.924,544.6,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3552,4818,1266,12.603,9
17:30:12.676,605.4,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3667,4990,1323,33.438,9
17:30:12.720,605.4,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3550,4818,1268,37.301,10
17:31:11.493,664.2,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3673,4998,1325,12.12,10
17:31:11.513,664.2,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3554,4822,1268,16.821,11
17:32:11.689,724.4,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3673,4998,1325,124.802,11
17:32:11.869,724.6,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3554,4822,1268,167.45,12
17:33:10.165,782.9,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3664,4986,1322,20.189,12
17:33:10.191,782.9,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3545,4810,1265,20.508,13
17:34:08.900,841.6,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3663,4982,1319,13.705,13
17:34:08.917,841.6,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3544,4810,1266,13.76,14
17:35:06.982,899.7,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3665,4986,1321,21.472,14
17:35:07.020,899.7,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3547,4814,1267,35.174,15
17:36:05.740,958.4,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3651,4966,1315,12.235,15
17:36:05.754,958.4,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3533,4794,1261,11.681,16
17:37:04.393,1017.1,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3648,4962,1314,14.026,16
17:37:04.411,1017.1,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3529,4790,1261,15.25,17
17:38:03.039,1075.7,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3616,4922,1306,11.235,17
17:38:03.054,1075.7,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3511,4766,1255,11.838,18
17:39:01.205,1133.9,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3643,4958,1315,13.758,18
17:39:01.219,1133.9,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3539,4802,1263,10.794,19
17:39:59.293,1192.0,server_fog,Asus,Asus,1,RPi_leader->PC,decrypt,3662,4982,1320,11.449,19
17:39:59.310,1192.0,server_fog,Asus,Asus,1,PC->RPi_leader,encrypt,3558,4826,1268,14.042,20
