timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round
14:26:29.702,75.8,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3642,4954,1312,22.093,0
14:26:30.126,76.2,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3634,4946,1312,23.578,0
14:26:30.154,76.3,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3545,4810,1265,24.2,1
14:27:23.219,129.3,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3645,4958,1313,25.158,1
14:27:23.431,129.5,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3652,4970,1318,34.983,1
14:27:23.461,129.6,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3540,4802,1262,25.687,2
14:28:21.499,187.6,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3637,4950,1313,30.891,2
14:28:21.979,188.1,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3628,4938,1310,32.382,2
14:28:22.008,188.1,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3536,4798,1262,24.968,3
14:29:20.011,246.1,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3617,4922,1305,25.386,3
14:29:20.618,246.7,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3618,4922,1304,22.631,3
14:29:20.652,246.8,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3524,4782,1258,30.029,4
14:30:18.664,304.8,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3623,4930,1307,26.301,4
14:30:19.044,305.1,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3614,4918,1304,24.54,4
14:30:19.073,305.2,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3539,4802,1263,25.215,5
14:34:05.982,532.1,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3643,4958,1315,23.703,5
14:34:08.442,534.5,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3645,4958,1313,22.377,5
14:34:08.475,534.6,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3546,4810,1264,29.313,6
14:35:06.551,592.7,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3638,4950,1312,24.433,6
14:35:06.934,593.0,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3646,4962,1316,43.23,6
14:35:06.963,593.1,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3531,4790,1259,25.848,7
14:36:04.976,651.1,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3654,4970,1316,24.386,7
14:36:05.153,651.3,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3629,4938,1309,31.64,7
14:36:05.181,651.3,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3548,4814,1266,24.297,8
14:37:03.205,709.3,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3648,4962,1314,23.901,8
14:37:03.465,709.6,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3648,4962,1314,59.425,8
14:37:03.493,709.6,server,AcerNico,AcerNico,4,PC->RPi,encrypt,3520,4778,1258,24.022,9
14:38:01.713,767.8,server,AcerNico,AcerNico,4,RPi->PC,decrypt,3650,4966,1316,24.659,9
