timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,payload_bytes,elapsed_ms,fl_round
12:24:15.050,309.2,server,Asus,Asus,1,RPi->PC,deserialize,3630,0.0,0
12:24:15.318,309.5,server,Asus,Asus,1,RPi->PC,deserialize,3642,0.0,0
12:24:15.321,309.5,server,Asus,Asus,1,PC->RPi,serialize,3545,0.22,1
12:24:59.011,353.2,server,Asus,Asus,1,RPi->PC,deserialize,3629,0.0,1
12:24:59.296,353.5,server,Asus,Asus,1,RPi->PC,deserialize,3635,0.0,1
12:24:59.299,353.5,server,Asus,Asus,1,PC->RPi,serialize,3537,0.225,2
12:25:48.972,403.2,server,Asus,Asus,1,RPi->PC,deserialize,3616,0.0,2
12:25:49.202,403.4,server,Asus,Asus,1,RPi->PC,deserialize,3639,0.0,2
12:25:49.204,403.4,server,Asus,Asus,1,PC->RPi,serialize,3545,0.218,3
12:26:38.980,453.2,server,Asus,Asus,1,RPi->PC,deserialize,3624,0.0,3
12:26:39.204,453.4,server,Asus,Asus,1,RPi->PC,deserialize,3643,0.0,3
12:26:39.206,453.4,server,Asus,Asus,1,PC->RPi,serialize,3537,0.179,4
12:27:29.152,503.3,server,Asus,Asus,1,RPi->PC,deserialize,3627,0.0,4
12:27:36.804,511.0,server,Asus,Asus,1,RPi->PC,deserialize,3626,0.0,4
12:27:36.806,511.0,server,Asus,Asus,1,PC->RPi,serialize,3538,0.22,5
12:28:19.478,553.7,server,Asus,Asus,1,RPi->PC,deserialize,3629,0.0,5
12:28:26.785,561.0,server,Asus,Asus,1,RPi->PC,deserialize,3640,0.0,5
12:28:26.788,561.0,server,Asus,Asus,1,PC->RPi,serialize,3546,0.23,6
12:29:09.137,603.3,server,Asus,Asus,1,RPi->PC,deserialize,3626,0.0,6
12:29:17.040,611.2,server,Asus,Asus,1,RPi->PC,deserialize,3634,0.0,6
12:29:17.042,611.2,server,Asus,Asus,1,PC->RPi,serialize,3519,0.137,7
12:29:59.295,653.5,server,Asus,Asus,1,RPi->PC,deserialize,3625,0.0,7
12:30:06.869,661.1,server,Asus,Asus,1,RPi->PC,deserialize,3633,0.0,7
12:30:06.871,661.1,server,Asus,Asus,1,PC->RPi,serialize,3540,0.212,8
12:30:49.102,703.3,server,Asus,Asus,1,RPi->PC,deserialize,3612,0.0,8
12:30:56.815,711.0,server,Asus,Asus,1,RPi->PC,deserialize,3635,0.0,8
12:30:56.818,711.0,server,Asus,Asus,1,PC->RPi,serialize,3535,0.182,9
12:31:39.137,753.3,server,Asus,Asus,1,RPi->PC,deserialize,3646,0.0,9
12:31:46.722,760.9,server,Asus,Asus,1,RPi->PC,deserialize,3635,0.0,9
12:31:46.723,760.9,server,Asus,Asus,1,PC->RPi,serialize,3529,0.142,10
12:32:29.391,803.6,server,Asus,Asus,1,RPi->PC,deserialize,3632,0.0,10
12:32:37.006,811.2,server,Asus,Asus,1,RPi->PC,deserialize,3639,0.0,10
12:32:37.009,811.2,server,Asus,Asus,1,PC->RPi,serialize,3537,0.217,11
12:33:19.307,853.5,server,Asus,Asus,1,RPi->PC,deserialize,3631,0.0,11
12:33:27.391,861.6,server,Asus,Asus,1,RPi->PC,deserialize,3654,0.0,11
12:33:27.393,861.6,server,Asus,Asus,1,PC->RPi,serialize,3524,0.127,12
12:34:09.104,903.3,server,Asus,Asus,1,RPi->PC,deserialize,3614,0.0,12
12:34:16.793,911.0,server,Asus,Asus,1,RPi->PC,deserialize,3631,0.0,12
12:34:16.795,911.0,server,Asus,Asus,1,PC->RPi,serialize,3541,0.195,13
12:34:59.295,953.5,server,Asus,Asus,1,RPi->PC,deserialize,3631,0.0,13
12:35:06.806,961.0,server,Asus,Asus,1,RPi->PC,deserialize,3644,0.0,13
12:35:06.809,961.0,server,Asus,Asus,1,PC->RPi,serialize,3544,0.182,14
12:35:49.172,1003.4,server,Asus,Asus,1,RPi->PC,deserialize,3625,0.0,14
12:35:56.834,1011.0,server,Asus,Asus,1,RPi->PC,deserialize,3643,0.0,14
12:35:56.836,1011.0,server,Asus,Asus,1,PC->RPi,serialize,3540,0.156,15
12:36:39.444,1053.6,server,Asus,Asus,1,RPi->PC,deserialize,3618,0.0,15
12:36:46.987,1061.2,server,Asus,Asus,1,RPi->PC,deserialize,3648,0.0,15
12:36:46.990,1061.2,server,Asus,Asus,1,PC->RPi,serialize,3528,0.132,16
12:37:29.195,1103.4,server,Asus,Asus,1,RPi->PC,deserialize,3627,0.0,16
12:37:36.760,1111.0,server,Asus,Asus,1,RPi->PC,deserialize,3641,0.0,16
12:37:36.764,1111.0,server,Asus,Asus,1,PC->RPi,serialize,3521,0.225,17
12:38:19.437,1153.6,server,Asus,Asus,1,RPi->PC,deserialize,3624,0.0,17
12:38:26.766,1161.0,server,Asus,Asus,1,RPi->PC,deserialize,3635,0.0,17
12:38:26.768,1161.0,server,Asus,Asus,1,PC->RPi,serialize,3530,0.195,18
12:39:09.541,1203.7,server,Asus,Asus,1,RPi->PC,deserialize,3627,0.0,18
12:39:16.939,1211.1,server,Asus,Asus,1,RPi->PC,deserialize,3634,0.0,18
12:39:16.942,1211.1,server,Asus,Asus,1,PC->RPi,serialize,3531,0.119,19
12:39:59.058,1253.2,server,Asus,Asus,1,RPi->PC,deserialize,3625,0.0,19
12:40:06.835,1261.0,server,Asus,Asus,1,RPi->PC,deserialize,3643,0.0,19
12:40:06.837,1261.0,server,Asus,Asus,1,PC->RPi,serialize,3541,0.118,20
