timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target
2026-04-24 15:03:41,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,0,30,0.7333333492279053,0.925343930721283,peer,30
2026-04-24 15:04:25,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,1,30,0.9333333373069763,0.21546047925949097,peer,30
2026-04-24 15:05:15,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,2,30,1.0,0.03320280462503433,peer,30
2026-04-24 15:06:05,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,3,30,0.9666666388511658,0.183342844247818,peer,30
2026-04-24 15:06:55,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,4,30,1.0,0.016456738114356995,peer,30
2026-04-24 15:14:49,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,5,30,1.0,0.014395834878087044,peer,30
2026-04-24 15:15:39,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,6,30,1.0,0.027335412800312042,peer,30
2026-04-24 15:16:29,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,7,30,1.0,0.021529247984290123,peer,30
2026-04-24 15:17:19,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,8,30,1.0,0.03648002818226814,peer,30
2026-04-24 15:18:09,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,9,30,1.0,0.02826310135424137,peer,30
2026-04-24 15:18:59,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,10,30,1.0,0.011425564996898174,peer,30
2026-04-24 15:19:49,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,11,30,1.0,0.031428948044776917,peer,30
2026-04-24 15:20:39,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,12,30,1.0,0.01408978272229433,peer,30
2026-04-24 15:21:29,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,13,30,1.0,0.008601168170571327,peer,30
2026-04-24 15:22:19,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,14,30,1.0,0.007510222494602203,peer,30
2026-04-24 15:23:09,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,15,30,1.0,0.007639582734555006,peer,30
2026-04-24 15:23:59,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,16,30,1.0,0.006760365795344114,peer,30
2026-04-24 15:24:49,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,17,30,1.0,0.003923675045371056,peer,30
2026-04-24 15:25:39,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,18,30,1.0,0.006879186723381281,peer,30
2026-04-24 15:26:29,gateway,gateway_B,gatewayB,RN_FOG_no_ascon_1,local_train,19,30,1.0,0.007499121595174074,peer,30
