timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-24 15:03:40,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,local_train,0,30,0.699999988079071,0.7768351435661316,leader,30,
2026-04-24 15:03:41,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,fog_fedavg,0,60,0.7166666686534882,0.8510895371437073,leader,,2
2026-04-24 15:04:24,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,local_train,1,30,0.9333333373069763,0.1970444619655609,leader,30,
2026-04-24 15:04:25,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,fog_fedavg,1,60,0.9333333373069763,0.20625247061252594,leader,,2
2026-04-24 15:05:14,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,local_train,2,30,1.0,0.03706557676196098,leader,30,
2026-04-24 15:05:15,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,fog_fedavg,2,60,1.0,0.03513419069349766,leader,,2
2026-04-24 15:06:04,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,local_train,3,30,1.0,0.02981290966272354,leader,30,
2026-04-24 15:06:05,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,fog_fedavg,3,60,0.9833333194255829,0.10657787695527077,leader,,2
2026-04-24 15:06:54,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,local_train,4,30,1.0,0.01892428658902645,leader,30,
2026-04-24 15:06:55,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,fog_fedavg,4,60,1.0,0.017690512351691723,leader,,2
2026-04-24 15:14:52,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,local_train,5,30,0.5333333611488342,1.0673388242721558,leader,30,
2026-04-24 15:14:52,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,fog_fedavg,5,60,0.7666666805744171,0.5408673295751214,leader,,2
2026-04-24 15:15:42,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,local_train,6,30,0.8999999761581421,0.25690150260925293,leader,30,
2026-04-24 15:15:42,gateway,gateway_A,raspberrypi,RN_FOG_no_ascon_1,fog_fedavg,6,60,0.949999988079071,0.14211845770478249,leader,,2
