timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name
17:43:56.632,0.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,115,233,118,1.531,0,esp32_edge_normal_1,0,normal
17:43:56.670,0.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,120,237,117,1.414,0,esp32_edge_normal_3,0,normal
17:43:57.168,1.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,114,229,115,1.35,0,esp32_edge_normal_2,0,normal
17:43:57.616,1.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,113,229,116,1.312,0,esp32_edge_normal_1,0,normal
17:44:01.670,5.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,116,233,117,4.05,0,esp32_edge_normal_3,0,normal
17:44:02.175,6.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,119,237,118,1.334,0,esp32_edge_normal_2,0,normal
17:44:02.619,6.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,118,237,119,1.314,0,esp32_edge_normal_1,0,normal
17:44:06.661,10.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,113,229,116,1.361,0,esp32_edge_normal_3,0,normal
17:44:07.173,11.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,119,237,118,2.14,0,esp32_edge_normal_2,0,normal
17:44:07.616,11.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,114,229,115,1.322,0,esp32_edge_normal_1,0,normal
17:44:11.668,15.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,115,233,118,1.367,0,esp32_edge_normal_3,0,normal
17:44:12.169,16.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,114,229,115,1.422,0,esp32_edge_normal_2,0,normal
17:44:12.620,16.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,113,229,116,4.186,0,esp32_edge_normal_1,0,normal
17:44:16.673,20.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,120,237,117,4.498,0,esp32_edge_normal_3,0,normal
17:44:17.179,21.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,114,229,115,4.028,0,esp32_edge_normal_2,0,normal
17:44:17.626,21.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,118,237,119,3.907,0,esp32_edge_normal_1,0,normal
17:44:21.748,25.7,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,117,233,116,3.952,0,esp32_edge_normal_3,0,normal
17:44:22.174,26.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,120,237,117,4.032,0,esp32_edge_normal_2,0,normal
17:44:22.625,26.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,113,229,116,3.941,0,esp32_edge_normal_1,0,normal
17:44:26.675,30.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,116,233,117,3.97,0,esp32_edge_normal_3,0,normal
17:44:27.175,31.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,115,233,118,2.968,0,esp32_edge_normal_2,0,normal
17:44:27.622,31.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,118,237,119,3.909,0,esp32_edge_normal_1,0,normal
17:44:31.669,35.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,117,233,116,4.035,0,esp32_edge_normal_3,0,normal
17:44:32.175,36.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,115,233,118,3.949,0,esp32_edge_normal_2,0,normal
17:44:32.627,36.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,116,233,117,4.273,0,esp32_edge_normal_1,0,normal
17:44:36.670,40.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,116,233,117,4.279,0,esp32_edge_normal_3,0,normal
17:44:37.181,41.1,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,120,237,117,3.81,0,esp32_edge_normal_2,0,normal
17:44:37.626,41.6,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,120,237,117,4.443,0,esp32_edge_normal_1,0,normal
17:44:41.722,45.7,CNN_FOG,gateway_A,raspberrypi,5,ESP32->RPi,decrypt,114,229,115,4.073,0,esp32_edge_normal_3,0,normal
