timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-22 17:44:53,gateway,gateway_A,raspberrypi,14,local_train,0,30,1.0,0.5549505949020386,leader,30,
2026-04-22 17:44:53,gateway,gateway_A,raspberrypi,14,fog_fedavg,0,60,1.0,0.4224279969930649,leader,,2
2026-04-22 17:45:42,gateway,gateway_A,raspberrypi,14,local_train,1,30,1.0,0.34664684534072876,leader,30,
2026-04-22 17:45:42,gateway,gateway_A,raspberrypi,14,fog_fedavg,1,60,1.0,0.291191928088665,leader,,2
2026-04-22 17:46:46,gateway,gateway_A,raspberrypi,14,local_train,2,30,1.0,0.031844329088926315,leader,30,
2026-04-22 17:46:46,gateway,gateway_A,raspberrypi,14,fog_fedavg,2,60,1.0,0.03561585396528244,leader,,2
2026-04-22 17:47:44,gateway,gateway_A,raspberrypi,14,local_train,3,30,0.800000011920929,0.4928201735019684,leader,30,
2026-04-22 17:47:46,gateway,gateway_A,raspberrypi,14,fog_fedavg,3,60,0.800000011920929,0.47549864649772644,leader,,2
2026-04-22 17:48:44,gateway,gateway_A,raspberrypi,14,local_train,4,30,0.7666666507720947,0.40801578760147095,leader,30,
2026-04-22 17:48:45,gateway,gateway_A,raspberrypi,14,fog_fedavg,4,60,0.7833333313465118,0.3907306343317032,leader,,2
2026-04-22 17:49:43,gateway,gateway_A,raspberrypi,14,local_train,5,30,0.9333333373069763,0.25335490703582764,leader,30,
2026-04-22 17:49:43,gateway,gateway_A,raspberrypi,14,fog_fedavg,5,60,0.8833333253860474,0.3017632067203522,leader,,2
2026-04-22 17:50:42,gateway,gateway_A,raspberrypi,14,local_train,6,30,0.9666666388511658,0.1493038386106491,leader,30,
2026-04-22 17:50:43,gateway,gateway_A,raspberrypi,14,fog_fedavg,6,60,0.9666666388511658,0.16582433134317398,leader,,2
2026-04-22 17:51:41,gateway,gateway_A,raspberrypi,14,local_train,7,30,0.8999999761581421,0.228668674826622,leader,30,
2026-04-22 17:51:41,gateway,gateway_A,raspberrypi,14,fog_fedavg,7,60,0.8999999761581421,0.23438332229852676,leader,,2
2026-04-22 17:52:40,gateway,gateway_A,raspberrypi,14,local_train,8,30,0.8999999761581421,0.23860225081443787,leader,30,
2026-04-22 17:52:40,gateway,gateway_A,raspberrypi,14,fog_fedavg,8,60,0.9166666567325592,0.24584296345710754,leader,,2
2026-04-22 17:53:39,gateway,gateway_A,raspberrypi,14,local_train,9,30,0.9333333373069763,0.24050994217395782,leader,30,
2026-04-22 17:53:39,gateway,gateway_A,raspberrypi,14,fog_fedavg,9,60,0.9666666686534882,0.16272876411676407,leader,,2
2026-04-22 17:54:37,gateway,gateway_A,raspberrypi,14,local_train,10,30,1.0,0.1637241691350937,leader,30,
2026-04-22 17:54:37,gateway,gateway_A,raspberrypi,14,fog_fedavg,10,60,0.9833333194255829,0.12626178935170174,leader,,2
2026-04-22 17:55:36,gateway,gateway_A,raspberrypi,14,local_train,11,30,0.8666666746139526,0.23228058218955994,leader,30,
2026-04-22 17:55:36,gateway,gateway_A,raspberrypi,14,fog_fedavg,11,60,0.9166666567325592,0.17468977719545364,leader,,2
2026-04-22 17:56:35,gateway,gateway_A,raspberrypi,14,local_train,12,30,0.8999999761581421,0.19593319296836853,leader,30,
2026-04-22 17:56:35,gateway,gateway_A,raspberrypi,14,fog_fedavg,12,60,0.9333333075046539,0.1215218361467123,leader,,2
2026-04-22 17:57:34,gateway,gateway_A,raspberrypi,14,local_train,13,30,0.9666666388511658,0.15067334473133087,leader,30,
2026-04-22 17:57:34,gateway,gateway_A,raspberrypi,14,fog_fedavg,13,60,0.9833333194255829,0.07794794091023505,leader,,2
2026-04-22 17:58:32,gateway,gateway_A,raspberrypi,14,local_train,14,30,0.8999999761581421,0.14851994812488556,leader,30,
2026-04-22 17:58:32,gateway,gateway_A,raspberrypi,14,fog_fedavg,14,60,0.9333333075046539,0.10168306156992912,leader,,2
2026-04-22 17:59:31,gateway,gateway_A,raspberrypi,14,local_train,15,30,1.0,0.038788631558418274,leader,30,
2026-04-22 17:59:31,gateway,gateway_A,raspberrypi,14,fog_fedavg,15,60,1.0,0.04966321960091591,leader,,2
2026-04-22 18:00:30,gateway,gateway_A,raspberrypi,14,local_train,16,30,0.9333333373069763,0.15859700739383698,leader,30,
2026-04-22 18:00:30,gateway,gateway_A,raspberrypi,14,fog_fedavg,16,60,0.9666666686534882,0.08621617406606674,leader,,2
2026-04-22 18:01:28,gateway,gateway_A,raspberrypi,14,local_train,17,30,0.9666666388511658,0.1944890022277832,leader,30,
2026-04-22 18:01:29,gateway,gateway_A,raspberrypi,14,fog_fedavg,17,60,0.9833333194255829,0.10478565003722906,leader,,2
2026-04-22 18:02:27,gateway,gateway_A,raspberrypi,14,local_train,18,30,1.0,0.08920391649007797,leader,30,
2026-04-22 18:02:28,gateway,gateway_A,raspberrypi,14,fog_fedavg,18,60,1.0,0.050418468192219734,leader,,2
2026-04-22 18:03:26,gateway,gateway_A,raspberrypi,14,local_train,19,30,0.8999999761581421,0.2426077276468277,leader,30,
2026-04-22 18:03:27,gateway,gateway_A,raspberrypi,14,fog_fedavg,19,60,0.949999988079071,0.12795209838077426,leader,,2
