timestamp,device_name,device_suffix,hostname,run_id,stage,fl_round,num_samples,accuracy,loss,fog_role,buffer_target,peer_count
2026-04-23 14:02:09,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,0,30,0.6666666865348816,1.1595268249511719,leader,30,
2026-04-23 14:02:10,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,0,60,0.6500000059604645,1.0363373756408691,leader,,2
2026-04-23 14:03:04,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,1,30,0.9666666388511658,0.14162254333496094,leader,30,
2026-04-23 14:03:04,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,1,60,0.9666666388511658,0.13338056951761246,leader,,2
2026-04-23 14:04:03,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,2,30,1.0,0.08768891543149948,leader,30,
2026-04-23 14:04:03,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,2,60,1.0,0.07030394859611988,leader,,2
2026-04-23 14:05:02,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,3,30,1.0,0.013606318272650242,leader,30,
2026-04-23 14:05:02,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,3,60,1.0,0.012215377762913704,leader,,2
2026-04-23 14:06:01,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,4,30,1.0,0.012370563112199306,leader,30,
2026-04-23 14:06:01,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,4,60,1.0,0.019583455752581358,leader,,2
2026-04-23 14:18:53,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,5,30,0.6333333253860474,0.7521737217903137,leader,30,
2026-04-23 14:18:53,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,5,60,0.8166666626930237,0.38641892466694117,leader,,2
2026-04-23 14:19:52,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,6,30,0.8999999761581421,0.26755741238594055,leader,30,
2026-04-23 14:19:53,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,6,60,0.949999988079071,0.15461068600416183,leader,,2
2026-04-23 14:20:51,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,7,30,0.8333333134651184,0.36834537982940674,leader,30,
2026-04-23 14:20:51,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,7,60,0.9166666567325592,0.20355625078082085,leader,,2
2026-04-23 14:21:50,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,8,30,0.7666666507720947,0.4867379367351532,leader,30,
2026-04-23 14:21:51,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,8,60,0.8833333253860474,0.2536768978461623,leader,,2
2026-04-23 14:22:49,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,9,30,0.9333333373069763,0.14266012609004974,leader,30,
2026-04-23 14:22:51,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,9,60,0.9666666686534882,0.09219849295914173,leader,,2
2026-04-23 14:23:50,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,10,30,0.9333333373069763,0.19938653707504272,leader,30,
2026-04-23 14:23:51,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,10,60,0.9666666686534882,0.10593363735824823,leader,,2
2026-04-23 14:24:50,gateway,gateway_A,raspberrypi,RN_FOG_1,local_train,11,30,0.9333333373069763,0.15305566787719727,leader,30,
2026-04-23 14:24:50,gateway,gateway_A,raspberrypi,RN_FOG_1,fog_fedavg,11,60,0.9666666686534882,0.08570529613643885,leader,,2
