experiment,architecture,security,topology,mode,attempt_id,attempt_key,round_ref,global_accuracy,global_loss,round_duration_sec,local_gateway_count,local_train_events,local_accuracy_avg,local_loss_avg,local_samples_total,fog_fedavg_events,fog_accuracy_avg,fog_loss_avg,edge_rpi_events,edge_rpi_p95_ms,edge_rpi_avg_wire_bytes,rpi_pc_events,rpi_pc_p95_ms,rpi_pc_avg_wire_bytes,pc_rpi_events,pc_rpi_p95_ms,pc_rpi_avg_wire_bytes,total_transport_events,total_transport_p95_ms
CNN_FOG_ASCON,CNN,ASCON,fog,ascon,7,CNN_FOG_ASCON#7,17,0.983333,0.074558,58.0,2.0,2.0,0.9833333194255829,0.07455807644873855,60.0,1.0,0.9833333194255828,0.0745580764487385,60.0,4.66005,227.93333333333334,1,10.499,5002.0,1,11.427,4826.0,70,35.2588
CNN_FOG_ASCON,CNN,ASCON,fog,ascon,7,CNN_FOG_ASCON#7,18,0.966667,0.09389,59.0,2.0,2.0,0.9666666686534882,0.0938895642757415,60.0,1.0,0.9666666686534882,0.0938895642757415,60.0,4.4596,227.66666666666666,1,17.922,5002.0,1,21.117,4830.0,70,35.1258
CNN_FOG_ASCON,CNN,ASCON,fog,ascon,7,CNN_FOG_ASCON#7,19,0.983333,0.053251,59.0,2.0,2.0,0.9833333194255829,0.0532511863857507,60.0,1.0,0.9833333194255828,0.0532511863857507,60.0,4.95855,227.93333333333334,1,12.384,4990.0,1,11.036,4814.0,70,35.3147
CNN_FOG_ASCON,CNN,ASCON,fog,ascon,7,CNN_FOG_ASCON#7,20,1.0,0.03105,59.0,2.0,2.0,1.0,0.031049950048327397,60.0,1.0,1.0,0.0310499500483274,60.0,4.583499999999999,230.86666666666667,1,12.233,4990.0,1,10.304,4834.0,70,34.7073
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,1,1.0,0.71673,,2.0,2.0,1.0,0.7167302370071411,60.0,1.0,1.0,0.7167302370071411,64.0,0.17984999999999998,117.421875,1,0.0,3694.0,1,0.359,3582.0,71,0.262
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,2,1.0,0.345879,43.0,2.0,2.0,1.0,0.3458787649869919,60.0,1.0,1.0,0.3458787649869919,57.0,0.14459999999999992,116.75438596491227,1,0.0,3704.0,1,0.386,3592.0,67,0.3836
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,3,1.0,0.056204,50.0,2.0,2.0,1.0,0.056204399093985544,60.0,1.0,1.0,0.0562043990939855,60.0,0.1472999999999999,116.48333333333333,1,0.0,3674.0,1,0.4,3561.0,70,0.42724999999999996
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,4,0.85,0.490737,239.0,2.0,2.0,0.8499999940395355,0.49073731899261475,60.0,1.0,0.8499999940395355,0.4907373189926147,62.0,0.148,115.35483870967742,1,0.0,3691.0,1,0.407,3563.0,72,0.36945
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,5,0.783333,0.597727,51.0,2.0,2.0,0.7833333313465118,0.5977269411087036,60.0,1.0,0.7833333313465118,0.5977269411087036,60.0,0.18399999999999994,112.75,1,0.0,3705.0,1,0.414,3578.0,70,0.5024499999999998
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,6,0.9,0.352813,50.0,2.0,2.0,0.9000000059604645,0.35281334817409515,60.0,1.0,0.9000000059604645,0.3528133481740951,60.0,0.14544999999999997,115.63333333333334,1,0.0,3685.0,1,0.422,3557.0,70,0.4125499999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,7,0.916667,0.302124,50.0,2.0,2.0,0.9166666567325592,0.30212385207414627,60.0,1.0,0.9166666567325592,0.3021238520741462,60.0,0.1513,115.81666666666666,1,0.0,3687.0,1,0.434,3559.0,70,0.3917
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,8,0.883333,0.350867,50.0,2.0,2.0,0.8833333253860474,0.3508666604757309,60.0,1.0,0.8833333253860474,0.3508666604757309,60.0,0.14304999999999998,114.41666666666667,1,0.0,3686.0,1,0.403,3559.0,70,0.3597499999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,9,0.883333,0.332973,49.0,2.0,2.0,0.8833333253860474,0.3329732269048691,60.0,1.0,0.8833333253860474,0.3329732269048691,60.0,0.19284999999999997,114.86666666666666,1,0.0,3692.0,1,0.426,3565.0,70,0.38669999999999993
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,10,0.883333,0.341152,51.0,2.0,2.0,0.8833333253860474,0.3411522805690765,60.0,1.0,0.8833333253860474,0.3411522805690765,60.0,0.17759999999999995,114.03333333333333,1,0.0,3692.0,1,0.386,3565.0,70,0.39699999999999996
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,11,0.75,0.418025,50.0,2.0,2.0,0.75,0.4180254191160202,60.0,1.0,0.75,0.4180254191160202,60.0,0.15279999999999988,112.3,1,0.0,3665.0,1,0.381,3552.0,70,0.3966
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,12,0.9,0.228112,50.0,2.0,2.0,0.8999999761581421,0.22811217606067657,60.0,1.0,0.8999999761581421,0.2281121760606765,60.0,0.1473,114.35,1,0.0,3680.0,1,0.368,3552.0,70,0.38609999999999994
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,13,0.866667,0.268154,50.0,2.0,2.0,0.8666666746139526,0.26815401017665863,60.0,1.0,0.8666666746139526,0.2681540101766586,60.0,0.1401,113.28333333333333,1,0.0,3681.0,1,0.36,3553.0,70,0.37575
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,14,0.933333,0.139245,50.0,2.0,2.0,0.9333333373069763,0.1392452232539653,60.0,1.0,0.9333333373069764,0.1392452232539653,60.0,0.14374999999999988,115.08333333333333,1,0.0,3696.0,1,0.628,3568.0,70,0.376
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,15,0.95,0.156583,50.0,2.0,2.0,0.949999988079071,0.1565834805369377,60.0,1.0,0.949999988079071,0.1565834805369377,60.0,0.18669999999999995,115.15,1,0.0,3662.0,1,0.329,3536.0,70,0.3453
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,16,0.883333,0.182881,50.0,2.0,2.0,0.8833333253860474,0.1828808709979057,60.0,1.0,0.8833333253860474,0.1828808709979057,60.0,0.148,113.46666666666667,1,0.0,3673.0,1,0.407,3545.0,70,0.3841
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,17,0.9,0.136429,50.0,2.0,2.0,0.8999999761581421,0.13642871379852295,60.0,1.0,0.8999999761581421,0.1364287137985229,60.0,0.15819999999999998,114.61666666666666,1,0.0,3688.0,1,0.387,3560.0,70,0.5869999999999995
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,18,0.916667,0.194724,50.0,2.0,2.0,0.9166666567325592,0.1947244331240654,60.0,1.0,0.9166666567325592,0.1947244331240654,60.0,0.14599999999999994,114.55,1,0.0,3689.0,1,0.436,3562.0,70,0.41079999999999983
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,19,0.95,0.144956,50.0,2.0,2.0,0.949999988079071,0.14495580643415445,60.0,1.0,0.949999988079071,0.1449558064341545,60.0,0.1702,116.23333333333333,1,0.0,3676.0,1,0.387,3550.0,70,0.3707999999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,2,CNN_FOG_NO_ASCON#2,20,0.95,0.137464,50.0,2.0,2.0,0.949999988079071,0.1374636776745319,60.0,1.0,0.949999988079071,0.1374636776745319,60.0,0.1661,115.93333333333334,1,0.0,3675.0,1,0.418,3548.0,70,0.4134999999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,1,1.0,0.577967,,2.0,2.0,0.8666666746139526,0.4818701893091202,60.0,1.0,0.8499999940395355,0.5605573058128357,70.0,0.18824999999999995,116.4,1,0.0,3719.0,1,0.339,3607.0,77,0.30220000000000014
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,2,1.0,0.334988,44.0,2.0,2.0,0.949999988079071,0.4100000113248825,60.0,1.0,0.7999999821186066,0.669905424118042,53.0,0.18039999999999998,116.67924528301887,1,0.0,3726.0,1,0.452,3614.0,63,0.3927
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,3,1.0,0.049561,50.0,2.0,2.0,0.9166666567325592,0.26793242245912546,60.0,1.0,0.7333333194255829,0.6447579860687256,59.0,0.15849999999999997,116.7457627118644,1,0.0,3709.0,1,0.393,3595.0,69,0.3954
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,4,0.933333,0.175413,56.0,2.0,2.0,0.9666666686534882,0.11768098687753076,60.0,1.0,0.8833333253860474,0.2983053103089332,59.0,0.15109999999999998,116.11864406779661,1,0.0,3722.0,1,0.348,3594.0,69,0.34479999999999994
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,5,0.9,0.339156,50.0,2.0,2.0,0.8333333432674408,0.3597526827361434,60.0,1.0,0.7000000178813934,0.6404588520526886,60.0,0.144,115.55,1,0.0,3715.0,1,0.289,3587.0,70,0.36965
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,6,0.916667,0.206295,50.0,2.0,2.0,0.9333333373069763,0.23020259244367475,60.0,1.0,0.8499999940395355,0.4708421528339386,60.0,0.14404999999999998,115.45,1,0.0,3722.0,1,0.351,3594.0,70,0.3465
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,7,0.916667,0.231918,50.0,2.0,2.0,0.9333333373069763,0.1535261757671833,60.0,1.0,0.8499999940395355,0.3108400553464889,60.0,0.13905,117.03333333333333,1,0.0,3722.0,1,0.411,3594.0,70,0.3581999999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,8,0.916667,0.216054,50.0,2.0,2.0,0.949999988079071,0.1682358293328434,60.0,1.0,0.933333307504654,0.2704514637589454,60.0,0.14539999999999992,116.01666666666667,1,0.0,3717.0,1,0.45,3589.0,70,0.3869499999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,9,0.916667,0.19496,50.0,2.0,2.0,0.9166666567325592,0.19782405253499744,60.0,1.0,0.8166666626930237,0.3773082047700882,60.0,0.141,115.86666666666666,1,0.0,3719.0,1,0.435,3592.0,70,0.38975
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,10,0.966667,0.163158,50.0,2.0,2.0,0.949999988079071,0.1452515278942883,60.0,1.0,0.933333307504654,0.1891939118504524,60.0,0.14304999999999998,115.81666666666666,1,0.0,3707.0,1,0.406,3580.0,70,0.39114999999999994
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,11,0.9,0.232163,50.0,2.0,2.0,0.9833333194255829,0.11343591043259944,60.0,1.0,0.75,0.4195860028266907,60.0,0.16735,115.18333333333334,1,0.0,3720.0,1,0.361,3592.0,70,0.37429999999999997
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,12,0.983333,0.102288,50.0,2.0,2.0,0.949999988079071,0.14904849999584255,60.0,1.0,0.9166666567325592,0.2799160182476043,60.0,0.1518999999999999,115.93333333333334,1,0.0,3711.0,1,0.441,3583.0,70,0.40294999999999986
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,13,0.916667,0.202048,50.0,2.0,2.0,0.949999988079071,0.1336164328968152,60.0,1.0,0.8666666448116302,0.2895011156797409,60.0,0.14314999999999997,114.88333333333334,1,0.0,3709.0,1,0.391,3582.0,70,0.36019999999999996
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,14,0.9,0.193581,50.0,2.0,4.0,0.8583333343267441,0.37350178550696,120.0,3.0,0.8666666646798452,0.34759887556235,60.0,0.14799999999999988,114.95,1,0.0,3713.0,1,0.386,3585.0,70,0.38149999999999995
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,15,0.916667,0.158631,50.0,2.0,2.0,0.9333333373069763,0.1378899813862517,60.0,1.0,0.9000000059604645,0.2218387648463249,60.0,0.14459999999999995,116.1,1,0.0,3708.0,1,0.442,3580.0,70,0.3662999999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,16,0.9,0.171549,50.0,2.0,2.0,0.9666666686534882,0.11230849078856406,60.0,1.0,0.9333333373069764,0.1952716782689094,60.0,0.14024999999999999,115.15,1,0.0,3701.0,1,0.501,3573.0,70,0.46575
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,17,0.933333,0.162017,50.0,2.0,2.0,0.9666666686534882,0.11550709599396211,60.0,1.0,0.8833333253860474,0.2496358081698417,60.0,0.1671,116.33333333333333,1,0.0,3693.0,1,0.412,3566.0,70,0.37705
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,18,0.916667,0.137833,50.0,2.0,2.0,0.949999988079071,0.0860766623518429,60.0,1.0,0.8666666448116302,0.3012623116374016,60.0,0.14619999999999997,116.0,1,0.0,3689.0,1,0.462,3561.0,70,0.36124999999999996
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,19,0.966667,0.099221,50.0,2.0,2.0,0.949999988079071,0.08707322221016504,60.0,1.0,0.9166666567325592,0.1714213192462921,60.0,0.18084999999999996,115.08333333333333,1,0.0,3709.0,1,0.404,3581.0,70,0.37575
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,4,CNN_FOG_NO_ASCON#4,20,0.966667,0.070961,50.0,2.0,2.0,0.949999988079071,0.08819802908692505,60.0,1.0,0.9166666567325592,0.1484946459531784,60.0,0.14404999999999998,117.2,1,0.0,3681.0,1,0.43,3553.0,70,0.38969999999999994
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,1,0.85,0.560557,,2.0,2.0,0.8499999940395355,0.5605573058128357,60.0,1.0,0.8499999940395355,0.5605573058128357,68.0,0.19215,112.54411764705883,1,0.0,3735.0,1,0.539,3608.0,75,0.24359999999999987
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,2,0.8,0.669905,44.0,2.0,2.0,0.7999999821186066,0.669905424118042,60.0,1.0,0.7999999821186066,0.669905424118042,53.0,0.20279999999999995,113.81132075471699,1,0.0,3733.0,1,0.275,3607.0,63,0.36719999999999997
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,3,0.733333,0.644758,50.0,2.0,2.0,0.7333333194255829,0.6447579860687256,60.0,1.0,0.7333333194255829,0.6447579860687256,59.0,0.14769999999999994,114.23728813559322,1,0.0,3734.0,1,0.316,3607.0,69,0.3979999999999997
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,4,0.883333,0.298305,50.0,2.0,2.0,0.8833333253860474,0.2983053103089332,60.0,1.0,0.8833333253860474,0.2983053103089332,61.0,0.147,114.54098360655738,1,0.0,3724.0,1,0.439,3596.0,71,0.431
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,5,0.7,0.640459,50.0,2.0,2.0,0.7000000178813934,0.6404588520526886,60.0,1.0,0.7000000178813934,0.6404588520526886,60.0,0.148,112.08333333333333,1,0.0,3727.0,1,0.275,3600.0,70,0.36934999999999996
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,6,0.85,0.470842,50.0,2.0,2.0,0.8499999940395355,0.47084215283393854,60.0,1.0,0.8499999940395355,0.4708421528339386,60.0,0.14705,112.51666666666667,1,0.0,3717.0,1,0.548,3590.0,70,0.3874499999999998
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,7,0.85,0.31084,50.0,2.0,2.0,0.8499999940395355,0.31084005534648895,60.0,1.0,0.8499999940395355,0.3108400553464889,59.0,0.1751999999999998,112.61016949152543,1,0.0,3716.0,1,0.398,3588.0,69,0.4053999999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,8,0.933333,0.270451,50.0,2.0,2.0,0.9333333075046539,0.27045146375894547,60.0,1.0,0.933333307504654,0.2704514637589454,61.0,0.145,110.78688524590164,1,0.0,3716.0,1,0.422,3588.0,71,0.375
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,9,0.816667,0.377308,50.0,2.0,2.0,0.8166666626930237,0.3773082047700882,60.0,1.0,0.8166666626930237,0.3773082047700882,59.0,0.18569999999999995,111.45762711864407,1,0.0,3719.0,1,0.438,3592.0,69,0.4079999999999996
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,10,0.933333,0.189194,50.0,2.0,2.0,0.9333333075046539,0.1891939118504524,60.0,1.0,0.933333307504654,0.1891939118504524,61.0,0.15,113.93442622950819,1,0.0,3706.0,1,0.365,3579.0,71,0.3725
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,11,0.75,0.419586,50.0,2.0,2.0,0.75,0.4195860028266907,60.0,1.0,0.75,0.4195860028266907,60.0,0.145,113.98333333333333,1,0.0,3702.0,1,0.425,3589.0,70,0.37859999999999994
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,12,0.916667,0.279916,50.0,2.0,2.0,0.9166666567325592,0.27991601824760437,60.0,1.0,0.9166666567325592,0.2799160182476043,59.0,0.14409999999999998,114.88135593220339,1,0.0,3698.0,1,0.389,3570.0,69,0.3882
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,13,0.866667,0.289501,50.0,2.0,2.0,0.8666666448116302,0.2895011156797409,60.0,1.0,0.8666666448116302,0.2895011156797409,61.0,0.148,112.60655737704919,1,0.0,3719.0,1,0.38,3592.0,71,0.3795
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,14,0.916667,0.190453,150.0,2.0,6.0,0.8666666646798452,0.34759887556235,180.0,3.0,0.8666666646798452,0.34759887556235,180.0,0.14809999999999995,112.79444444444445,1,0.0,3704.0,1,0.335,3576.0,196,0.29674999999999996
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,15,0.9,0.221839,50.0,2.0,2.0,0.9000000059604645,0.2218387648463249,60.0,1.0,0.9000000059604645,0.2218387648463249,60.0,0.1498999999999999,113.4,1,0.0,3705.0,1,0.427,3577.0,70,0.3752999999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,16,0.933333,0.195272,50.0,2.0,2.0,0.9333333373069764,0.1952716782689094,60.0,1.0,0.9333333373069764,0.1952716782689094,59.0,0.14439999999999997,111.08474576271186,1,0.0,3711.0,1,0.452,3583.0,69,0.4199999999999999
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,17,0.883333,0.249636,50.0,2.0,2.0,0.8833333253860474,0.24963580816984177,60.0,1.0,0.8833333253860474,0.2496358081698417,61.0,0.187,112.8688524590164,1,0.0,3708.0,1,0.301,3580.0,71,0.3865
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,18,0.866667,0.301262,50.0,2.0,2.0,0.8666666448116302,0.3012623116374016,60.0,1.0,0.8666666448116302,0.3012623116374016,60.0,0.17759999999999995,112.1,1,0.0,3706.0,1,0.268,3579.0,70,0.378
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,19,0.916667,0.171421,50.0,2.0,2.0,0.9166666567325592,0.17142131924629206,60.0,1.0,0.9166666567325592,0.1714213192462921,60.0,0.15189999999999979,115.11666666666666,1,0.0,3711.0,1,0.399,3583.0,70,0.3791
CNN_FOG_NO_ASCON,CNN,NO_ASCON,fog,plain,6,CNN_FOG_NO_ASCON#6,20,0.916667,0.148495,50.0,2.0,2.0,0.9166666567325592,0.1484946459531784,60.0,1.0,0.9166666567325592,0.1484946459531784,60.0,0.1513,114.36666666666666,1,0.0,3717.0,1,0.242,3590.0,70,0.37329999999999997
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,1,0.983333,0.68938,,2.0,2.0,0.9833333194255829,0.6893803179264069,60.0,,,,64.0,0.17394999999999983,116.390625,2,0.0,3666.0,1,0.374,3611.0,71,0.259
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,2,1.0,0.473207,44.0,2.0,2.0,1.0,0.47320716083049774,60.0,,,,57.0,0.143,117.33333333333333,2,0.0,3696.5,1,0.342,3601.0,66,0.36675
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,3,1.0,0.105905,49.0,2.0,2.0,1.0,0.10590478777885434,60.0,,,,60.0,0.22749999999999992,116.68333333333334,2,0.0,3683.0,1,0.424,3578.0,69,0.3845999999999999
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,4,0.85,0.422569,176.0,2.0,2.0,0.8499999940395355,0.42256940901279444,60.0,,,,60.0,0.14705,115.91666666666667,2,0.0,3703.0,1,0.309,3583.0,69,0.3781999999999999
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,5,0.866667,0.353141,50.0,2.0,2.0,0.8666666448116302,0.3531409949064255,60.0,,,,60.0,0.14919999999999986,115.36666666666666,2,0.0,3696.0,1,0.406,3601.0,69,0.41859999999999986
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,6,0.816667,0.416387,51.0,2.0,2.0,0.8166666626930237,0.41638748347759247,60.0,,,,60.0,0.18514999999999998,115.81666666666666,2,0.0,3691.5,1,0.449,3584.0,69,0.4075999999999997
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,7,0.816667,0.489368,49.0,2.0,2.0,0.8166666626930237,0.48936785757541656,60.0,,,,60.0,0.15024999999999997,114.63333333333334,2,0.0,3687.0,1,0.343,3588.0,69,0.343
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,8,0.866667,0.353398,51.0,2.0,2.0,0.8666666746139526,0.35339784622192383,60.0,,,,60.0,0.147,113.13333333333334,2,0.0,3692.5,1,0.422,3580.0,69,0.40119999999999967
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,9,0.9,0.288509,50.0,2.0,2.0,0.9000000059604645,0.2885086312890053,60.0,,,,60.0,0.14314999999999997,116.35,2,0.0,3686.5,1,0.402,3577.0,69,0.3743999999999998
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,10,0.966667,0.107518,49.0,2.0,2.0,0.9666666388511658,0.1075175888836383,60.0,,,,60.0,0.1881,116.03333333333333,2,0.0,3683.5,1,0.399,3569.0,69,0.4199999999999998
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,11,0.933333,0.172438,50.0,2.0,2.0,0.9333333373069764,0.17243788391351694,60.0,,,,60.0,0.14464999999999995,114.73333333333333,2,0.0,3671.0,1,0.694,3571.0,69,0.44139999999999996
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,12,0.933333,0.213209,50.0,2.0,2.0,0.9333333075046539,0.21320898085832596,60.0,,,,60.0,0.1529499999999999,114.03333333333333,2,0.0,3671.0,1,0.351,3565.0,69,0.39359999999999956
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,13,0.983333,0.117021,50.0,2.0,2.0,0.9833333194255829,0.11702132970094675,60.0,,,,60.0,0.14774999999999994,115.56666666666666,2,0.0,3664.5,1,0.394,3566.0,69,0.3795999999999998
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,14,0.966667,0.090753,50.0,2.0,2.0,0.9666666686534882,0.09075279533863059,60.0,,,,60.0,0.14679999999999996,114.55,2,0.0,3655.5,1,0.446,3571.0,69,0.42039999999999966
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,15,0.9,0.250703,50.0,2.0,2.0,0.8999999761581421,0.25070329010486603,60.0,,,,60.0,0.15459999999999996,115.81666666666666,2,0.0,3672.5,1,0.385,3562.0,69,0.37339999999999984
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,16,0.933333,0.204283,50.0,2.0,2.0,0.9333333373069764,0.20428311824798578,60.0,,,,59.0,0.14619999999999997,113.45762711864407,2,0.0,3670.0,1,0.402,3547.0,68,0.41109999999999997
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,17,0.95,0.122166,50.0,2.0,2.0,0.949999988079071,0.12216595932841295,60.0,,,,61.0,0.148,114.81967213114754,2,0.0,3658.5,1,0.415,3551.0,70,0.37584999999999974
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,18,0.933333,0.201484,50.0,2.0,2.0,0.9333333075046539,0.2014839425683021,60.0,,,,60.0,0.17774999999999988,112.71666666666667,2,0.0,3657.5,1,0.451,3544.0,69,0.4013999999999997
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,19,0.9,0.38125,50.0,2.0,2.0,0.9000000059604645,0.38125029951334,60.0,,,,59.0,0.14719999999999997,114.76271186440678,2,0.0,3650.5,1,0.394,3545.0,68,0.37759999999999994
CNN_NO_ASCON,CNN,NO_ASCON,standard,plain,2,CNN_NO_ASCON#2,20,0.983333,0.061129,51.0,2.0,2.0,0.9833333194255829,0.0611288081854581,60.0,,,,61.0,0.146,115.14754098360656,2,0.0,3646.5,1,0.399,3553.0,70,0.35289999999999994
