timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name,attempt_id,attempt_dir,source_file,source_scope,timestamp_dt,event_type,round_ref,gateway_id,node_id,event_name,status,trace_id,stage,num_samples,accuracy,loss,buffer_target,round,time,w3_mag,w4_normal,w4_brute,w4_scan
13:30:28.465,63.0,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,117.0,233.0,116.0,4.148,0.0,esp32_edge_normal_1,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:28.465,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:30.000,82.9,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,117.0,233.0,116.0,4.1,0.0,esp32_edge_normal_3,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:30.000,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:30.041,82.9,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,117.0,233.0,116.0,3.891,0.0,esp32_edge_normal_2,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:30.041,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:30.070,64.6,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,119.0,237.0,118.0,4.079,0.0,esp32_edge_normal_2,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:30.070,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:30.092,64.7,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,115.0,233.0,118.0,4.168,0.0,esp32_edge_normal_3,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:30.092,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:32.253,85.1,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,119.0,237.0,118.0,3.977,0.0,esp32_edge_normal_1,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:32.253,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:33.483,68.0,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,113.0,229.0,116.0,4.03,0.0,esp32_edge_normal_1,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:33.483,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:34.927,87.8,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,117.0,233.0,116.0,4.1,0.0,esp32_edge_normal_3,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:34.927,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:35.036,87.9,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,106.0,221.0,115.0,3.473,0.0,esp32_edge_normal_2,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:35.036,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:35.071,69.6,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,117.0,233.0,116.0,4.082,0.0,esp32_edge_normal_2,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:35.071,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:35.092,69.7,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,117.0,233.0,116.0,3.758,0.0,esp32_edge_normal_3,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:35.092,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:37.271,90.1,gateway,gateway_A,raspberrypi,2.0,ESP32->RPi,decrypt,115.0,233.0,118.0,3.91,0.0,esp32_edge_normal_1,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_A_2.csv,gateway_transport,2026-04-15 13:30:37.271,transport.crypto,1,gateway_A,gateway_A,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
13:30:38.399,73.0,gateway,gateway_B,gatewayB,2.0,ESP32->RPi,decrypt,120.0,237.0,117.0,4.346,0.0,esp32_edge_normal_1,0.0,normal,3,C:\Users\VivoBook\Downloads\microproyecto2\microproyecto 2 porque wtf\src\hfl_v7-RN\Results\#3,ascon_metrics_gateway_gateway_B_2.csv,gateway_transport,2026-04-15 13:30:38.399,transport.crypto,1,gateway_B,gateway_B,transport.crypto.gateway,reconstructed_from_csv,attempt:3:round:1,,,,,,,,,,,
