attempt_id,global_round,accuracy_gateway_A,accuracy_gateway_B,loss_gateway_A,loss_gateway_B,timestamp_dt_gateway_A,timestamp_dt_gateway_B,accuracy_skew_abs,loss_skew_abs,gateway_train_skew_sec,global_accuracy,global_loss
4,3,1.0,1.0,0.06561841070652,0.0305981040000915,2026-04-15 15:09:13,2026-04-15 15:09:13,0.0,0.0350203067064285,0.0,1.0,0.048108
4,4,0.9666666388511658,1.0,0.2073262482881546,0.0172589141875505,2026-04-15 15:10:12,2026-04-15 15:10:14,0.03333336114883423,0.1900673341006041,2.0,0.983333,0.112293
4,5,0.9666666388511658,1.0,0.079812966287136,0.0207184199243783,2026-04-15 15:11:12,2026-04-15 15:11:12,0.03333336114883423,0.0590945463627577,0.0,0.983333,0.050266
4,6,0.8666666746139526,1.0,0.4913859665393829,0.027023883536458,2026-04-15 15:13:32,2026-04-15 15:13:33,0.13333332538604736,0.46436208300292486,1.0,0.933333,0.259205
4,7,0.8999999761581421,1.0,0.1844680607318878,0.0139822149649262,2026-04-15 15:14:33,2026-04-15 15:14:34,0.10000002384185791,0.1704858457669616,1.0,0.95,0.099225
4,8,0.8666666746139526,1.0,0.4348771274089813,0.0346436351537704,2026-04-15 15:15:33,2026-04-15 15:15:33,0.13333332538604736,0.40023349225521093,0.0,0.933333,0.23476
4,9,0.8333333134651184,1.0,0.4565137922763824,0.0102854557335376,2026-04-15 15:16:34,2026-04-15 15:16:31,0.1666666865348816,0.4462283365428448,3.0,0.916667,0.2334
4,10,0.8999999761581421,1.0,0.2309491038322448,0.0144890826195478,2026-04-15 15:17:34,2026-04-15 15:17:32,0.10000002384185791,0.216460021212697,2.0,0.95,0.122719
4,11,1.0,1.0,0.0991340577602386,0.0091447830200195,2026-04-15 15:18:37,2026-04-15 15:18:34,0.0,0.0899892747402191,3.0,1.0,0.054139
4,12,0.8333333134651184,1.0,0.3806181848049164,0.0153994681313633,2026-04-15 15:19:36,2026-04-15 15:19:35,0.1666666865348816,0.3652187166735531,1.0,0.916667,0.198009
4,13,0.8999999761581421,1.0,0.1604587286710739,0.0278361495584249,2026-04-15 15:20:34,2026-04-15 15:20:34,0.10000002384185791,0.13262257911264902,0.0,0.95,0.094147
4,14,0.8666666746139526,1.0,0.2047582119703292,0.0076103564351797,2026-04-15 15:21:33,2026-04-15 15:21:33,0.13333332538604736,0.1971478555351495,0.0,0.933333,0.106184
4,15,0.8666666746139526,1.0,0.355570912361145,0.0068574091419577,2026-04-15 15:22:34,2026-04-15 15:22:31,0.13333332538604736,0.3487135032191873,3.0,0.933333,0.181214
4,16,0.8666666746139526,1.0,0.4492025971412658,0.0068125976249575,2026-04-15 15:23:32,2026-04-15 15:23:32,0.13333332538604736,0.4423899995163083,0.0,0.933333,0.228008
4,17,0.9666666388511658,1.0,0.1135342791676521,0.0041675637476146,2026-04-15 15:24:30,2026-04-15 15:24:30,0.03333336114883423,0.10936671542003751,0.0,0.983333,0.058851
4,18,0.800000011920929,1.0,0.3205752670764923,0.0172545947134494,2026-04-15 15:25:29,2026-04-15 15:25:29,0.19999998807907104,0.3033206723630429,0.0,0.9,0.168915
4,19,1.0,1.0,0.0898922309279441,0.0060940161347389,2026-04-15 15:26:29,2026-04-15 15:26:28,0.0,0.0837982147932052,1.0,1.0,0.047993
4,20,0.9666666388511658,1.0,0.0699544325470924,0.0041943807154893,2026-04-15 15:27:27,2026-04-15 15:27:27,0.03333336114883423,0.06576005183160309,0.0,0.983333,0.037074
5,1,0.7333333492279053,0.7666666507720947,0.9979569911956788,0.6872164607048035,2026-04-15 16:04:24,2026-04-15 16:04:25,0.03333330154418945,0.31074053049087536,1.0,0.75,0.842587
5,2,1.0,0.9666666388511658,0.0837436839938163,0.1259943842887878,2026-04-15 16:05:19,2026-04-15 16:05:19,0.03333336114883423,0.04225070029497148,0.0,0.983333,0.104869
5,3,1.0,1.0,0.0367907434701919,0.0305142775177955,2026-04-15 16:06:18,2026-04-15 16:06:18,0.0,0.0062764659523964,0.0,1.0,0.033653
5,4,1.0,1.0,0.0207193829119205,0.0118527403101325,2026-04-15 16:07:17,2026-04-15 16:07:17,0.0,0.008866642601787999,0.0,1.0,0.016286
5,5,1.0,1.0,0.0187919232994318,0.0127656739205122,2026-04-15 16:08:16,2026-04-15 16:08:16,0.0,0.0060262493789196014,0.0,1.0,0.015779
5,6,0.8666666746139526,1.0,0.3400307595729828,0.0204292554408311,2026-04-15 16:11:06,2026-04-15 16:11:06,0.13333332538604736,0.3196015041321517,0.0,0.933333,0.18023
5,7,0.800000011920929,1.0,0.684702455997467,0.0279265530407428,2026-04-15 16:12:05,2026-04-15 16:12:05,0.19999998807907104,0.6567759029567243,0.0,0.9,0.356315
5,8,0.9333333373069764,1.0,0.2494259774684906,0.0125626716762781,2026-04-15 16:13:04,2026-04-15 16:13:04,0.06666666269302357,0.2368633057922125,0.0,0.966667,0.130994
5,9,0.8666666746139526,1.0,0.3235123753547668,0.0123695135116577,2026-04-15 16:14:03,2026-04-15 16:14:03,0.13333332538604736,0.3111428618431091,0.0,0.933333,0.167941
5,10,0.8666666746139526,1.0,0.3537425100803375,0.0216938611119985,2026-04-15 16:15:02,2026-04-15 16:15:02,0.13333332538604736,0.332048648968339,0.0,0.933333,0.187718
5,11,0.8666666746139526,1.0,0.4047148525714874,0.0130163626745343,2026-04-15 16:16:01,2026-04-15 16:16:01,0.13333332538604736,0.3916984898969531,0.0,0.933333,0.208866
5,12,0.8999999761581421,1.0,0.2428942173719406,0.0073039052076637,2026-04-15 16:17:00,2026-04-15 16:17:00,0.10000002384185791,0.23559031216427692,0.0,0.95,0.125099
5,13,0.8666666746139526,1.0,0.4399670362472534,0.006875870283693,2026-04-15 16:17:59,2026-04-15 16:17:59,0.13333332538604736,0.4330911659635604,0.0,0.933333,0.223421
5,14,0.800000011920929,1.0,0.4413631856441498,0.0164571721106767,2026-04-15 16:18:58,2026-04-15 16:18:59,0.19999998807907104,0.42490601353347307,1.0,0.9,0.22891
5,15,0.8333333134651184,1.0,0.3617232739925384,0.0066365203820168,2026-04-15 16:19:58,2026-04-15 16:19:59,0.1666666865348816,0.3550867536105216,1.0,0.916667,0.18418
5,16,0.800000011920929,1.0,0.3585945963859558,0.0082376208156347,2026-04-15 16:20:57,2026-04-15 16:20:57,0.19999998807907104,0.3503569755703211,0.0,0.9,0.183416
5,17,0.9666666388511658,1.0,0.23537677526474,0.0032793716527521,2026-04-15 16:21:56,2026-04-15 16:21:56,0.03333336114883423,0.23209740361198788,0.0,0.983333,0.119328
5,18,0.9666666388511658,1.0,0.058629035949707,0.0114304898306727,2026-04-15 16:22:55,2026-04-15 16:22:55,0.03333336114883423,0.0471985461190343,0.0,0.983333,0.03503
5,19,0.9333333373069764,1.0,0.243057906627655,0.0099791996181011,2026-04-15 16:23:55,2026-04-15 16:23:54,0.06666666269302357,0.2330787070095539,1.0,0.966667,0.126519
5,20,0.9666666388511658,1.0,0.074266143143177,0.0030269373673945,2026-04-15 16:24:53,2026-04-15 16:24:53,0.03333336114883423,0.07123920577578251,0.0,0.983333,0.038647
6,1,0.7666666507720947,0.7333333492279053,0.9114301204681396,1.1237525939941406,2026-04-15 16:32:33,2026-04-15 16:32:08,0.03333330154418945,0.21232247352600098,25.0,0.75,1.017591
6,2,,0.8999999761581421,,0.2136500477790832,,2026-04-15 16:33:01,,,,0.95,0.135244
6,3,1.0,1.0,0.0387609675526618,0.031130826100707,2026-04-15 16:34:04,2026-04-15 16:34:51,0.0,0.0076301414519548,47.0,1.0,0.034946
6,4,1.0,1.0,0.018571900203824,0.0312522836029529,2026-04-15 16:35:30,2026-04-15 16:35:50,0.0,0.0126803833991289,20.0,1.0,0.024912
6,5,1.0,1.0,0.0108089260756969,0.0105171296745538,2026-04-15 16:36:53,2026-04-15 16:36:48,0.0,0.00029179640114310006,5.0,1.0,0.010663
6,6,0.8333333134651184,1.0,0.5884392857551575,0.0053089414723217,2026-04-15 16:37:57,2026-04-15 16:37:48,0.1666666865348816,0.5831303442828357,9.0,0.916667,0.296874
6,7,0.8999999761581421,1.0,0.4216656386852264,0.005552040413022,2026-04-15 16:38:56,2026-04-15 16:38:45,0.10000002384185791,0.4161135982722044,11.0,0.95,0.213609
6,8,0.9666666388511658,1.0,0.1067098453640937,0.0172085240483284,2026-04-15 16:39:58,2026-04-15 16:39:46,0.03333336114883423,0.0895013213157653,12.0,0.983333,0.061959
6,9,0.8333333134651184,1.0,0.3139874339103699,0.0434439517557621,2026-04-15 16:40:57,2026-04-15 16:40:47,0.1666666865348816,0.2705434821546078,10.0,0.916667,0.178716
6,10,0.9666666388511658,1.0,0.2536977529525757,0.0139446770772337,2026-04-15 16:41:56,2026-04-15 16:41:47,0.03333336114883423,0.23975307587534198,9.0,0.983333,0.133821
6,11,0.8333333134651184,1.0,0.4470697343349457,0.0087181432172656,2026-04-15 16:42:55,2026-04-15 16:42:45,0.1666666865348816,0.4383515911176801,10.0,0.916667,0.227894
6,12,0.9666666388511658,1.0,0.1042809784412384,0.0059820665046572,2026-04-15 16:43:54,2026-04-15 16:43:44,0.03333336114883423,0.0982989119365812,10.0,0.983333,0.055132
6,13,0.9333333373069764,1.0,0.1335808187723159,0.0059147202409803,2026-04-15 16:44:52,2026-04-15 16:44:42,0.06666666269302357,0.1276660985313356,10.0,0.966667,0.069748
6,14,0.9666666388511658,1.0,0.1140563488006591,0.0049460949376225,2026-04-15 16:45:51,2026-04-15 16:45:41,0.03333336114883423,0.10911025386303659,10.0,0.983333,0.059501
6,15,0.9333333373069764,1.0,0.2188514918088913,0.0053393370471894,2026-04-15 16:46:50,2026-04-15 16:46:40,0.06666666269302357,0.2135121547617019,10.0,0.966667,0.112095
6,16,0.9333333373069764,1.0,0.2601090669631958,0.0034436960704624,2026-04-15 16:47:49,2026-04-15 16:47:39,0.06666666269302357,0.2566653708927334,10.0,0.966667,0.131776
6,17,0.8999999761581421,1.0,0.3441801071166992,0.0082168318331241,2026-04-15 16:48:48,2026-04-15 16:48:38,0.10000002384185791,0.3359632752835751,10.0,0.95,0.176198
6,18,0.9666666388511658,1.0,0.146576702594757,0.0029435888864099,2026-04-15 16:49:47,2026-04-15 16:49:37,0.03333336114883423,0.1436331137083471,10.0,0.983333,0.07476
6,19,0.9333333373069764,1.0,0.3577962219715118,0.0061634718440473,2026-04-15 16:50:46,2026-04-15 16:50:36,0.06666666269302357,0.3516327501274645,10.0,0.966667,0.18198
6,20,0.8333333134651184,1.0,0.471945583820343,0.00383031507954,2026-04-15 16:51:45,2026-04-15 16:51:35,0.1666666865348816,0.468115268740803,10.0,0.916667,0.237888
7,1,0.8333333134651184,0.7666666507720947,0.641818106174469,0.7261812686920166,2026-04-15 16:59:30,2026-04-15 16:59:27,0.06666666269302368,0.08436316251754761,3.0,0.8,0.684
7,2,0.9333333373069764,0.9333333373069764,0.1954600661993026,0.2990980744361877,2026-04-15 17:00:23,2026-04-15 17:00:18,0.0,0.1036380082368851,5.0,0.933333,0.247279
7,3,1.0,0.8999999761581421,0.0845387056469917,0.1768369972705841,2026-04-15 17:01:23,2026-04-15 17:01:16,0.10000002384185791,0.0922982916235924,7.0,0.95,0.130688
7,4,1.0,1.0,0.044970329850912,0.0629687532782554,2026-04-15 17:02:22,2026-04-15 17:02:17,0.0,0.017998423427343396,5.0,1.0,0.05397
7,5,1.0,1.0,0.0125239193439483,0.0321993045508861,2026-04-15 17:03:22,2026-04-15 17:03:15,0.0,0.019675385206937797,7.0,1.0,0.022362
7,6,0.9666666388511658,1.0,0.1187634691596031,0.0242622401565313,2026-04-15 17:04:27,2026-04-15 17:04:16,0.03333336114883423,0.09450122900307181,11.0,0.983333,0.071513
7,7,0.8333333134651184,1.0,0.4210096597671509,0.0067052636295557,2026-04-15 17:05:25,2026-04-15 17:05:15,0.1666666865348816,0.4143043961375952,10.0,0.916667,0.213857
7,8,0.8333333134651184,1.0,0.2763790190219879,0.024155979976058,2026-04-15 17:06:24,2026-04-15 17:06:14,0.1666666865348816,0.2522230390459299,10.0,0.916667,0.150267
7,9,0.8666666746139526,1.0,0.3046396672725677,0.0060663651674985,2026-04-15 17:07:23,2026-04-15 17:07:13,0.13333332538604736,0.2985733021050692,10.0,0.933333,0.155353
7,10,0.8333333134651184,1.0,0.2716341018676758,0.0091970320791006,2026-04-15 17:08:22,2026-04-15 17:08:12,0.1666666865348816,0.2624370697885752,10.0,0.916667,0.140416
7,11,0.9666666388511658,1.0,0.1819391399621963,0.0139342993497848,2026-04-15 17:09:22,2026-04-15 17:09:11,0.03333336114883423,0.1680048406124115,11.0,0.983333,0.097937
7,12,1.0,1.0,0.036469180136919,0.0107252178713679,2026-04-15 17:10:21,2026-04-15 17:10:10,0.0,0.0257439622655511,11.0,1.0,0.023597
7,13,0.8999999761581421,1.0,0.2250544130802154,0.0051034679636359,2026-04-15 17:11:19,2026-04-15 17:11:09,0.10000002384185791,0.2199509451165795,10.0,0.95,0.115079
7,14,1.0,1.0,0.0222837533801794,0.0246160347014665,2026-04-15 17:12:19,2026-04-15 17:12:09,0.0,0.002332281321287103,10.0,1.0,0.02345
7,15,0.8999999761581421,1.0,0.2234421670436859,0.003068552352488,2026-04-15 17:13:18,2026-04-15 17:13:08,0.10000002384185791,0.2203736146911979,10.0,0.95,0.113255
7,16,0.9666666388511658,1.0,0.1474793255329132,0.0033089569769799,2026-04-15 17:14:18,2026-04-15 17:14:06,0.03333336114883423,0.14417036855593332,12.0,0.983333,0.075394
7,17,0.9333333373069764,1.0,0.2356305718421936,0.0032107064034789,2026-04-15 17:15:19,2026-04-15 17:15:09,0.06666666269302357,0.2324198654387147,10.0,0.966667,0.119421
7,18,0.9333333373069764,1.0,0.1832967102527618,0.0258678384125232,2026-04-15 17:16:18,2026-04-15 17:16:09,0.06666666269302357,0.15742887184023863,9.0,0.966667,0.104582
7,19,0.8999999761581421,1.0,0.2237275689840316,0.004001151304692,2026-04-15 17:17:19,2026-04-15 17:17:09,0.10000002384185791,0.2197264176793396,10.0,0.95,0.113864
7,20,0.9333333373069764,1.0,0.2819399535655975,0.0217866469174623,2026-04-15 17:18:19,2026-04-15 17:18:07,0.06666666269302357,0.2601533066481352,12.0,0.966667,0.151863
8,1,0.7666666507720947,0.800000011920929,0.9223887324333192,0.6797438263893127,2026-04-15 17:24:02,2026-04-15 17:24:02,0.03333336114883423,0.24264490604400646,0.0,0.783333,0.801066
8,2,0.9666666388511658,0.9666666388511658,0.1152966395020484,0.1506079137325287,2026-04-15 17:24:56,2026-04-15 17:24:56,0.0,0.03531127423048029,0.0,0.966667,0.132952
8,3,1.0,1.0,0.0507910959422588,0.0451005138456821,2026-04-15 17:25:55,2026-04-15 17:25:56,0.0,0.005690582096576698,1.0,1.0,0.047946
8,4,1.0,1.0,0.0259986892342567,0.030013557523489,2026-04-15 17:26:55,2026-04-15 17:26:55,0.0,0.004014868289232299,0.0,1.0,0.028006
8,5,1.0,1.0,0.0105302315205335,0.0143133690580725,2026-04-15 17:27:58,2026-04-15 17:27:53,0.0,0.003783137537539,5.0,1.0,0.012422
8,6,0.7666666507720947,1.0,0.7429535984992981,0.0087877167388796,2026-04-15 17:28:57,2026-04-15 17:28:51,0.23333334922790527,0.7341658817604185,6.0,0.883333,0.375871
8,7,0.9666666388511658,1.0,0.1697461456060409,0.0181665029376745,2026-04-15 17:29:56,2026-04-15 17:29:51,0.03333336114883423,0.1515796426683664,5.0,0.983333,0.093956
8,8,0.8999999761581421,1.0,0.1889974325895309,0.0147825041785836,2026-04-15 17:30:55,2026-04-15 17:30:50,0.10000002384185791,0.1742149284109473,5.0,0.95,0.10189
8,9,0.8999999761581421,1.0,0.2741398215293884,0.0091381333768367,2026-04-15 17:31:54,2026-04-15 17:31:49,0.10000002384185791,0.2650016881525517,5.0,0.95,0.141639
8,10,0.8333333134651184,1.0,0.450334221124649,0.0358985178172588,2026-04-15 17:32:59,2026-04-15 17:32:54,0.1666666865348816,0.4144357033073902,5.0,0.916667,0.243116
8,11,0.8666666746139526,1.0,0.2971599698066711,0.0099184727296233,2026-04-15 17:33:59,2026-04-15 17:33:55,0.13333332538604736,0.28724149707704777,4.0,0.933333,0.153539
8,12,0.9333333373069764,1.0,0.2175629734992981,0.0109269954264163,2026-04-15 17:35:00,2026-04-15 17:34:53,0.06666666269302357,0.2066359780728818,7.0,0.966667,0.114245
8,13,0.800000011920929,1.0,0.314892441034317,0.0192167703062295,2026-04-15 17:36:01,2026-04-15 17:35:54,0.19999998807907104,0.29567567072808754,7.0,0.9,0.167055
8,14,0.9666666388511658,1.0,0.1138919442892074,0.0109542459249496,2026-04-15 17:37:02,2026-04-15 17:37:00,0.03333336114883423,0.1029376983642578,2.0,0.983333,0.062423
8,15,0.9333333373069764,1.0,0.1746582090854644,0.0136112095788121,2026-04-15 17:38:02,2026-04-15 17:38:01,0.06666666269302357,0.1610469995066523,1.0,0.966667,0.094135
8,16,0.9666666388511658,1.0,0.101975180208683,0.0030825191643089,2026-04-15 17:39:01,2026-04-15 17:39:01,0.03333336114883423,0.0988926610443741,0.0,0.983333,0.052529
8,17,1.0,1.0,0.0219226013869047,0.0052394513040781,2026-04-15 17:39:59,2026-04-15 17:39:59,0.0,0.0166831500828266,0.0,1.0,0.013581
8,18,0.8666666746139526,1.0,0.2409465759992599,0.0065407431684434,2026-04-15 17:40:58,2026-04-15 17:40:58,0.13333332538604736,0.2344058328308165,0.0,0.933333,0.123744
8,19,0.9333333373069764,1.0,0.2105444073677063,0.0043899966403841,2026-04-15 17:41:57,2026-04-15 17:41:57,0.06666666269302357,0.2061544107273222,0.0,0.966667,0.107467
8,20,0.8999999761581421,1.0,0.2964580655097961,0.00736776413396,2026-04-15 17:42:56,2026-04-15 17:42:56,0.10000002384185791,0.2890903013758361,0.0,0.95,0.151913
9,1,0.800000011920929,0.800000011920929,0.5612294673919678,0.5557125210762024,2026-04-15 17:49:43,2026-04-15 17:49:44,0.0,0.005516946315765381,1.0,0.8,0.558471
9,2,1.0,0.9333333373069764,0.0916161686182022,0.189937025308609,2026-04-15 17:50:37,2026-04-15 17:50:37,0.06666666269302357,0.09832085669040681,0.0,0.966667,0.140777
9,3,1.0,1.0,0.0254339594393968,0.0529874004423618,2026-04-15 17:51:38,2026-04-15 17:51:35,0.0,0.027553441002964998,3.0,1.0,0.039211
9,4,1.0,1.0,0.0324813872575759,0.0173258762806653,2026-04-15 17:52:36,2026-04-15 17:52:36,0.0,0.015155510976910598,0.0,1.0,0.024904
9,5,0.9666666388511658,1.0,0.2395325154066085,0.0320034697651863,2026-04-15 17:53:42,2026-04-15 17:53:37,0.03333336114883423,0.2075290456414222,5.0,0.983333,0.135768
9,6,0.800000011920929,0.800000011920929,0.5766676664352417,0.4087181389331817,2026-04-15 17:54:40,2026-04-15 17:54:40,0.0,0.16794952750206,0.0,0.8,0.492693
9,7,0.8999999761581421,0.8666666746139526,0.2113615721464157,0.3644654154777527,2026-04-15 17:55:40,2026-04-15 17:55:39,0.03333330154418945,0.15310384333133698,1.0,0.883333,0.287913
9,8,0.9333333373069764,0.8666666746139526,0.1543029397726059,0.3589133620262146,2026-04-15 17:56:39,2026-04-15 17:56:39,0.06666666269302379,0.2046104222536087,0.0,0.9,0.256608
9,9,0.8333333134651184,0.8666666746139526,0.3553286492824554,0.2351197749376297,2026-04-15 17:57:40,2026-04-15 17:57:40,0.03333336114883423,0.12020887434482569,0.0,0.85,0.295224
9,10,0.7666666507720947,0.9666666388511658,0.5990232825279236,0.1078101769089698,2026-04-15 17:58:39,2026-04-15 17:58:39,0.19999998807907104,0.4912131056189538,0.0,0.866667,0.353417
9,11,0.8333333134651184,0.8333333134651184,0.3462404310703277,0.3249226212501526,2026-04-15 17:59:39,2026-04-15 17:59:38,0.0,0.021317809820175115,1.0,0.833333,0.335582
9,12,1.0,0.7333333492279053,0.0835349410772323,0.4551630914211273,2026-04-15 18:00:38,2026-04-15 18:00:37,0.2666666507720947,0.371628150343895,1.0,0.866667,0.269349
9,13,0.9666666388511658,0.9666666388511658,0.1283881366252899,0.1049019172787666,2026-04-15 18:01:37,2026-04-15 18:01:38,0.0,0.023486219346523285,1.0,0.966667,0.116645
9,14,0.9666666388511658,0.9333333373069764,0.1245232447981834,0.2882060408592224,2026-04-15 18:02:37,2026-04-15 18:02:37,0.03333330154418934,0.16368279606103903,0.0,0.95,0.206365
9,15,1.0,0.9333333373069764,0.0874937325716018,0.1805576533079147,2026-04-15 18:03:36,2026-04-15 18:03:36,0.06666666269302357,0.09306392073631291,0.0,0.966667,0.134026
9,16,0.9333333373069764,0.9333333373069764,0.1675271838903427,0.1853497326374054,2026-04-15 18:04:35,2026-04-15 18:04:35,0.0,0.017822548747062683,0.0,0.933333,0.176438
9,17,0.8666666746139526,0.7333333492279053,0.1816011816263198,0.645965576171875,2026-04-15 18:05:34,2026-04-15 18:05:33,0.13333332538604736,0.4643643945455552,1.0,0.8,0.413783
9,18,0.9666666388511658,0.9333333373069764,0.1387568265199661,0.2213097214698791,2026-04-15 18:06:33,2026-04-15 18:06:33,0.03333330154418934,0.082552894949913,0.0,0.95,0.180033
