timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name
15:54:52.924,0.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,117,233,116,1.397,0,esp32_edge_normal_1,0,normal
16:03:32.769,520.6,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,121,241,120,4.138,0,esp32_edge_normal_2,0,normal
16:03:32.810,520.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,115,233,118,2.97,0,esp32_edge_normal_1,0,normal
16:03:34.949,522.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,113,229,116,3.924,0,esp32_edge_normal_3,0,normal
16:03:37.762,525.6,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,115,233,118,3.947,0,esp32_edge_normal_2,0,normal
16:03:37.821,525.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,118,237,119,4.042,0,esp32_edge_normal_1,0,normal
16:03:39.950,527.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,113,229,116,3.896,0,esp32_edge_normal_3,0,normal
16:03:42.760,530.6,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,120,237,117,4.459,0,esp32_edge_normal_2,0,normal
16:03:42.817,530.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,121,241,120,4.467,0,esp32_edge_normal_1,0,normal
16:03:44.980,532.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,116,233,117,1.394,0,esp32_edge_normal_3,0,normal
16:03:47.757,535.6,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,119,237,118,1.43,0,esp32_edge_normal_2,0,normal
16:03:47.803,535.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,116,233,117,1.452,0,esp32_edge_normal_1,0,normal
16:03:50.038,537.9,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,116,233,117,3.856,0,esp32_edge_normal_3,0,normal
16:03:52.807,540.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,119,237,118,3.91,0,esp32_edge_normal_2,0,normal
16:03:52.819,540.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,115,233,118,3.903,0,esp32_edge_normal_1,0,normal
16:03:54.953,542.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,114,229,115,3.92,0,esp32_edge_normal_3,0,normal
16:03:57.821,545.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,121,241,120,4.163,0,esp32_edge_normal_2,0,normal
16:03:57.826,545.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,116,233,117,3.811,0,esp32_edge_normal_1,0,normal
16:03:59.955,547.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,118,237,119,3.885,0,esp32_edge_normal_3,0,normal
16:04:02.836,550.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,118,237,119,1.298,0,esp32_edge_normal_2,0,normal
16:04:02.839,550.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,117,233,116,1.298,0,esp32_edge_normal_1,0,normal
16:04:05.089,552.9,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,121,241,120,1.352,0,esp32_edge_normal_3,0,normal
16:04:07.858,555.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,117,233,116,4.386,0,esp32_edge_normal_2,0,normal
16:04:07.863,555.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,117,233,116,3.814,0,esp32_edge_normal_1,0,normal
16:04:09.961,557.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,117,233,116,3.919,0,esp32_edge_normal_3,0,normal
16:04:12.758,560.6,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,120,237,117,3.404,0,esp32_edge_normal_2,0,normal
16:04:12.804,560.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,121,241,120,3.508,0,esp32_edge_normal_1,0,normal
16:04:14.988,562.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,120,237,117,4.191,0,esp32_edge_normal_3,0,normal
16:04:17.760,565.6,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,106,221,115,1.327,0,esp32_edge_normal_2,0,normal
16:04:17.800,565.7,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,114,229,115,1.511,0,esp32_edge_normal_1,0,normal
16:04:24.857,572.7,gateway,gateway_A,raspberrypi,4,RPi->PC,encrypt,3640,4938,1298,38.402,0,,,
16:04:24.895,572.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,117,233,116,1.384,0,esp32_edge_normal_3,0,normal
16:04:24.898,572.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,121,241,120,2.609,0,esp32_edge_normal_2,0,normal
16:04:24.900,572.8,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,119,237,118,1.431,0,esp32_edge_normal_1,0,normal
16:04:25.042,572.9,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,121,241,120,1.576,0,esp32_edge_normal_3,0,normal
16:04:25.778,573.6,gateway,gateway_A,raspberrypi,4,PC->RPi,decrypt,3537,4798,1261,34.053,0,,,
16:04:25.820,573.7,gateway,gateway_A,raspberrypi,4,RPi->ESP32,encrypt,3537,4798,1261,34.296,1,,,
16:04:38.330,586.2,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,117,233,116,4.212,1,esp32_edge_normal_1,0,normal
16:04:38.346,586.2,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,120,237,117,4.356,1,esp32_edge_normal_2,0,normal
16:04:38.391,586.2,gateway,gateway_A,raspberrypi,4,ESP32->RPi,decrypt,120,237,117,2.957,1,esp32_edge_normal_3,0,normal
