timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round
14:37:42.519,0.5,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,81,185,104,1.089,0
14:37:43.866,1.8,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,81,185,104,1.088,0
14:37:43.920,1.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,113,229,116,1.317,0
14:37:44.422,2.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,124,245,121,1.473,0
14:37:48.885,6.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,113,229,116,3.989,0
14:37:48.935,6.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,120,237,117,3.909,0
14:37:49.425,7.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,120,237,117,4.261,0
14:37:53.877,11.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,124,245,121,4.222,0
14:37:53.924,11.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,117,233,116,4.389,0
14:37:54.433,12.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,112,229,117,4.362,0
14:37:58.879,16.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,112,229,117,1.475,0
14:37:58.920,16.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,106,221,115,1.398,0
14:37:59.421,17.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,109,225,116,1.339,0
14:38:03.870,21.8,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,117,233,116,3.433,0
14:38:03.923,21.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,114,229,115,3.545,0
14:38:04.426,22.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,117,233,116,3.961,0
14:38:08.875,26.8,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,123,241,118,4.188,0
14:38:08.923,26.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,116,233,117,4.093,0
14:38:09.423,27.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,114,229,115,3.985,0
14:38:13.974,31.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,98,209,111,3.974,0
14:38:13.979,32.0,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,114,229,115,3.935,0
14:38:14.424,32.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,120,237,117,4.22,0
14:38:18.877,36.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,81,185,104,3.087,0
14:38:18.924,36.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,114,229,115,4.271,0
14:38:19.422,37.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,114,229,115,3.941,0
14:38:23.925,41.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,110,225,115,3.922,0
14:38:23.930,41.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,120,237,117,4.123,0
14:38:24.423,42.4,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,118,237,119,4.027,0
14:38:28.925,46.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,108,221,113,3.842,0
14:38:28.930,46.9,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,121,241,120,4.118,0
14:38:36.455,54.4,CNN,gateway_B,gatewayB,7,RPi->PC,encrypt,3668,4974,1306,36.999,0
14:38:36.505,54.5,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,119,237,118,1.561,0
14:38:36.507,54.5,CNN,gateway_B,gatewayB,7,ESP32->RPi,decrypt,106,221,115,1.307,0
