timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,payload_bytes,elapsed_ms,fl_round
18:55:57.197,68.4,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3686,0.0,0
18:55:57.248,68.4,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3657,0.0,0
18:55:57.252,68.4,server,AcerNico,AcerNico,2,PC->RPi,serialize,3615,0.449,1
18:56:40.676,111.8,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3649,0.0,1
18:56:41.165,112.3,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3661,0.0,1
18:56:41.168,112.3,server,AcerNico,AcerNico,2,PC->RPi,serialize,3603,0.406,2
18:57:30.867,162.0,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3660,0.0,2
18:57:36.253,167.4,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3664,0.0,2
18:57:36.256,167.4,server,AcerNico,AcerNico,2,PC->RPi,serialize,3594,0.403,3
18:58:20.659,211.8,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3661,0.0,3
18:58:28.176,219.3,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3690,0.0,3
18:58:28.184,219.3,server,AcerNico,AcerNico,2,PC->RPi,serialize,3594,1.132,4
18:59:10.842,262.0,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3653,0.0,4
18:59:18.284,269.4,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3680,0.0,4
18:59:18.287,269.4,server,AcerNico,AcerNico,2,PC->RPi,serialize,3605,0.259,5
19:00:00.854,312.0,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3665,0.0,5
19:00:08.029,319.2,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3683,0.0,5
19:00:08.033,319.2,server,AcerNico,AcerNico,2,PC->RPi,serialize,3596,0.396,6
19:00:50.657,361.8,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3658,0.0,6
19:00:58.224,369.4,server,AcerNico,AcerNico,2,RPi->PC,deserialize,3674,0.0,6
19:00:58.227,369.4,server,AcerNico,AcerNico,2,PC->RPi,serialize,3602,0.384,7
