variant,model,security,topology,attempt_id,source_scope,device_suffix,channel,operation,events,avg_ms,median_ms,p95_ms,max_ms,avg_pt_bytes,avg_enc_bytes,avg_overhead_bytes,avg_overhead_ratio_pct,avg_expansion_ratio
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,gateway_transport,gateway_A,ESP32->RPi,decrypt,600.0,2.909435,3.6050000000000004,4.43705,5.165,114.82833333333333,231.29333333333332,116.465,101.79929889559467,2.0179929889559465
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,gateway_transport,gateway_B,ESP32->RPi,decrypt,603.0,3.3159751243781095,3.942,4.5725,5.268,116.88888888888889,234.03482587064676,117.14593698175787,100.26565152382618,2.002656515238262
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,gateway_transport,gateway_A,PC->RPi,decrypt,20.0,32.091699999999996,32.306,34.2995,35.202,3552.9,4820.6,1267.7,35.68076328733041,1.3568076328733039
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,gateway_transport,gateway_B,PC->RPi,decrypt,19.0,78.32184210526316,81.386,98.0147,98.327,3553.315789473684,4821.1578947368425,1267.842105263158,35.68058966775631,1.356805896677563
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,gateway_transport,gateway_A,RPi->ESP32,encrypt,20.0,32.966800000000006,32.718,35.25365,35.418,3552.9,4820.6,1267.7,35.68076328733041,1.3568076328733039
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,gateway_transport,gateway_B,RPi->ESP32,encrypt,19.0,44.07084210526316,47.158,55.6844,56.156,3553.315789473684,4821.1578947368425,1267.842105263158,35.68058966775631,1.356805896677563
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,gateway_transport,gateway_A,RPi->PC,encrypt,20.0,37.14955,36.3985,47.33370000000001,49.931,3653.7,4955.0,1301.3,35.61598981766349,1.3561598981766347
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,gateway_transport,gateway_B,RPi->PC,encrypt,20.0,36.2118,35.997,39.04675,44.4,3648.0,4947.6,1299.6,35.625038058964535,1.3562503805896455
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,server_transport,Asus,PC->RPi,encrypt,20.0,12.1748,12.283999999999999,14.2596,14.271,3552.9,4820.6,1267.7,35.68076328733041,1.3568076328733039
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,5,server_transport,Asus,RPi->PC,decrypt,40.0,12.352425,11.248999999999999,15.311549999999965,36.682,3650.85,4967.3,1316.45,36.05877233804192,1.3605877233804191
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,gateway_transport,gateway_A,ESP32->RPi,decrypt,609.0,2.835589490968801,3.344,4.413200000000001,5.341,115.4679802955665,232.19868637110017,116.73070607553366,101.38513101745704,2.0138513101745708
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,gateway_transport,gateway_B,ESP32->RPi,decrypt,601.0,3.466648918469218,3.969,4.561,7.729,115.98169717138103,232.91347753743761,116.93178036605657,100.99461374125701,2.00994613741257
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,gateway_transport,gateway_A,PC->RPi,decrypt,20.0,44.7188,32.912499999999994,81.5771,85.816,3556.0,4824.6,1268.6,35.67493929184562,1.356749392918456
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,gateway_transport,gateway_B,PC->RPi,decrypt,20.0,46.97265,32.186,78.83175000000001,82.0,3556.0,4824.6,1268.6,35.67493929184562,1.356749392918456
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,gateway_transport,gateway_A,RPi->ESP32,encrypt,20.0,36.9747,33.863,57.09575000000002,73.811,3556.0,4824.6,1268.6,35.67493929184562,1.356749392918456
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,gateway_transport,gateway_B,RPi->ESP32,encrypt,20.0,34.558749999999996,34.022999999999996,37.89125000000001,45.591,3556.0,4824.6,1268.6,35.67493929184562,1.356749392918456
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,gateway_transport,gateway_A,RPi->PC,encrypt,20.0,36.2555,35.7785,39.562850000000005,46.571,3658.1,4960.6,1302.5,35.60590324295701,1.35605903242957
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,gateway_transport,gateway_B,RPi->PC,encrypt,20.0,35.815149999999996,35.5125,38.020950000000006,42.884,3649.0,4948.4,1299.4,35.60975385297266,1.3560975385297263
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,server_transport,Asus,PC->RPi,encrypt,20.0,13.970350000000002,12.3805,24.02595000000001,33.468,3556.0,4824.6,1268.6,35.67493929184562,1.356749392918456
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,6,server_transport,Asus,RPi->PC,decrypt,40.0,13.3005,11.3255,22.444249999999993,38.455,3653.55,4970.5,1316.95,36.04576211476699,1.36045762114767
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,gateway_transport,gateway_A,ESP32->RPi,decrypt,601.0,3.0550282861896836,3.629,4.53,5.578,112.86522462562397,228.68053244592346,115.8153078202995,103.2472203078502,2.0324722030785014
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,gateway_transport,gateway_B,ESP32->RPi,decrypt,601.0,3.53334608985025,3.983,4.654,8.827,113.01331114808653,228.92013311148085,115.90682196339434,103.11790275443171,2.031179027544317
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,gateway_transport,gateway_A,PC->RPi,decrypt,20.0,33.9065,32.4405,36.51550000000002,65.234,3553.1,4820.8,1267.7,35.678728036271096,1.356787280362711
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,gateway_transport,gateway_B,PC->RPi,decrypt,20.0,31.859299999999998,31.826,33.46665,35.018,3553.1,4820.8,1267.7,35.678728036271096,1.356787280362711
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,gateway_transport,gateway_A,RPi->ESP32,encrypt,20.0,35.512699999999995,34.846000000000004,38.79675000000001,56.12,3553.1,4820.8,1267.7,35.678728036271096,1.356787280362711
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,gateway_transport,gateway_B,RPi->ESP32,encrypt,20.0,34.8547,34.730000000000004,37.533350000000006,38.889,3553.1,4820.8,1267.7,35.678728036271096,1.356787280362711
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,gateway_transport,gateway_A,RPi->PC,encrypt,20.0,34.79645000000001,34.643,38.59085,38.721,3661.9,4965.8,1303.9,35.607211807632574,1.3560721180763256
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,gateway_transport,gateway_B,RPi->PC,encrypt,20.0,37.232350000000004,36.625,42.43645000000001,44.383,3657.9,4960.8,1302.9,35.61881705778507,1.3561881705778505
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,server_transport,Asus,PC->RPi,encrypt,20.0,13.309699999999998,12.5835,18.5127,19.21,3553.1,4820.8,1267.7,35.678728036271096,1.356787280362711
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,7,server_transport,Asus,RPi->PC,decrypt,40.0,12.59445,11.0095,18.825499999999995,33.999,3659.9,4979.3,1319.4,36.050187748158315,1.3605018774815831
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,gateway_transport,gateway_A,ESP32->RPi,decrypt,601.0,2.9957188019966723,3.562,4.566,8.266,112.96672212978369,228.78036605657238,115.81364392678869,103.11996980396512,2.031199698039651
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,gateway_transport,gateway_B,ESP32->RPi,decrypt,601.0,3.4905524126455907,3.946,4.724,5.524,112.49584026622296,228.18136439267886,115.6855241264559,103.59740174852283,2.0359740174852283
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,gateway_transport,gateway_A,PC->RPi,decrypt,19.0,40.79684210526316,33.814,92.67809999999999,98.466,3553.6315789473683,4821.1578947368425,1267.5263157894738,35.668489933519815,1.356684899335198
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,gateway_transport,gateway_B,PC->RPi,decrypt,20.0,32.42205,32.141999999999996,36.0156,36.236,3553.6,4821.2,1267.6,35.670880241234485,1.3567088024123448
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,gateway_transport,gateway_A,RPi->ESP32,encrypt,19.0,35.01847368421053,34.335,38.92489999999998,46.007,3553.6315789473683,4821.1578947368425,1267.5263157894738,35.668489933519815,1.356684899335198
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,gateway_transport,gateway_B,RPi->ESP32,encrypt,20.0,34.38350000000001,34.7245,37.54045,37.701,3553.6,4821.2,1267.6,35.670880241234485,1.3567088024123448
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,gateway_transport,gateway_A,RPi->PC,encrypt,20.0,36.781099999999995,36.058499999999995,44.4721,46.944,3655.65,4957.6,1301.95,35.6147168309911,1.3561471683099109
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,gateway_transport,gateway_B,RPi->PC,encrypt,20.0,35.95655000000001,36.0005,38.801300000000005,42.341,3655.1,4956.8,1301.7,35.61325220912799,1.3561325220912797
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,server_transport,Asus,PC->RPi,encrypt,20.0,35.4221,18.472,55.80375000000019,318.303,3553.6,4821.2,1267.6,35.670880241234485,1.3567088024123448
CNN_ASCON_NoFOG,CNN,ASCON,NoFOG,8,server_transport,Asus,RPi->PC,decrypt,40.0,24.235425,19.1435,43.63259999999987,106.684,3655.375,4973.2,1317.825,36.05169910836027,1.3605169910836028
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_leader,ESP32->RPi,decrypt,604.0,0.11505132450331128,0.134,0.14885,0.229,114.78145695364239,114.78145695364239,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_peer,ESP32->RPi,decrypt,603.0,0.10586567164179105,0.096,0.18479999999999996,0.41,115.07628524046434,115.07628524046434,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_leader,PC->RPi,decrypt,20.0,0.35765,0.301,0.7583500000000001,0.898,3560.35,3560.35,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_leader,RPi->ESP32,encrypt,20.0,0.5231,0.428,1.21985,1.255,3560.35,3560.35,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_peer,RPi->ESP32,encrypt,20.0,0.37520000000000003,0.372,0.42005,0.44,3560.35,3560.35,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_leader,RPi->PC,encrypt,20.0,0.47765,0.4005,1.0325,1.175,3684.75,3684.75,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_peer,RPi_leader->RPi_peer,decrypt,20.0,0.23215,0.2265,0.26425000000000004,0.269,3560.35,3560.35,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_leader,RPi_leader->RPi_peer,encrypt,20.0,0.51495,0.39,0.9633000000000006,1.691,3560.35,3560.35,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_leader,RPi_peer->RPi_leader,decrypt,20.0,0.3169,0.23349999999999999,0.6172500000000001,0.717,3667.55,3667.55,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,gateway_transport,gateway_fog_peer,RPi_peer->RPi_leader,encrypt,20.0,0.4867,0.4715,0.5812500000000002,0.795,3667.55,3667.55,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,server_transport,AcerNico,PC->RPi,encrypt,20.0,0.4069,0.4015,0.4456000000000001,0.628,3560.35,3560.35,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,2,server_transport,AcerNico,RPi->PC,decrypt,20.0,0.0,0.0,0.0,0.0,3684.75,3684.75,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_leader,ESP32->RPi,decrypt,605.0,0.12166942148760333,0.133,0.15179999999999996,2.013,114.88264462809917,114.88264462809917,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_peer,ESP32->RPi,decrypt,603.0,0.10659203980099503,0.122,0.147,0.217,116.96517412935323,116.96517412935323,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_leader,PC->RPi,decrypt,20.0,0.29450000000000004,0.271,0.3853000000000002,0.638,3585.1,3585.1,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_leader,RPi->ESP32,encrypt,20.0,0.42380000000000007,0.387,0.5573,0.582,3585.1,3585.1,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_peer,RPi->ESP32,encrypt,20.0,0.36530000000000007,0.3685,0.3951,0.416,3585.1,3585.1,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_leader,RPi->PC,encrypt,20.0,0.38625000000000004,0.377,0.43570000000000003,0.449,3710.6,3710.6,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_peer,RPi_leader->RPi_peer,decrypt,20.0,0.2323,0.224,0.26280000000000003,0.297,3585.1,3585.1,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_leader,RPi_leader->RPi_peer,encrypt,20.0,0.44604999999999995,0.388,0.6994500000000003,1.183,3585.1,3585.1,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_leader,RPi_peer->RPi_leader,decrypt,20.0,0.24780000000000002,0.239,0.29890000000000005,0.373,3680.05,3680.05,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,gateway_transport,gateway_fog_peer,RPi_peer->RPi_leader,encrypt,20.0,0.4502,0.456,0.49225,0.516,3680.05,3680.05,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,server_transport,AcerNico,PC->RPi,encrypt,20.0,0.40519999999999995,0.4085,0.46395000000000003,0.501,3585.1,3585.1,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,4,server_transport,AcerNico,RPi->PC,decrypt,20.0,0.0,0.0,0.0,0.0,3710.6,3710.6,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_leader,ESP32->RPi,decrypt,667.0,0.10802998500749625,0.111,0.1466999999999999,0.361,113.42728635682158,113.42728635682158,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_peer,ESP32->RPi,decrypt,667.0,0.12455472263868067,0.138,0.1840999999999998,0.36,112.70614692653673,112.70614692653673,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_leader,PC->RPi,decrypt,20.0,0.2950499999999999,0.29,0.35414999999999996,0.357,3588.7,3588.7,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_leader,RPi->ESP32,encrypt,20.0,0.4356999999999999,0.3945,0.5793,0.737,3588.7,3588.7,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_peer,RPi->ESP32,encrypt,20.0,0.41885000000000006,0.3875,0.6371000000000001,0.81,3588.7,3588.7,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_leader,RPi->PC,encrypt,22.0,0.41859090909090907,0.402,0.47684999999999994,0.768,3714.9545454545455,3714.9545454545455,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_peer,RPi_leader->RPi_peer,decrypt,20.0,0.24359999999999998,0.2265,0.29100000000000004,0.405,3588.7,3588.7,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_leader,RPi_leader->RPi_peer,encrypt,20.0,0.4232,0.3695,0.5945500000000002,0.966,3588.7,3588.7,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_leader,RPi_peer->RPi_leader,decrypt,22.0,0.23918181818181816,0.231,0.28314999999999996,0.3,3696.5454545454545,3696.5454545454545,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,gateway_transport,gateway_fog_peer,RPi_peer->RPi_leader,encrypt,22.0,0.46218181818181814,0.4525,0.54805,0.61,3696.5454545454545,3696.5454545454545,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,server_transport,AcerNico,PC->RPi,encrypt,20.0,0.38165,0.3935,0.5394500000000001,0.548,3588.7,3588.7,0.0,0.0,1.0
CNN_PLAIN_FOG,CNN,PLAIN,FOG,6,server_transport,AcerNico,RPi->PC,decrypt,20.0,0.0,0.0,0.0,0.0,3715.4,3715.4,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,gateway_transport,gateway_A,ESP32->RPi,decrypt,603.0,0.12177777777777778,0.136,0.162,0.239,115.14593698175787,115.14593698175787,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,gateway_transport,gateway_B,ESP32->RPi,decrypt,604.0,0.10377317880794702,0.1015,0.14885,0.382,115.20033112582782,115.20033112582782,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,gateway_transport,gateway_A,PC->RPi,decrypt,20.0,0.29085000000000005,0.28900000000000003,0.3523,0.377,3572.35,3572.35,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,gateway_transport,gateway_B,PC->RPi,decrypt,20.0,0.3027,0.233,0.5781,0.58,3572.35,3572.35,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,gateway_transport,gateway_A,RPi->ESP32,encrypt,20.0,0.44295,0.41200000000000003,0.57395,0.63,3572.35,3572.35,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,gateway_transport,gateway_B,RPi->ESP32,encrypt,20.0,0.46785000000000004,0.371,0.9698,0.985,3572.35,3572.35,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,gateway_transport,gateway_A,RPi->PC,encrypt,20.0,0.45095,0.44,0.5196500000000001,0.532,3677.15,3677.15,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,gateway_transport,gateway_B,RPi->PC,encrypt,20.0,0.45830000000000004,0.446,0.5147,0.604,3673.15,3673.15,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,server_transport,AcerNico,PC->RPi,encrypt,20.0,0.41005,0.4005,0.4631500000000002,0.694,3572.35,3572.35,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,2,server_transport,AcerNico,RPi->PC,decrypt,40.0,0.0,0.0,0.0,0.0,3675.15,3675.15,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,4,gateway_transport,gateway_A,ESP32->RPi,decrypt,660.0,0.10853636363636364,0.119,0.143,0.338,114.87878787878788,114.87878787878788,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,4,gateway_transport,gateway_B,ESP32->RPi,decrypt,664.0,0.11094427710843374,0.121,0.17240000000000008,0.494,117.17469879518072,117.17469879518072,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,4,gateway_transport,gateway_A,RPi->PC,encrypt,21.0,0.4562857142857143,0.438,0.486,0.792,3661.5714285714284,3661.5714285714284,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,4,gateway_transport,gateway_B,RPi->PC,encrypt,22.0,0.5965,0.4385,0.5136,3.728,3649.681818181818,3649.681818181818,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,4,server_transport,AcerNico,PC->RPi,encrypt,20.0,0.41724999999999995,0.37,0.9163500000000002,1.132,3588.0,3588.0,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,4,server_transport,AcerNico,RPi->PC,decrypt,41.0,0.0,0.0,0.0,0.0,3655.731707317073,3655.731707317073,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,gateway_transport,gateway_A,ESP32->RPi,decrypt,613.0,0.1060016313213703,0.115,0.147,0.328,113.16639477977162,113.16639477977162,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,gateway_transport,gateway_B,ESP32->RPi,decrypt,610.0,0.12355081967213112,0.137,0.15,0.243,112.68196721311476,112.68196721311476,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,gateway_transport,gateway_A,PC->RPi,decrypt,20.0,0.37435000000000007,0.248,0.6683000000000001,0.712,3575.1,3575.1,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,gateway_transport,gateway_B,PC->RPi,decrypt,20.0,0.25425000000000003,0.2305,0.3106,0.322,3575.1,3575.1,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,gateway_transport,gateway_A,RPi->ESP32,encrypt,20.0,0.6264999999999998,0.405,1.1047500000000001,1.328,3575.1,3575.1,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,gateway_transport,gateway_B,RPi->ESP32,encrypt,20.0,0.37620000000000003,0.373,0.42195,0.44,3575.1,3575.1,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,gateway_transport,gateway_A,RPi->PC,encrypt,20.0,0.4769,0.4675,0.5619000000000001,0.636,3676.45,3676.45,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,gateway_transport,gateway_B,RPi->PC,encrypt,20.0,0.44935,0.449,0.4892,0.512,3680.95,3680.95,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,server_transport,AcerNico,PC->RPi,encrypt,20.0,0.40790000000000004,0.4215,0.4855000000000001,0.666,3575.1,3575.1,0.0,0.0,1.0
CNN_PLAIN_NoFOG,CNN,PLAIN,NoFOG,6,server_transport,AcerNico,RPi->PC,decrypt,40.0,0.0,0.0,0.0,0.0,3678.7,3678.7,0.0,0.0,1.0
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_A,ESP32->RPi,decrypt,600.0,3.05048,3.6875,4.527,8.309,112.46166666666667,228.12666666666667,115.665,103.50029274335087,2.0350029274335086
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_B,ESP32->RPi,decrypt,602.0,1.9759019933554816,1.434,4.184799999999999,6.522,116.79401993355482,233.91029900332225,117.11627906976744,100.32040818360937,2.0032040818360937
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_A,PC->RPi,decrypt,20.0,31.34035,31.643500000000003,33.247150000000005,34.884,3532.8,4793.8,1261.0,35.694064781069095,1.356940647810691
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_A,RPi->ESP32,encrypt,20.0,33.87325,33.7505,36.22285,38.652,3532.8,4793.8,1261.0,35.694064781069095,1.356940647810691
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_B,RPi->ESP32,encrypt,20.0,34.798350000000006,34.3515,37.70450000000001,46.473,3532.8,4793.8,1261.0,35.694064781069095,1.356940647810691
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_A,RPi->PC,encrypt,20.0,36.06915,36.019999999999996,39.64045,41.112,3649.25,4949.2,1299.95,35.62241180939743,1.3562241180939743
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_B,RPi_leader->RPi_peer,decrypt,20.0,35.12265,33.2315,41.04040000000002,62.803,3532.8,4793.8,1261.0,35.694064781069095,1.356940647810691
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_A,RPi_leader->RPi_peer,encrypt,20.0,33.57375,33.6695,36.1732,36.405,3532.8,4793.8,1261.0,35.694064781069095,1.356940647810691
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_A,RPi_peer->RPi_leader,decrypt,20.0,42.133399999999995,33.994,91.0339,101.862,3625.9,4917.6,1291.7,35.62428324759473,1.3562428324759472
RN_ASCON_FOG,RN,ASCON,FOG,2,gateway_transport,gateway_B,RPi_peer->RPi_leader,encrypt,20.0,37.08729999999999,37.411500000000004,39.767199999999995,39.904,3625.9,4917.6,1291.7,35.62428324759473,1.3562428324759472
RN_ASCON_FOG,RN,ASCON,FOG,2,server_transport,AcerNico,PC->RPi,encrypt,20.0,40.53025,32.0375,71.18905000000007,166.019,3532.8,4793.8,1261.0,35.694064781069095,1.356940647810691
RN_ASCON_FOG,RN,ASCON,FOG,2,server_transport,AcerNico,RPi->PC,decrypt,20.0,33.150099999999995,28.192,52.11060000000002,75.15,3649.25,4965.2,1315.95,36.06086059425796,1.3606086059425797
RN_ASCON_FOG,RN,ASCON,FOG,3,gateway_transport,gateway_A,ESP32->RPi,decrypt,602.0,2.894699335548173,3.5385,4.525799999999999,6.185,115.82059800664452,232.71428571428572,116.89368770764119,101.1696523741069,2.0116965237410693
RN_ASCON_FOG,RN,ASCON,FOG,3,gateway_transport,gateway_B,ESP32->RPi,decrypt,601.0,1.887322795341098,1.429,4.226,4.827,115.04658901830283,231.6289517470882,116.58236272878536,101.65931187856258,2.0165931187856256
RN_ASCON_FOG,RN,ASCON,FOG,3,gateway_transport,gateway_A,PC->RPi,decrypt,20.0,31.315050000000003,31.395000000000003,32.504200000000004,33.002,3536.0,4798.0,1262.0,35.69005058406466,1.3569005058406465
RN_ASCON_FOG,RN,ASCON,FOG,3,gateway_transport,gateway_A,RPi->ESP32,encrypt,20.0,33.159499999999994,33.364000000000004,34.99775,36.019,3536.0,4798.0,1262.0,35.69005058406466,1.3569005058406465
RN_ASCON_FOG,RN,ASCON,FOG,3,gateway_transport,gateway_B,RPi->ESP32,encrypt,20.0,34.9048,35.096000000000004,37.3958,38.817,3536.0,4798.0,1262.0,35.69005058406466,1.3569005058406465
RN_ASCON_FOG,RN,ASCON,FOG,3,gateway_transport,gateway_A,RPi->PC,encrypt,20.0,35.62675,35.9965,38.598650000000006,40.036,3651.95,4952.2,1300.25,35.60426947973423,1.3560426947973423
RN_ASCON_FOG,RN,ASCON,FOG,3,gateway_transport,gateway_B,RPi_leader->RPi_peer,decrypt,20.0,33.643649999999994,33.679,38.028150000000004,39.551,3536.0,4798.0,1262.0,35.69005058406466,1.3569005058406465
RN_ASCON_FOG,RN,ASCON,FOG,3,gateway_transport,gateway_A,RPi_leader->RPi_peer,encrypt,20.0,33.9223,33.778999999999996,36.29005,38.324,3536.0,4798.0,1262.0,35.69005058406466,1.3569005058406465
