timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round
17:49:43.840,185.5,server,Asus,Asus,1,RPi->PC,decrypt,3629,4938,1309,11.353,0
17:49:44.057,185.7,server,Asus,Asus,1,RPi->PC,decrypt,3647,4962,1315,10.443,0
17:49:44.102,185.7,server,Asus,Asus,1,PC->RPi,encrypt,3537,4798,1261,11.661,1
17:50:37.737,239.4,server,Asus,Asus,1,RPi->PC,decrypt,3634,4946,1312,12.065,1
17:50:37.878,239.5,server,Asus,Asus,1,RPi->PC,decrypt,3638,4950,1312,10.965,1
17:50:37.893,239.5,server,Asus,Asus,1,PC->RPi,encrypt,3528,4786,1258,12.61,2
17:51:35.842,297.5,server,Asus,Asus,1,RPi->PC,decrypt,3627,4934,1307,10.478,2
17:51:37.985,299.6,server,Asus,Asus,1,RPi->PC,decrypt,3628,4938,1310,13.408,2
17:51:37.999,299.6,server,Asus,Asus,1,PC->RPi,encrypt,3545,4810,1265,11.15,3
17:52:36.256,357.9,server,Asus,Asus,1,RPi->PC,decrypt,3621,4926,1305,10.72,3
17:52:36.390,358.0,server,Asus,Asus,1,RPi->PC,decrypt,3626,4934,1308,10.151,3
17:52:36.403,358.0,server,Asus,Asus,1,PC->RPi,encrypt,3539,4802,1263,11.102,4
17:53:37.295,418.9,server,Asus,Asus,1,RPi->PC,decrypt,3626,4934,1308,10.858,4
17:53:42.035,423.7,server,Asus,Asus,1,RPi->PC,decrypt,3630,4938,1308,10.826,4
17:53:42.048,423.7,server,Asus,Asus,1,PC->RPi,encrypt,3537,4798,1261,10.979,5
17:54:40.723,482.4,server,Asus,Asus,1,RPi->PC,decrypt,3634,4946,1312,17.428,5
17:54:40.800,482.4,server,Asus,Asus,1,RPi->PC,decrypt,3654,4970,1316,19.405,5
17:54:40.812,482.5,server,Asus,Asus,1,PC->RPi,encrypt,3537,4798,1261,11.646,6
17:55:39.825,541.5,server,Asus,Asus,1,RPi->PC,decrypt,3638,4950,1312,10.902,6
17:55:40.109,541.8,server,Asus,Asus,1,RPi->PC,decrypt,3647,4962,1315,10.315,6
17:55:40.123,541.8,server,Asus,Asus,1,PC->RPi,encrypt,3539,4802,1263,11.159,7
17:56:39.115,600.8,server,Asus,Asus,1,RPi->PC,decrypt,3646,4962,1316,10.962,7
17:56:41.968,603.6,server,Asus,Asus,1,RPi->PC,decrypt,3652,4970,1318,14.657,7
17:56:41.988,603.6,server,Asus,Asus,1,PC->RPi,encrypt,3524,4782,1258,17.903,8
17:57:40.551,662.2,server,Asus,Asus,1,RPi->PC,decrypt,3638,4950,1312,10.815,8
17:57:40.701,662.3,server,Asus,Asus,1,RPi->PC,decrypt,3642,4954,1312,10.316,8
17:57:40.713,662.4,server,Asus,Asus,1,PC->RPi,encrypt,3527,4786,1259,10.396,9
17:58:39.142,720.8,server,Asus,Asus,1,RPi->PC,decrypt,3648,4962,1314,21.095,9
17:58:40.082,721.7,server,Asus,Asus,1,RPi->PC,decrypt,3648,4962,1314,10.693,9
17:58:40.101,721.7,server,Asus,Asus,1,PC->RPi,encrypt,3536,4798,1262,14.973,10
17:59:38.553,780.2,server,Asus,Asus,1,RPi->PC,decrypt,3644,4958,1314,11.033,10
17:59:39.278,780.9,server,Asus,Asus,1,RPi->PC,decrypt,3646,4962,1316,10.328,10
17:59:39.290,780.9,server,Asus,Asus,1,PC->RPi,encrypt,3533,4794,1261,9.968,11
18:00:37.877,839.5,server,Asus,Asus,1,RPi->PC,decrypt,3638,4950,1312,10.379,11
18:00:38.219,839.9,server,Asus,Asus,1,RPi->PC,decrypt,3625,4934,1309,10.324,11
18:00:38.233,839.9,server,Asus,Asus,1,PC->RPi,encrypt,3536,4798,1262,10.583,12
